用户名,用户城市,评论内容,点赞数,评论时间,情感得分
Sone垂云,山东,不知道是不是巧合，生日线下的武汉下了第一场雪，对于没有遇见过顾时夜的人来说，世界之外和世界之内的雪泾渭分明，对于我们来说，这是和爱人同淋雪共白头，是一次奇妙的联结。爱是奇迹，让一个人心甘情愿地挨过十年的等待，只为了某个似乎不存在于世界的幻影。凤凰于飞，佳偶天成，顾时夜，一起看雪吧,2341,2025-11-19 00:02:02,0.9999999594915162
李决L,江西,“顾时夜 你也享受火焰吗” “如果你愿意欣赏雪”,1621,2025-11-19 00:02:39,0.9984691788126375
小桃气宝qaq,湖南,夸夸这个中式大强，第一段“惊鸿掠影岁月”对应陆游的《沈园二首·其一》：“伤心桥下春波绿，曾是惊鸿照影来。”最后一段“佳期如愿来生许一场，我依然会守望”则对应秦观《鹊桥仙》“柔情似水，佳期如梦，忍顾鹊桥归路。两情若是久长时，又岂在朝朝暮暮，这次作词真的太好品了,1469,2025-11-19 00:01:31,0.9999999989977546
思之深爱之切,海南,不知道为什么，看着大家发出的一句一句祝四哥生日快乐的话我就好感动好想哭，历经一年的时间，大家一直都在好好爱着顾时夜，感觉好感慨，希望明年后年大后年，以后的每一年大家都能在这里相聚[哭哭],975,2025-11-19 00:12:58,0.9999999796440808
oneyki,湖南,祝： 北大洲洛川地区统帅 北域雪原无尽天之主 星际联邦统帅 明盛王朝镇北王世子 四皇子新皇 清平镇山神 高中校园规则的管理者 傲慢与无间地狱的王 石水镇湖神 瑰芝市博物馆馆长死神 银非集团掌控人 人偶师 山间公馆主人 公司老板 深渊生物 顾时夜生日快乐,463,2025-11-19 00:31:06,0.9999999999991325
青衿wis,安徽,时间它太过匆忙， 我还在原地岁月慢浮生长。 时代旧影里，你无数次等我回来，感叹岁月渐长；仙侠副本，你说看不透我的命，守着无尽天演算；星际副本，一个疾病冷冻数年，你也只能等待；现实中，自与你分别后，你也一直在等待寻找。 从过去到未来，你似乎一直在等待，我想说顾时夜生日快乐，小雪伴白头,425,2025-11-19 00:07:26,0.9999999998882514
长白山天池感激织梦者,四川,作词已经变成顾时夜专项小组了，不再是璇子了，嗯，写的很好，谢谢你们,397,2025-11-19 00:10:14,0.33048543554843857
姜小祂,江苏,“待到风停雪霁之时，穿过钻石尘纷飞的雪海，与你并肩一同行至梅花盛放的凛冬，莫问来路，但求同归”顾时夜，生日快乐,329,2025-11-19 00:04:29,0.9924200761634577
X-yalll,四川,又听得我想哭🥹雪落无声，爱意永恒。旋律与歌词将轮回副本的宿命感与人间烟火的温情交织相融，描摹出顾时夜冷静沉稳外表下，那份如雪覆大地般深沉无悔的付出。风雪是他沉默的奔赴，亦是永恒的誓言。这是第二年，顾先生，生日快乐[蛋糕],276,2025-11-19 00:01:44,1.0
晋花缘,中国,作词是四哥生日专项筹备小组诶！写的好好🥺🥺🥺,229,2025-11-19 00:05:59,0.4193453791541535
Morliany,四川,尘间雪 心上人 爱让寡言者长篇大论 让高居山巅者甘入凡尘 今朝同披尘间雪 此生携手共白头 岁岁年年 同你共游人间,215,2025-11-19 00:06:09,0.9998492739912721
声声慢_mio,广东,从我第一次见你开始，雪在世界之内就成了爱的降落,159,2025-11-19 00:09:30,0.9858750966807495
藤井树是你吗,江西,对对对 我也觉得 是不是天意，一看到下雪就觉得许多事情冥冥注定，是最好的礼物！,136,2025-11-19 00:31:18,0.8915779287023855
