用户名,用户城市,评论内容,点赞数,评论时间,情感得分
TopBarry,广东,可能我一个人的verse不能更好的帮助我觉得走得起的兄弟 所以我让这张专辑的出品是indecompany,1577,2025-11-12 19:44:47,0.7151399492783
iDont61m,广东,大家都在说歌曲同质化太严重了，就反应出了中国还没走起的rapper的typebeat困境。没有更多的钱去找beatmaker做beat，在变现困难的现在和制作人版权意识，导致beatmaker无法像美国一样能够实现自己的想象力，大部分只会输出一系列typebeat保证收入,794,2025-11-09 00:12:49,0.9444364119424661
-----------Joker-----------,广东,topbarry一开口就这样行如流水一般滑进来,549,2025-11-09 01:32:24,0.15668208637314796
艾洛樱,四川,🫶🏻🫶🏻🫶🏻,384,2025-11-13 00:45:12,0.5
鱿鱼日记191005,吉林,杨博瑞你这家伙真是兽面人心,234,2025-11-12 22:06:36,0.9147081267837954
Tong小隆,四川,樱子这一路真挺不容易，抖音一直有人说他们是装贫穷，卖惨，但从饥寒交迫那张tape可以知道樱子以前家里很穷，但后来挣了钱做生意又赔光了，樱子也从大学退学去成都做说唱帮家里还债，为什么视频里总穿牌子和染深色的发色，因为这样会让人有记忆点，记着他们，一天还好几条作品因为没人给他们推广,193,2025-11-09 14:51:51,0.28827081434090207
你脑壳里头想的我都晓得,广东,没有被barry秒是令我意外的 这首樱要大于barry  但是这首没有我在电台听的有感觉 可能看到街上的孩子真诚热情的表演会让这首歌更有魅力吧 但是整张专辑听完全是type beat 略有乏味 但专辑听完较短的时间也不会让我关闭,175,2025-11-09 08:45:55,0.9998843667653428
ifeelpain_,广东,艾洛樱 feat.王祖蓝,166,2025-11-09 02:53:23,0.997573004442866
crazy_fDux,海南,对的对的，所以最好是有认识身边的制作人兄弟,70,2025-11-09 00:33:46,0.326188728545559
K1GE,天津,有很多人说这哥仨一直歌颂苦难 卖惨  如果你们住过贫民窟一天 受过哪怕一天因为没钱被别人瞧不起的日子  你们没见过自己爱的人因为穷掉眼泪 忍气吞声 未经他人苦莫劝他人善,53,2025-11-09 00:43:28,0.006941662374221669
小钢kui,黑龙江,我们东北终于有个像样的走出去了,52,2025-11-09 00:13:23,0.31089088053125935
OneJeeBaby,陕西,各位可以听一下我的歌吗？我的新专辑单曲最近在陆续发行，我一直在坚持进步，只是少了许多的听众，如果我走起了，前1000粉可以免内场票[哭哭][哭哭],50,2025-11-10 14:31:16,0.9987979734042544
一听ly,浙江,barry也是开始带新人了）,50,2025-11-09 02:08:30,0.44330618077561457
