用户名,用户城市,评论内容,点赞数,评论时间,情感得分
江辰-OnlyJ,广东,都怪我年少成名,946,2025-11-15 00:02:07,0.6541299100987479
爱何花终不落,广东,哥可不可以再来一首《love9》类型的啊[哭哭],100,2025-11-15 18:33:09,0.8050210297294015
长恨书,黑龙江,你配得上这四个字,71,2025-11-15 00:02:18,0.4817354344739274
碎碎_冰,内蒙古,没关系 因为无法见面而悄悄落下的每一滴眼泪 我替你记得,71,2025-11-15 00:00:30,0.9978188699643088
这个世界在克我,天津,onlyJ,58,2025-11-15 09:55:50,0.5
些许人脉,山东,好黏糊的感觉🌚,56,2025-11-15 07:27:07,0.6280055343135975
FraiIs,广东,diss某数学人吗有意思。,52,2025-11-15 08:51:45,0.806230455649662
泡芙糊了又,内蒙古,因为你 谁都不认识我也没关系,35,2025-11-15 00:00:23,0.4374203370666012
不说永远的爱,广东,黑眼圈什么时候发？,30,2025-11-15 15:51:10,0.5547547812881186
心动小顾_,河南,发到班级群里被踢出去了怎么办,26,2025-11-15 00:02:50,0.29072052893256717
BZXBWDLC,贵州,江辰脾气好但不代表没脾气[云抱抱],21,2025-11-16 12:38:07,0.6071957134704434
栀-酒-,辽宁,刚看到新歌想发点忧郁的话，结果唱这么帅我都不好意思[笑了],21,2025-11-15 07:55:46,0.9988536694903007
Et-liKE,山东,等江辰给老师打电话道歉🙇,20,2025-11-15 00:03:37,0.2101266500443757
泪吻离别,湖北,17岁写的love9 年少成名,16,2025-11-15 22:00:41,0.5271567157109858
泡芙糊了又,内蒙古,整个场馆我谁也不认识 我只认识你 整个场馆也没人认识我 连你也不认识我,16,2025-11-15 00:00:11,0.09799956092420703
冷冬的雨,中国,数字人事件,2,2025-11-21 15:18:01,0.8318067896666962
依赖小羽的爱,安徽,好的谢谢小宝！,1,2025-11-21 18:34:32,0.8204180677881956
小雯宝宝l,黑龙江,支持,1,2025-11-20 16:23:44,0.626712328767123
冬锦阮,湖南,不是说身份背景是个谜吗,1,2025-11-20 06:06:17,0.727481193969199
我听郑润泽o,江西,年少成名,0,2025-11-22 07:18:07,0.6774921075767265
鹤鱼槿,广东,行以上犯上,0,2025-11-22 00:53:56,0.7168909321839926
80岁村头帅奶奶,河北,黑眼圈什么时候上？,0,2025-11-21 23:30:52,0.7284995373242411
归秋溯,内蒙古,好。,0,2025-11-21 21:09:30,0.6558628208940429
敷述其要,山东,年少成名,0,2025-11-21 20:39:26,0.6774921075767265
折郁角,山东,爱江辰哥哥,0,2025-11-21 19:12:52,0.9871980583234948
koilinie,河南,好洗脑,0,2025-11-21 18:01:20,0.5506782547628241
是脆脆de海苔,河北,宝宝宝宝宝宝,0,2025-11-21 17:27:01,0.9513776803219532
讫天真,云南,看歌像被抄 模仿了,0,2025-11-21 16:13:36,0.49537177890031203
布鲁塞尔霓虹紫巧克力蛋糕,河北,宝宝,0,2025-11-21 15:57:27,0.7429378531073445
x鼠鼠,河南,我爱你,0,2025-11-21 08:48:26,0.7483050847457626
葙纡,福建,黑眼圈什么时候发？,0,2025-11-21 03:04:14,0.5547547812881186
ZY_lice耶莉斯,上海,其实还好寻的啦，互联网这玩意删不完的,0,2025-11-21 00:52:25,0.8504171581302629
日立山下,山东,年少成名,0,2025-11-20 23:26:12,0.6774921075767265
呆郁小婉,广东,年少成名,0,2025-11-20 21:36:23,0.6774921075767265
错觉幻灭,山东,黑眼圈到底啥时候[难过],0,2025-11-20 21:27:13,0.8656486630461917
重逢景,天津,黑眼圈什么时候发？,0,2025-11-20 21:01:36,0.5547547812881186
教我如何忘,河南,咋了这是。,0,2025-11-20 18:01:23,0.5262327818078083
天才小猫请溺爱_,浙江,好帅,0,2025-11-20 16:00:20,0.5
-伊藤园子,内蒙古,第一句确实有点黏糊🌚,0,2025-11-20 13:44:25,0.5501931019251801
米沉弥,湖南,宝宝想要徽章可以点一下吗。•ᴗ•喜欢你,0,2025-11-20 01:54:19,0.9053955705053538
