用户名,用户城市,评论内容,点赞数,评论时间,情感得分
l东北浪革l,辽宁,狗子让我来喝一口[笑了],3,2025-11-16 21:45:28,0.46797204671634474
五雷王乐队,辽宁,十八岁，我和她，在大连，在星海公园。面向跨海大桥，她说浪花是海洋的银杏叶，我们就在金石滩埋下许愿瓶。后来，梦醒了，她走了。她在悉尼留学，我在软件园加班。十年后《敢怒不敢言的蓝》响起，才明白那瓶里装的不是誓言，是整个青春里唯一不咸涩的海风。,3,2025-11-16 21:17:57,0.9999999966212951
赵棠舟,北京,来啦！,3,2025-11-16 20:02:10,0.5262327818078083
joker6_6,云南,来早了,1,2025-11-16 22:12:55,0.5225225225225225
来桶香菜汁,辽宁,来啦,1,2025-11-16 21:34:37,0.5262327818078083
紫微啊呀,湖北,来支持了,1,2025-11-16 21:19:38,0.626712328767123
Reset-Hx,北京,[亲][亲][亲][亲][亲],1,2025-11-16 20:04:44,0.9791866499554994
--gfys,韩国,第四,1,2025-11-16 20:03:21,0.3921568627450982
Reset-Hx,北京,第一,1,2025-11-16 20:00:36,0.5503512880562061
咖啡厅望后摇滚,浙江,前奏一响就起鸡皮疙瘩，[超好听][超好听][超好听],0,2025-11-17 07:36:52,0.018810682588826344
江上青山,四川,雅！ 艺术品,0,2025-11-17 00:41:13,0.9782679491337357
cynics_QuET,江苏,前排,0,2025-11-16 23:58:52,0.5
薛如音,澳大利亚,大师，太会写了,0,2025-11-16 22:00:26,0.8819611802546087
薛如音,澳大利亚,❤️,0,2025-11-16 22:00:05,0.5
薛如音,澳大利亚,谢谢wuli北北！[心动],0,2025-11-16 21:59:59,0.9649688240003207
薛如音,澳大利亚,[心动][心动][心动],0,2025-11-16 21:59:40,0.9805572481665132
JAYNE叶子,北京,[蓝心][蓝心][蓝心],0,2025-11-16 21:10:56,0.39649036561138595
于翔北,湖北,来支持了,0,2025-11-16 20:59:49,0.626712328767123
JuneeC-,上海,第三！太有故事感了吧[喜欢][喜欢],0,2025-11-16 20:02:49,0.8461925128658856
