用户名,用户城市,评论内容,点赞数,评论时间,情感得分
鹅池之,安徽,必爆的好吧，一周后抖音看,158,2025-11-08 16:50:50,0.1270614626887142
GO_GoldenOcean,天津,注定要分开的感情还要坚持吗？我想我已经有了答案。重要的不是分开的结果，重要的应该是彼此相爱的过程，爱可克万难，希望大家都能遇到能走很久很久的人[红心],137,2025-11-14 00:25:54,0.9995016471024413
爱痛刻我心悲,云南,故事开头:热情先生和高冷小姐                                                 故事发展:温柔先生和拧巴小姐                                                  故事结尾:沉默先生和疯子小姐,43,2025-11-15 08:14:00,0.999894472627035
咖啡续命s,江苏,为什么一有问题总想的是解决我们,34,2025-11-10 07:24:32,0.4723838480506084
总爱听歌睡觉ToT,云南,希望11月听《没曾想》的宝宝们能天天开心 也能找到属于自己的幸福[抱抱你],30,2025-11-11 19:02:33,0.9973467465532342
weidoncareovo,新疆,有品的又是我们这几个,18,2025-11-12 12:17:33,0.5
Y劉幺,辽宁,蹲这首歌会火,13,2025-11-16 11:10:49,0.5518129218223072
初吟泪,浙江,我希望我幸福,2,2025-11-22 17:15:43,0.9269473448655065
东京下以痛为名的雨,贵州,我觉得我是个罪人 死后会下地狱吗 如果会那我认了,1,2025-11-22 19:40:05,0.423758827932855
禹禹每天都很困,黑龙江,从抖音来的➡️,1,2025-11-22 15:59:25,0.13949471482418563
柚子哇咔,广西,如果太年轻的爱注定要分开 我是不是应该晚一点再说我爱你,1,2025-11-22 15:46:37,0.8926656496566122
Caelae,天津,我也曾陪你淋过一场大雨， 可积攒的失望将我们抽离,1,2025-11-22 15:34:32,0.8685010946186372
slaySwag,浙江,走心的歌，迟早会火。,1,2025-11-22 14:35:30,0.527345930161172
Call-me-Annie,江西,第一次听一开口就留住我了,1,2025-11-22 13:43:51,0.8559332552596651
-沉舟-zzl-,贵州,听哭了真的很有故事感，希望你可以创造出更多的作品，平安喜乐[爆笑],1,2025-11-22 13:29:02,0.9999609537484215
记性太好也不好,浙江,人总是掂量不清自己在别人心中的位置,1,2025-11-22 12:50:40,0.4674516640461459
Y劉幺,辽宁,🔝,0,2025-11-22 22:03:02,0.5
Y劉幺,辽宁,🔝,0,2025-11-22 22:02:59,0.5
Y劉幺,辽宁,🔝,0,2025-11-22 22:02:56,0.5
唤吾名逸,山东,接,0,2025-11-22 19:39:36,0.4194528875379938
withKetchup,辽宁,知道啦,0,2025-11-22 18:42:47,0.5262327818078083
豆儿瓣儿酱,辽宁,别老整这些没用的[脸红]多干点人事,0,2025-11-22 18:39:33,0.07723284243960526
Khalil大同同同,新疆,你让我知道了，我的前任是个很恶心的人,0,2025-11-22 18:16:59,0.22045521950580527
槠墨OvO,河南,好听好听,0,2025-11-22 18:05:45,0.1837233963534416
withKetchup,辽宁,@豆儿瓣儿酱  有空听听[可爱],0,2025-11-22 17:53:22,0.9982603619149212
骤雨聆听杜鹃,新疆,这真的是我们的最后一页吗,0,2025-11-22 17:25:47,0.3218628915341434
啾咪一下两块八,山东,同意[强],0,2025-11-22 16:35:35,0.4923967954096632
灬180,广东,细腻的美好，存在生活各处~,0,2025-11-22 15:33:48,0.9827057739792548
我那麼那麼那麼想你,广东,来啦来啦,0,2025-11-22 13:13:19,0.5262327818078083
记性太好也不好,浙江,你承诺了一切 却什么都没给我 而我什么都没承诺过 却给了你我的一切,0,2025-11-22 12:50:31,0.06145223546310363
串串桑,中国,猛的一！,0,2025-11-22 11:44:52,0.875
沦陷回忆是罪,海南,没曾想,0,2025-11-22 11:07:56,0.6848338673489338
