用户名,用户城市,评论内容,点赞数,评论时间,情感得分
BAddrAmaswItCh,河北,你们的lazy神 来了！！😈,33,2025-11-17 05:19:13,0.5530005716807819
悲伤情绪海哞哞哞,河北,能告诉我你的心事嘛？,29,2025-11-17 23:58:37,0.6550182001825151
以痛化蕊,河南,以前不说话是在生气 现在不说话是在调整情绪每调每调整  次，我们の关系就会淡一点 反反复复践踏你の底线 你一次次妥协换来の却并非尊重而你以为我沉默是在跟你较劲 其实是失望 是疏远 不被重视の每  秒我都在后退 没人是木纳的树。大家都只对喜欢的人用心罢了,4,2025-11-20 21:07:00,0.9922226568264425
天晴思念,湖南,痛苦从来没有向我撒过谎,3,2025-11-20 22:20:44,0.19066624388923092
BAddrAmaswItCh,湖南,不晚,2,2025-11-21 20:39:25,0.24495689494599648
少女泪绪绝弦,广东,去年冬天 我许愿要幸福 现在看来又要失败了,2,2025-11-20 17:29:55,0.9769907391656865
BAddrAmaswItCh,湖南,周末快乐！,1,2025-11-21 20:39:31,0.9716132941643395
BAddrAmaswItCh,湖南,喵,1,2025-11-20 21:02:12,0.5
缘分易断,河南,444宝贝[抱抱你],0,2025-11-21 20:31:46,0.908945508023979
缘分易断,河南,来晚啦[唉],0,2025-11-21 20:31:32,0.38087520259319263
梩隅,云南,44！我回家啦[爆笑],0,2025-11-21 18:02:33,0.9571067237186016
游乐园怀旧狨猴,湖南,来了,0,2025-11-21 17:31:44,0.5262327818078083
44的小诺,广西,44喵喵喵来支持你了[害羞][害羞][害羞],0,2025-11-21 17:27:02,0.2813175619414363
只争个清净,河北,得之坦然 失之淡然,0,2025-11-21 16:35:34,0.9166176292520168
片刻涵意,四川,好好听 超爱听[喜欢],0,2025-11-21 16:33:47,0.8770116946707885
片刻涵意,四川,诡秘 我回来啦！来听你们的歌咯[害羞],0,2025-11-21 16:32:21,0.5456529670820506
爱似雨纟者,江西,[亲吻]啦啦啦,0,2025-11-21 13:54:03,0.5
巴厘岛乌布柔和蓝,湖南,哈啰我来啦,0,2025-11-21 11:57:50,0.4166666666666664
所以怀念,辽宁,冰冷心事,0,2025-11-21 09:17:40,0.28578223955308446
厌世厌社交,贵州,分开时你说你也痛 但你始终没有找过我 或许是我们的痛有时差 或许是我的爱太廉价,0,2025-11-21 09:16:36,0.2895898661393109
蝶萌恋,安徽,求海海眼熟我🥺,0,2025-11-21 00:11:36,0.8146448241176423
曲尽sl,四川,我总是在因为一个人内耗,0,2025-11-20 23:04:55,0.5229495108788239
xiao釋呀,黑龙江,你说重走来时路是那条泪路吗.,0,2025-11-20 21:00:33,0.31545399686338016
恨情lazy,广东,支持44吖,0,2025-11-20 20:02:02,0.449487285543979
恨情lazy,广东,想你了[亲亲],0,2025-11-20 20:01:42,0.5180297910986704
原谅我的无知和天真,广东,"算了，我现在终于能够说出这两个字了  不是赌气也不是试探是彻底没招了  以前你回一个""嗯""我都能够对着屏幕胡思乱想一整天  你随口说的一句""在忙""就能让我心情瞬间跌入谷底  我的情绪开关好像从来就不在我手里  而是被你隔着屏幕，轻轻松松地操控着  我为你哭为你笑  为你把那些忽冷忽热的瞬间在脑子里",0,2025-11-20 17:59:41,0.8070355447893756
命苦多疑得的病,江西,老师我来啦从快手来的😜,0,2025-11-20 13:41:19,0.8411490529575147
