用户名,用户城市,评论内容,点赞数,评论时间,情感得分
小别的诗,河北,晚风告诉深深我很想他～[抱抱你],296,2025-11-07 20:53:07,0.8491741908025425
卿酒没有酒,贵州,大鱼大鱼游过天际，请告诉他生米在这里，和声一片只为呼应你 月儿月儿挂在天上，请将思念洒向他窗。 告诉他呀，无论海角天涯， 有个名字，在他歌声里安了家。 云朵云朵飘呀飘呀，快去卡布所在的地方。 替我喊一声“周深卡布撒浪嘿”， 生米的爱，是永远不变的旋律。,282,2025-11-07 21:36:14,0.9974368869804606
卡布叻_欢颜-且待深音落羊城,广东,深深真的好会唱！！！ 这首歌唱得清新又温柔，跟《造物》形成了极致的反差！！！,82,2025-11-07 21:08:38,0.9978164954086934
白鸟一双,江苏,大天使带一群小天使唱歌啦[多多大笑] 深深的声音还是那么有包容性，从恋人间的思念唱到全人类内心的情感深处，不安和莽撞，眷恋和牵挂，都被晚风带向远方，诉说给心上人听。童声的加入让这份爱更加纯粹，回归潮汐起落，触碰深夜的岸礁，让人不自觉地落泪。,55,2025-11-08 00:48:12,1.0
冰糖爱喝皮蛋瘦肉粥,北京,晚风也请你告诉周深，我们都很爱很爱他，很牵挂他在意他哟*͈ᴗ͈ˬᴗ͈ෆ,54,2025-11-07 22:26:59,0.9991028087799239
用户8076444385,辽宁,支持东北小镇创作人，很幸运有周深帮忙演绎，温暖又美好🐣,45,2025-11-07 23:38:57,0.9999959515750192
Vicky_亓玖,安徽,谁懂一打开评论区全是“刚刚”的救赎感,42,2025-11-07 22:17:36,0.7554515134240102
柒染_joker,新疆,谦友报道~深深好厉害，感觉领悟很宽广，唱歌真的很干净~收藏了,41,2025-11-07 23:53:34,0.9999961207079676
卡布叻_鹿踏薜荔_青狐,浙江,是生米就举个爪爪,41,2025-11-07 22:11:38,0.7218041799206926
小别的诗,河北,晚风告诉他 这个世界上有周深真的很幸福,35,2025-11-07 20:53:41,0.9933689401760433
依0卡布摩卡_,天津,和嗨一个风格的小情歌 非常温柔,32,2025-11-07 22:11:30,0.5900715093293822
AnotherDay111,江苏,期待周深【首位】内地歌手登香港启德主场馆🏟启德最年轻开唱歌手【跨年首演】🔥周深世界巡回演唱会横跨五国八城【四大洲】🌎内地歌手史上【北美巡演场次第一】【票房第一】💙专辑反深代词销售额破7500万+，限购后【销售额最高】内地专辑，全球专辑年销量最高男歌手🔝,30,2025-11-07 21:11:32,0.9999999948293774
卡布叻_璃海-鱼航员,上海,私信来的赞一个,26,2025-11-07 22:02:19,0.902277995014765
爱喝卡布奇诺和可可,江西,立冬后听《晚风请你告诉她》一辈子幸福，大家接不接？[爆笑][蓝心],22,2025-11-07 21:47:26,0.928831034189303
___Tomorrow____,山东,不得不感叹深深和童声真的绝配[哭哭][哭哭],21,2025-11-07 23:04:08,0.999476858679788
Sherelly,四川,听着听着眼泪就流下来了 每次特别难过的时候听深深的歌 就好像有人在耳机里告诉我 你要好好的呀 好像有人温暖拥抱 了我一下,4,2025-11-21 18:33:28,0.9998365033368746
豆丁儿啊哈,陕西,温柔温嗳的声音好好听,2,2025-11-21 22:33:00,0.7188627063512607
426222898926,山西,好治愈啊,2,2025-11-20 21:07:14,0.837330186885676
做你床头小熊_,四川,好治愈,2,2025-11-20 18:59:48,0.837330186885676
卡布叻-梓琪,,爱死周深的歌了,2,2025-11-19 22:50:55,0.8829019035992592
SWENGZ12,贵州,晚风晚风你告诉他  他很温暖让我觉得这世界值得期待,1,2025-11-21 19:35:09,0.9905327694454404
云村村民167086868371032,北京,天籁之音,1,2025-11-21 15:50:49,0.34433746104485496
卡布的小太阳,陕西,好听,1,2025-11-21 13:25:50,0.33333333333333337
深林辰时爱鹿,安徽,接！,1,2025-11-21 12:52:20,0.4194528875379938
426222898926,山西,和小朋友的声音一样 像天使一样,1,2025-11-20 21:07:31,0.5097646398140293
周深的深深深深深深深深深深深,辽宁,宝贝好听,1,2025-11-20 18:12:16,0.6488743831648365
z原来是生米呀s,天津,[举手],0,2025-11-21 23:33:55,0.8
甜心凯蒂酱,浙江,好听好听,0,2025-11-21 23:33:10,0.1837233963534416
TiAmo的_,新疆,[举手],0,2025-11-21 14:31:31,0.8
Driol_,湖北,🥰🥰,0,2025-11-21 01:07:13,0.5
云村村民167086868371032,北京,晚风请你告诉我,0,2025-11-20 15:22:36,0.08590933230892006
云村村民167086868371032,北京,啊啊啊啊啊，好听,0,2025-11-20 15:21:49,0.7848272212204557
卡布大人的忠实粉丝,湖南,[举手],0,2025-11-20 14:48:28,0.8
卡布大人的忠实粉丝,湖南,[提问],0,2025-11-20 14:47:43,0.5999999999999999
卡布大人的忠实粉丝,湖南,顶,0,2025-11-20 14:47:27,0.549019607843137
April_1314,江苏,是的呢，好想听只字不提,0,2025-11-20 12:33:21,0.7050088888159148
撑伞不过屋檐,江西,好听▶• ılıılıılıılıılıılı. 0,0,2025-11-20 10:47:12,0.01286324726952659
撑伞不过屋檐,江西,[好听][好听][好听][好听],0,2025-11-20 10:47:02,0.032209502565260784
__1000x,北京,只为听一句3‘30‘’家人们谁懂,0,2025-11-19 22:26:40,0.6169391170889011
盼兮QAQ,河南,第一次听总有种感觉之前就听过深深唱这首歌的熟悉。 太幸福了，以后睡前听一听，深深哄生米们入睡。,0,2025-11-19 22:15:47,0.9997929835116969
