用户名,用户城市,评论内容,点赞数,评论时间,情感得分
atomqsq,北京,这是我在网易云的第一首歌，谢谢大家点赞关注,447,2025-11-03 17:15:34,0.9978352932879929
小島HANA,广东,知不知道听歌识曲识不到的失望感，和打上歌名发现能找到而且是国人自己制作的惊喜[流泪][流泪][流泪],164,2025-11-03 22:12:37,0.9972159466125162
________树,上海,沈阳乌鸦过来的,118,2025-11-05 17:42:06,0.6676205751794032
LitXXX7,重庆,你才08，太强了少年[很棒],76,2025-11-08 20:19:05,0.9457281668458294
Nagatoooooyuki,山东,分明歌名是迷茫的未来，但是却充满希望,30,2025-11-07 21:50:18,0.9989547434711497
Comdian_Su,广西,有一种在赛博朋克街道站着发呆的感觉，或者是在太空漂浮的感觉怎么回事[哭哭][哭哭],29,2025-11-06 00:12:17,0.9978463954031587
Bo-yka,云南,我需要更多这样的音乐，拜托了,28,2025-11-04 02:44:14,0.6558336436284229
未来中寻找过去,山东,知道作者08以后更佩服了,19,2025-11-08 23:21:56,0.7779773228979993
有名字不错了,江苏,synthwave简直是最棒的风格,16,2025-11-06 18:08:10,0.8861912518779662
MELO_STEPD,广东,时缓时急的音律，似疏似骤的回忆，若有若无的翅膀，领我穿越忽明忽暗的时光,15,2025-11-07 09:15:34,0.9779544089588541
桃溪千,浙江,前奏好有一种蓄势待发的感觉！,12,2025-11-09 13:04:28,0.8057690697651513
唔仲意乜茄,广东,有的人上一秒在抖音，下一秒就在网易云了,11,2025-11-03 14:15:20,0.5228126278305991
GeneKerman提丰星上单,山东,介于chillsynth和cybersynth，绝对的大🧊，唯一的遗憾是这类合成器大🧊不常见啊,10,2025-11-15 00:43:56,0.5569045683579457
DylanHo,广东,等这首歌火了，我就去表白,10,2025-11-07 21:32:55,0.35758075692647107
你看看看看我看啥,陕西,我去居然是比我大一岁的做的！好厉害！！好好听的😭,3,2025-11-20 22:18:27,0.46156706156969673
LLQSI,江苏,有点怪奇物语的感觉,3,2025-11-20 14:51:04,0.32255508052299187
滢花渡,北京,刚听几秒就被抓住了耳朵，是心底里对赛博朋克未来的世界的一个幻影的描绘，站在五彩炫光灯下的未来城的道路上，望着绚丽的广告牌，飞行的各种汽车，机器人和人类急匆匆地往来着，而我今天的晚餐又是什么呢？牛肉味的营养压缩液吗？#未来世界,3,2025-11-20 00:23:52,0.9999980502379109
破坏队形小猫咪,陕西,就这歌还上999+？真搞不懂，它应该上亿！上亿啊！,3,2025-11-19 22:01:39,0.12397696258583657
中二病五角星,广东,明晰未来并非轻而易举 仍愿为之努力,2,2025-11-21 17:01:16,0.8144490064404928
霍锦圈普,黑龙江,这很赛博朋克,2,2025-11-21 10:20:42,0.447678458509865
纳阿,江苏,竟然同岁[哭哭]太厉害了！！！,2,2025-11-20 16:16:54,0.09511219037607022
WhybeJ,陕西,我偏偏有百年孤独的感觉，好像马孔多在下雨 好像数不尽的孤独与止不住的轮回,2,2025-11-20 01:10:03,0.9977897878371119
張少丿,辽宁,😊🌟太OK了！,2,2025-11-19 23:31:44,0.13877179634143277
破坏队形小猫咪,陕西,像是一个荒诞的梦，看不清，醒不来,2,2025-11-19 21:59:36,0.4178567804718323
把故事写在风,北京,这节奏爱了,1,2025-11-21 17:18:48,0.8595121640918949
Warrioryank,山东,lil mama kelly go off！,1,2025-11-21 15:56:30,0.421874597530976
Setsunovo05,四川,我觉得 我还可以走得更远 更坚强 更幸福,1,2025-11-21 13:00:13,0.9992750843368076
MaLena_0,浙江,这音乐牛逼bro,1,2025-11-21 02:33:33,0.7814527601154309
panzerstern1,四川,上来就是王炸,1,2025-11-20 17:34:16,0.8418879760491043
Sutaa_dasuto,安徽,🐮！开局即王炸！,1,2025-11-20 11:39:52,0.8118823743516854
MrDemos2012,江苏,此刻旋律注射进了我的体内,1,2025-11-20 07:37:56,0.9869998089395675
JokerzXp,浙江,nb,1,2025-11-20 02:53:40,0.5
滢花渡,北京,是全息玫瑰の碎片,1,2025-11-20 00:25:59,0.845511266707222
殇1152720346,江西,NB,1,2025-11-19 22:02:25,0.2500000000000001
一只爱上你的柯基,江西,第一首就是王炸 期待更多作品！,1,2025-11-19 20:22:10,0.9857806147486609
kkkkkkkkk_yo,河南,太强了！居然还比我小一岁,1,2025-11-19 19:01:19,0.23107452857856736
icyyyyyyyyyyyyyyyyyyy_,四川,好像我的人生又有救了,0,2025-11-20 12:12:36,0.7826457774125644
遥之不一,江苏,等你想到下个理由拖延[绝],0,2025-11-20 11:24:22,0.6169671192563492
zy唉赤,广东,开头听起来咋有点像青山雾呢？😅,0,2025-11-19 20:08:25,0.9940723344679354
