用户名,用户城市,评论内容,点赞数,评论时间,情感得分
远赴人间惊鸿宴呀-,广东,乐观积极必定风生水起，心里住着小太阳，日子才会清透明亮，心情有多美，生活就有多好，面对阳光，努力向上。,3,2025-11-20 19:06:15,0.9999687482458702
陈嘉让,安徽,小时候少儿频道的感觉,2,2025-11-20 23:04:21,0.9733254930030498
睡个好觉whs,江西,我才不要什么恨海情天  我要我的前途如日中天,2,2025-11-20 12:14:45,0.6356053526351301
xxxxgdronae,辽宁,您真是天才，每一个节气我都很喜欢！感恩遇见！,2,2025-11-18 07:51:36,0.9335806644144338
木子人人心,贵州,满满的生命力！！很棒！,2,2025-11-17 22:49:23,0.8133007421412708
茶立,河南,咱就是说（嗑瓜子！吐~）你失眠的原因是什么？（嗑瓜子！吐~）是焦虑还是心里有人放不下呢（嗑瓜子！吐~）啊嗑瓜子！（吐~嘴干喝口旺仔嗝~）还是什么其他原因说出来，让我们高兴高兴（嗑瓜子！吐~），（递旁边一把，）说出来让我们听听,1,2025-11-20 23:09:47,2.2900917007184773e-07
w31b1n,福建,对待生命，你不妨大胆一点，因为我们始终要失去它 ——尼采,1,2025-11-20 23:09:08,0.996031751235788
拿铁不加冰哦,江苏,三五好友通宵夜，终是一路追梦人,1,2025-11-20 23:06:14,0.994569089385405
山屿木栩,山东,大棉袄那个二棉裤 里面是羊皮外面裹着布,1,2025-11-20 23:06:09,0.07821255815835626
就算坏也萌萌,福建,我那个时候太坏了 自负又任性 从不考虑别人 可那个时候 你最爱我了,1,2025-11-20 23:04:13,0.49952791646841377
可昂丶,陕西,♡ε٩(๑> ₃ <)۶з♡,1,2025-11-20 23:03:52,0.44767845850986676
香萨_,安徽,这是一个方便的乐评，用来加1积分,1,2025-11-20 23:03:48,0.12074199451141432
邹頔music,北京,真好，愿我们都有一颗小太阳，永远照亮前行的路，努力生长，不负年华[亲吻],1,2025-11-20 19:07:27,0.9954329463530893
跟寂寞再和好1021,河北,旋律朗朗上口，歌词富有诗意，完美诠释了音乐的魅力。,1,2025-11-20 17:46:11,0.9999401701194753
邹頔music,北京,感谢遇见🥹 🎵作品凝聚着所有参与创作的小伙伴、演奏的老师的心血，孩子们的用心演唱，是我们集体对自然的诚恳回馈[抱抱你]感恩每个节气的守护[红心],1,2025-11-20 01:17:15,0.9999999996437339
ki_AndK,江西,❄️❄️❄️,1,2025-11-20 00:50:27,0.5
CinnamoroII_,江苏,这声音真是太动听了，让人心情都跟着愉悦起来。,1,2025-11-20 00:11:40,0.9415920645905144
nniivv,河北,前排！！！🥳,1,2025-11-18 09:56:01,0.4737672181921917
邹頔music,北京,哈哈哈，冬至里面儿有[爆笑],0,2025-11-20 23:28:22,0.9980163522267567
邹頔music,北京,谢谢[闪烁][闪烁][闪烁],0,2025-11-20 01:12:07,0.4665603218134038
邹頔music,北京,[亲吻],0,2025-11-20 01:11:54,0.5
邹頔music,北京,这么快 虽然❄️还没来，但在音乐里提前见它了[红心],0,2025-11-17 22:50:38,0.4566396097393103
邹頔music,,小雪三候：一候虹藏不见；二候天气上升，地气下降；三候闭塞而成冬。 雪意似有似无，若隐若现，初心如雪见天地，迎来最美的冬日。雪是轻柔的、偶然的，再寻常的事物，经雪的点缀忽然显得超凡脱俗。孩童用陕北方言，伴着三弦快乐地吟诵农谚，童声合唱、钢琴、木琴声将雪花与人们共舞的场景生动描绘：）,0,2025-11-17 20:55:30,0.9999999676048797
