用户名,用户城市,评论内容,点赞数,评论时间,情感得分
miloversvxg,江西,ap以为beef结束了想爽吃流量结果一看又打起来天都塌了,1870,2025-10-31 00:27:56,0.39621116782467025
阿肥要吃小孩,江苏,这几天其实我们这种只听歌不评人的人才是最爽的😋,1623,2025-10-31 00:14:00,0.6315243729452465
Ynshyn,浙江,今晚太热闹了 痴情的ap请再等一世吧…..,799,2025-10-31 00:19:19,0.9296582742851462
APMOZART,四川,亲爱的家人们 我下班了 我们下次见 爱你们💙💙💙谢谢你们的支持,706,2025-11-04 20:54:26,0.9844680420219319
不戴CH,安徽,ap真的惨，本来这么大流量，被asen一首diss分完了[钟情],665,2025-10-31 00:13:27,0.5805756820714327
APMOZART,四川,喜欢吗[奸笑][奸笑],597,2025-10-31 14:10:12,0.7295873722434355
尼古拉斯小华被用了,山东,终于发了,491,2025-10-31 08:24:19,0.3820584432395433
21TvTii,四川,两国交战苦的是农民[难过],474,2025-10-31 01:55:07,0.8951048106279496
温瑜椿,内蒙古,其实这些diss听到后面没啥劲了，只觉得又臭又长，不如听听新歌有意思，而且队长这张确实吊,402,2025-10-31 00:38:26,0.4077809172288116
is_icee,河南,哈哈哈哈哈哈哈哈哈哈这个真崩不住了 26号没发想等休战了在发 结果又干起来了,284,2025-10-31 01:15:13,0.4299043520882184
你也爱喝茶派吗,湖南,你能听懂个吊,262,2025-11-06 21:54:20,0.34147527892321194
APMOZART,四川,我根本不在乎这些beef 我只想把最好的音乐带给大家,256,2025-11-04 20:19:03,0.7370327237560226
Branchzhi,河北,战队digi👎 战队hsr👎 听ap👍🏻👍🏻👍🏻,211,2025-10-31 09:10:42,0.45986670998800483
pacemaker77,福建,别逗人笑了行吗，自己听不明白还要秀自己理解，下面还有个低能点了我也不知道点了啥，像两精神病一个吹牛逼一个笑拉捧哏一样,146,2025-11-07 01:37:12,0.07606090875748428
APMOZART,四川,我想我已经证明了自己,142,2025-11-04 20:19:32,0.48713696172917453
不想洗脸盆,广东,诞生于战乱时期的专辑,4,2025-11-19 20:21:40,0.988847005161977
時FINGG,重庆,这不挺好的秒在哪 我倒是觉得ap这段挺好的,3,2025-11-21 08:05:48,0.9652314865605754
喵系诉雪,陕西,最后一句歌词[手动狗头],3,2025-11-20 13:22:11,0.9066637743164448
邓玉婷-,重庆,ap回我我要发抖音,2,2025-11-21 19:50:32,0.3066288363258707
给我一个推推棒,黑龙江,这是好事啊（峰哥&膜西）,2,2025-11-21 08:18:32,0.9576389491203454
炜坤哥哥,吉林,我爱你 →     两  指  往  中  间  拉         ←,2,2025-11-20 22:30:35,0.5855057217548869
月海YHISYOURGOD,江西,放弃了我听啥。,2,2025-11-19 23:14:51,0.7064636389369522
眼泪汇成车标,广东,ap回我，我就换赢家圈子的头像,1,2025-11-22 13:12:59,0.12554894833633956
tears1nmyheart,黑龙江,谁问你还用其他软件了？你wyy没听完这些专辑就收藏不就是事实么 你把这个软件当成展示你所谓品味的工具 拷打这个拷打那个 你不是来听歌的 你只是为了装比的 你的言论和行为无一不说明你是嘉豪这个事实,1,2025-11-22 10:00:49,0.7687654089483481
FrozenBape,天津,队长能不能回复我一下[耍酷],1,2025-11-22 09:29:46,0.040501638844013366
来自地狱的枪手,浙江,行,1,2025-11-21 16:09:41,0.5495207667731629
Daily_yy,辽宁,Ap敢不敢回我[哭哭],1,2025-11-21 08:54:34,0.2446165730397991
Lil-Q_,湖北,刻在骨子里的骄傲是ap的钻石般的闪光点,1,2025-11-20 23:07:51,0.9795260344583805
极冬的kanas,广东,我也以为推到丁真的歌了,1,2025-11-20 13:05:43,0.5524869742241807
NARUOVERLXRD,甘肃,无敌,1,2025-11-20 10:27:17,0.911764705882353
Eternalpillow,江苏,太励志了，fjb都用自己手搓的😭😭😭,1,2025-11-20 06:42:32,0.040210418436671724
月海YHISYOURGOD,江西,最后两句太糅了真翻译不出来了,1,2025-11-19 23:17:15,0.2553596283653229
Jik1t,陕西,做的歌完全在我的点上，过不了多久就会走的更高的我相信！,1,2025-11-19 20:19:22,0.9577024498194242
777CuSO4,四川,我也想进入赢家圈子。。,0,2025-11-22 17:35:23,0.6411077599379591
原炀控,吉林,是的,0,2025-11-22 17:02:14,0.5262327818078083
Huayl_,河南,开头有点像We Should,0,2025-11-22 15:35:03,0.7160445043740352
AAA-长沙市的老实人,湖南,sasi走起了和队长合作了,0,2025-11-22 15:05:58,0.08475709107575169
小问题T_T,上海,串的不像,0,2025-11-22 14:24:41,0.1874696863526224
宸哥帅炸苍穹,江苏,你是个纯,0,2025-11-22 12:40:36,0.7118644067796611
tears1nmyheart,黑龙江,被说破防了[大哭],0,2025-11-22 12:32:55,0.21319029397735534
peggy____,北京,傻子,0,2025-11-22 12:15:45,0.2857142857142859
tears1nmyheart,黑龙江,是事实,0,2025-11-22 09:48:30,0.5471698113207545
松大马蜂窝,山西,sasi依旧舔雀[害怕],0,2025-11-22 08:49:18,0.2548141809096073
Aisin_ovh5,河南,历史听歌榜第五普通女孩，破案[爆笑],0,2025-11-22 04:51:26,0.9925719502381781
peggy____,北京,又嘉豪 成你们这种人口头禅了,0,2025-11-22 04:26:13,0.46537363410438304
peggy____,北京,谁告诉你我只用wyy了,0,2025-11-22 04:25:25,0.3521557677465402
Sen艾志恒,广东,这首ap比sasi顶,0,2025-11-22 01:09:24,0.6138557930264613
埃森才华横溢山竹,河北,好听,0,2025-11-22 00:49:19,0.33333333333333337
tears1nmyheart,黑龙江,看你爱拷打 我用你这招评价一下你 收藏一千三百多张专辑 要是每张都好好听了还会在八级？你怕不是看到一张小众歌单就收藏放灰用来展示 你拷打其他人的时候先看看你自己的关注 按照我的爱好我肯定是不会关注某些人的[大哭],0,2025-11-22 00:01:30,0.08620694143078711
智猪瞎,福建,听不懂说唱的人是你这样,0,2025-11-21 23:59:21,0.4463083134559125
tears1nmyheart,黑龙江,我听地下只是喜欢听这种风格 我并不觉得这代表啥 我不晓得你自我高人一等的感觉是谁带给你的 歌曲是你创作的还是你推动了这个文化的发展？你只是一个听众你没权利批判爱听其他风格的听众,0,2025-11-21 23:56:49,0.9989036012378079
tears1nmyheart,黑龙江,听个歌还要说你自己年龄的真是糖的没边了 就爱到处彰显你那所谓的歌品 网易嘉豪[大哭],0,2025-11-21 23:50:39,0.9475931929946163
tears1nmyheart,黑龙江,哈哈哈哈🤣开始说我隐藏歌单是在听老舅 现在给你开了又在拷打我歌单是日推 我的天呢 话都让你说完了 你懂完了 我的天呢 全世界没有比你还通透的懂哥们了 真的招笑啊兄弟🤣,0,2025-11-21 23:48:53,0.28921731684614316
tears1nmyheart,黑龙江,蟑螂又不行了[大哭]小众哥品味比作者本人高🌚,0,2025-11-21 23:44:27,0.0259483916893114
tears1nmyheart,黑龙江,我单纯看不惯你咋的[大哭],0,2025-11-21 23:42:38,0.9530182442530248
tears1nmyheart,黑龙江,你就是个傻子你知道吗[大哭],0,2025-11-21 23:42:11,0.4681670997131233
peggy____,北京,再说了你一个听地下偏多的 为一个傻子说话 你真行,0,2025-11-21 21:34:34,0.05806244219694845
peggy____,北京,点赞的歌跟日推似的,0,2025-11-21 21:31:05,0.9369227935316721
peggy____,北京,jackboys2一堆都点赞了 你品味也是无敌了[惊恐][惊恐],0,2025-11-21 21:29:59,0.9816356457946426
peggy____,北京,别废话哥们 有本事别隐藏啊 咋了 听了一万遍老舅不敢露出来 我还用说专注音乐吗 你把自己听的都隐藏了装啥呢[亲亲][亲亲],0,2025-11-21 21:28:55,0.5752232247155056
