用户名,用户城市,评论内容,点赞数,评论时间,情感得分
音乐人徐梦圆,四川,这么多年下来发现一直在追寻的是曾经的自己，China烟雨是能让我找回以前的我的一首歌，也是一颗不被外物影响的初心。希望屏幕前的你们也能做最好的自己。,119,2025-11-21 12:11:00,0.9954701346801035
Polaris-isolated,河南,如果有人说圆哥的水平倒退到了5-6年前，那绝对不是贬低的意思[手动狗头],26,2025-11-21 12:17:47,0.4669634758392377
HG丶时光会带走回忆,广东,纯音乐永远的神,4,2025-11-22 10:06:42,0.9221306160940083
sbt牛b,河北,最喜欢china系列的了感觉很轻快也有种年味儿[可爱],3,2025-11-22 11:12:54,0.9976691918759358
网易挖宝人,云南,来过0.0,3,2025-11-22 00:14:31,0.9000299615145505
孤雁张,湖北,没点开就知道是老○[色],2,2025-11-22 14:29:39,0.01891562607025532
老夫顽皮的一笑,江苏,以前的那个徐梦圆又回来了,2,2025-11-22 09:30:04,0.6639355608932674
吕假,河北,沉醉不知归路🎧🎧🎧,2,2025-11-22 08:49:54,0.518919018731132
小刘要加油鸭LCC,河南,前排,2,2025-11-21 23:02:19,0.5
云村村民168718262505259樊振东,安徽,好听愉快,1,2025-11-22 18:14:02,0.3396973192363797
等风落雪,河北,新歌唉[多多调皮],1,2025-11-22 17:48:24,0.9456325275066481
武局南段DF80018,湖北,私信来的,1,2025-11-22 17:44:09,0.5
陌上桑_丶,山东,随机到了新歌哎！[耍酷],1,2025-11-22 17:26:59,0.7720916213525935
破寒之暖暖暖,河南,从私信来的[心动],1,2025-11-22 16:41:57,0.7928008122563747
南图x,广东,闲适自在，有种历经风雨又重归轻松无牵无挂一身轻的状态，潇洒继续远行的感觉。,1,2025-11-22 15:27:08,0.9995385735160728
萌物皖,江苏,天天开心,1,2025-11-22 15:21:36,0.8834014393042217
予澈4321,山东,第一次来这么早，大家快躺好了，我给大家拖干净,1,2025-11-22 14:09:50,0.666613517577392
地狱的使者official,浙江,沙发,1,2025-11-22 10:57:18,0.5362318840579713
剑森22,广东,新歌喔！,1,2025-11-22 10:49:03,0.4359143660435809
j菌冷离,广东,新歌耶,1,2025-11-22 09:36:29,0.621737452494934
情不自禁愛上倪,江苏,来喽,1,2025-11-22 09:29:27,0.5384615384615385
晴空甜蜜,安徽,好耶，期待新作品。最好能像以前风格 比如X E P什么的。,1,2025-11-22 07:56:23,0.9900845075661354
花开Hana,陕西,不忘初心，方得始终。,1,2025-11-22 06:54:03,0.2802532212359813
-忍住不能哭,贵州,留个记号[心动],1,2025-11-22 03:20:50,0.8566444209062367
_好望角_,河北,留,1,2025-11-21 23:56:21,0.4644808743169403
leeber,江苏,粉丝团先听,1,2025-11-21 23:09:16,0.7163750733888798
Guazai_fan,上海,还有新歌环节,0,2025-11-22 07:56:05,0.7286843929697234
