用户名,用户城市,评论内容,点赞数,评论时间,情感得分
郑润泽乀,湖北,扬起的归帆，盼着回家！,5401,2025-10-25 00:00:40,0.5868509762724343
郑润泽singer_x,浙江,愿大家扬帆起航.,2773,2025-10-25 00:02:10,0.612866022324277
爱和钱我都要,河南,模仿郑润泽评论的人是啥心理啊 不理解[惶恐],1649,2025-10-25 00:06:09,0.9103088520106427
星河-ZXZRZ,广东,（谨以此歌 纪念台湾光复80周年）这才是做有意义的事 过有意义的人生啊[哭哭],1585,2025-10-25 00:26:41,0.9999808442153668
绚烂枯萎未来,河南,郑老板这首歌告诉我们:“回家”不是地理方向的修正，而是把胸腔打开，让海水倒灌，让时间停表，让记忆碎成浮尸，最后把帆当寿衣，自己给自己举行一场永不靠岸的海葬。。那份“归帆”的帆，不只是船帆，也是把胸腔撑满的执念之帆：风越大，它越鼓胀；海越远，它越笔直地指向家的方向。,1563,2025-10-25 00:00:09,0.9998714130411992
在干嘛呢很想你,广东,喜欢郑润泽的要一直幸福好不好🥺？,1199,2025-10-25 08:39:19,0.9989319734314434
对视_h,山西,真的用心了台湾光复80周年 我们爱你 做有意义的事或有意义的人生 你永远是我前进的方向[哭哭][哭哭][哭哭][哭哭][难过][难过],1175,2025-10-25 00:18:32,0.9999999721704608
江峪_0b07,福建,为啥又冒充郑润泽评论啊。很讨厌,995,2025-10-25 00:04:51,0.5975933587256469
S2T00,广东,这歌能被央视挖掘吗[脸红],735,2025-10-25 00:49:17,0.9114120052692593
滴滴润_,河南,小时候  乡愁是一枚小小的邮票   我在这头 母亲在那头 长大后 乡愁是一张窄窄的船票 我在这头 新娘在那头 后来啊 乡愁是一方矮矮的坟墓 我在外头 母亲在里头 而现在 乡愁是一湾浅浅的海峡 我在这头 大陆在那头,431,2025-10-25 00:16:07,0.999999167566114
JealousType,湖北,人生是旷野 但请不要忘记归帆回家,367,2025-10-25 00:04:16,0.8446721928841707
爱吃辣子鸡zz,福建,愿我的君君抗癌顺利！！！[红心],184,2025-10-26 14:53:04,0.9916708782127993
Eeee怡_11,江西,台湾重归版图80周年！坚守家园,169,2025-10-25 00:12:41,0.9975396726048805
-哈基娇-,广东,听归帆的要永远幸福的接！！,159,2025-10-25 00:14:29,0.8201852041455634
慕ye_,北京,尤其是没团标还硬蹭的,151,2025-10-25 00:20:01,0.13311743201583714
