用户名,用户城市,评论内容,点赞数,评论时间,情感得分
好乐无荒_,湖南,好乐无荒旗下艺人王赫野全新演绎的《酒醉的熊猫》现已上线。以复古强劲节拍重铸中华武魂，将《醉拳》的写意潇洒与《Kungfu Fighting》的奔放热烈完美熔铸，质感声线与旋律在旋律中碰撞交织。用音乐编织这场狂放激昂的华流盛宴，只为这一刻「且狂且痴且醉趁年少」！,37,2025-11-21 20:07:09,0.9999999998008666
王狄伦,江苏,中间那part搓碟+鼓点的过渡，还蛮有创意的。野子会编多编，这个舞台是你的show time.,17,2025-11-22 00:48:08,0.9373833256995227
爱赫野的小福星,江苏,好喜欢这个改编！两首歌都唱出了自己味道！,1,2025-11-22 21:54:37,0.9909861369635333
基督山伯母,湖南,节目里来，他声音好好听啊,1,2025-11-22 21:24:42,0.17603827513256987
大厦可爱蓝调,江西,带感！！,1,2025-11-22 20:41:07,0.5389766064888267
向阳花_P4kC,山西,好抽象的歌名，但是是真好听,1,2025-11-22 17:11:13,0.7793479996468766
情愿腻死,广东,王赫野王赫野！,1,2025-11-22 17:09:54,0.9888014345119978
胖胖棋627,安徽,喜欢,0,2025-11-22 23:20:36,0.6994590939824207
一本万利的买卖谁不做,广东,主歌是醉拳，rap是功夫熊猫,0,2025-11-22 23:19:19,0.7951943879626754
克莱因蓝乐观流行说唱,山东,好听,0,2025-11-22 23:17:52,0.33333333333333337
eugeneyyj,浙江,野子野子野子,0,2025-11-22 22:56:03,0.9843729630226234
雨兮熙,四川,支持王赫野,0,2025-11-22 22:47:45,0.9373784960308372
雨兮熙,四川,王赫野加油,0,2025-11-22 22:47:27,0.9883315769867868
雨兮熙,四川,好听爱听，支持王赫野,0,2025-11-22 22:47:18,0.9589717266267562
kylin妖气1812,浙江,好听，制作人小王继续加油,0,2025-11-22 22:20:00,0.9810509717346725
权大纳言,四川,隔壁的天赐的声音？[大笑],0,2025-11-22 21:02:15,0.2520261473273502
知道结局注定,广东,太棒啦太好听啦,0,2025-11-22 20:48:28,0.9048077446749749
寰封尽宇,安徽,没有劲,0,2025-11-22 20:33:26,0.35365853658536595
大米的哥哥吖吖,上海,怎么感觉几首歌合在一起的啦？,0,2025-11-22 19:45:23,0.6377721871227119
-野子的小福星_-,重庆,太好听了,0,2025-11-22 19:09:20,0.1908884232601349
白池佳芸,上海,太好听了野子,0,2025-11-22 18:53:55,0.17519096105991316
leeyxi__,江苏,王赫野的声音最适合唱有力量的很宏大的歌了,0,2025-11-22 18:03:46,0.9999482353092682
yy别再掉头发了,山东,太好听了,0,2025-11-22 17:48:31,0.1908884232601349
云村村民171733456954636,广东,结束句，我颠颠又倒倒好比浪涛，绝了😍,0,2025-11-22 17:42:57,0.9858007318434282
阿轻____,河北,野子取得名哈哈哈哈哈,0,2025-11-22 17:18:14,0.8105934647138557
阿轻____,河北,野子你是会起名的[大哭],0,2025-11-22 17:17:50,0.6889438014890238
Lactosetolerance,浙江,很稳，有元气,0,2025-11-22 16:58:46,0.8423875151479463
