用户名,用户城市,评论内容,点赞数,评论时间,情感得分
执素兮兮兮,浙江,作曲+制作人打卡！ 如果你有幸看过泰顺的药发木偶，大概就能理解歌里“火树银花，星落如雨”的景象,80,2025-11-15 07:48:41,0.9758636699761566
早上起来雾茫茫,广东,感觉好适合做影视剧插曲，光是听歌画面感就扑面而来,52,2025-11-15 12:39:29,0.8915613719948968
月亮奔来烧你屁股,新疆,这首歌不知道为什么，特别像电视剧主题曲，虽然它不是，但是真的特别像每集电视剧播完会放的感觉,41,2025-11-16 19:05:58,0.9755684178272471
可爱的土狗哥,江苏,策划打卡！很荣幸有机会参与到我喜欢的执素兮黄龄等各位大佬的合作中～是我们最近最喜欢的作品啦！[亲吻][亲吻],34,2025-11-15 00:08:22,0.9998699816880638
九渊VOI,浙江,配唱制作人/和声编唱打卡～～和黄龄姐姐的又一合作～[爆笑][爆笑][爆笑],32,2025-11-15 00:15:43,0.9998122011141525
为什么没有冻桃桃和西瓜干,澳大利亚,额(°ー°〃)这首好无聊，是什么商务吗,23,2025-11-15 10:26:09,0.49662803780011766
紫竹林中漫步,河南,歌曲《花千树》缘起于泰顺药发木偶，以辛弃疾《青玉案·元夕》的璀璨星河为引，黄龄空灵婉转的声线化作时光针脚，将传统非遗技艺「泰顺药发木偶」织进现代旋律。,14,2025-11-15 01:22:00,0.9998149131706034
帕劳群岛橘黄开心果,四川,这首歌就不收藏了，你们赞一次或评论一下我听一次，挺有仪式感的哈哈哈,11,2025-11-18 19:19:50,0.9995595618261391
锅铲Nb一一別看主页,新疆,能给我100个赞吗，想要徽章😘,4,2025-11-18 22:22:51,0.966100461490303
姓胡的嗨嗨,江苏,在这里养了两只猫，路过的朋友可以摸摸它                  ／＞　　フ                  |  　_　 _ l 　 　　　／` ミ＿꒳ノ 　　 　 /　　　 　 | 　　　 /　 ヽ　　 ﾉ            ／l、  　 　 │　　|　|　|          （ﾟ､ 。 ７ 　／￣|　　 |　|　|           　l、 ~ヽ 　| (￣ヽ＿_ヽ_)__),3,2025-11-19 15:55:02,0.9999962171503004
步行的藏獒,内蒙古,[多多笑哭]类似仙侠传,2,2025-11-19 21:15:57,0.9732989890246067
易哭易怒易爆炸,广东,真的好无聊，不是黄龄唱我坚持不完一整首,1,2025-11-19 23:52:24,0.8353773544650479
易哭易怒易爆炸,广东,前奏好平，再听听看,1,2025-11-19 23:49:34,0.8314291974588658
渴罚_,河北,我想要徽章 看见的宝宝们能随手点一个吗,1,2025-11-19 23:17:35,0.7652479564476793
-凯源99-,山东,真的是一首很美的歌 想到了一句“蓦然回首 那人却在灯火阑珊处”,1,2025-11-19 20:08:14,0.9989138242121903
拂阆,湖北,很好听的歌啊，词曲唱都特别棒啊，很美很传统古风的词作啊，曲和唱也特别合意境，东风夜放花千树，宝马雕车香满路，很缱绻的感觉，非常好啊谁在说不好听😭😭,1,2025-11-19 11:39:45,0.9999980608406769
lemowon,广东,感觉就是，看完了一集意难平的电视剧，听着这首歌，慢慢回味，又在期待下一集（真的很像电视剧的片尾曲，为我龄姐打卡！[亲亲]）,1,2025-11-19 11:31:18,0.9999278042464442
一颗小星星啊啊啊,浙江,宣传非遗的,1,2025-11-19 05:13:50,0.1982908097370233
拂阆,湖北,啊啊新歌，心有聆兮🥰,1,2025-11-18 00:30:09,0.8942783371107187
花花华华吃花甲,天津,中规中矩的歌啦…黄龄姐姐声音很抓耳！！！,0,2025-11-20 14:10:48,0.995598408347271
花脸猫-_-,湖北,在困难下徘徊，困难永远是绝壁，遇到绝壁努力越过，于是绝壁就变成了桥。,0,2025-11-20 14:07:04,0.9474439842606576
a_黄泉_a,广东,好听,0,2025-11-20 00:19:00,0.33333333333333337
Angie樱,广东,火了记得踢我,0,2025-11-19 23:10:01,0.43647696459485874
云村村民169000390522176,辽宁,好好听,0,2025-11-19 20:27:35,0.46175896454978704
没用苹果sj,广东,为什么会刷到这首[问号],0,2025-11-19 18:26:04,0.08817024225262249
MUSK嘉诚,上海,OST歌曲,0,2025-11-19 17:08:36,0.8182313426953005
甜辣宝metals,河北,古偶剧插曲的旋律…,0,2025-11-19 12:43:38,0.9829016741049411
villruys,山东,歌词适配,0,2025-11-19 08:29:26,0.7511178815387309
清寒旧味久,湖北,居然是00的歌，还以为是古风圈歌手haha,0,2025-11-19 01:54:14,0.8683632642754552
那年我心太张狂,福建,超级喜欢这歌词 时光曾目睹，鱼龙舞,0,2025-11-18 22:25:55,0.9752092730829409
基普和弗兰,荷兰,好特别的00子，低音0真的太美了！！多唱！,0,2025-11-18 17:47:20,0.3964775001595755
CH-杏菀,广东,好听[笑了],0,2025-11-18 07:17:08,0.5122783096101873
