用户名,用户城市,评论内容,点赞数,评论时间,情感得分
苜zmmm,江苏,我真的没有想到黑狮鹫现在还在为al做歌。。🥲al的人设在我看来已经崩了很多很多，与试播集截然不同，被削成啥了都，我现在超级生气暴怒😡如今黑狮鹫作为一位试播集的老声优，至今还在产出，还爱着al。只能说同人的爱是很伟大的🥺今天真的超级感动，也感谢所有为al做饭的厨子❤️,3399,2025-10-31 21:35:21,0.9998044445090096
the_Shaded_Area,湖北,开口跪，黑狮鹫我真的爱你，只有你还在给我亲爱的旧设小鹿出歌，谁懂一懂旧设厨，幸好还有正主产粮，不然真的难熬  话说竟然连续两年都在我农历生日发歌，我真的会高兴死,2190,2025-10-31 08:28:46,0.7625177477153126
秦穀_,浙江,亲爹啊！！这么久了居然还在给🦌写歌😱😱😱,1814,2025-10-31 13:07:53,0.47451931705908623
you-get-lost,重庆,我支持黑狮鹫把al当自家oc,1035,2025-11-02 12:16:53,0.5129573339024512
死刑执行中,浙江,好萌啊黑狮鹫好几首开头都做了前几首的倒带！！upside down这次前面好像有insane和daisies！daisies开头有insane的倒带，个人认为这个小巧思好萌。。。。好萌啊.....,959,2025-10-31 12:47:29,0.9999265507524594
18thblight,江西,个人感觉黑狮鹫真的是比官方还知道我们想要什么样子的alastor.........,896,2025-11-02 00:52:31,0.6984367147072944
Akii__-,广东,"Ala真的很爱妈妈，被霸凌后他只能祈祷有一天能逃脱是妈妈开导他""When it feels like all the world is wearing a frown Put a smile on and spread it around..."" 他牢记在心，下地狱后依旧带着微笑，也做到了With his smile， he'd turn the world upside down!！",671,2025-10-31 19:02:51,0.9998343419024038
SaDtRiAiN,海南,黑狮鹫写得真的很好，几乎所有ala代表性元素都有完美解释。年幼时像小鹿一样任人宰割的少年在遭受社会霸凌家破人亡后终于露出獠牙化身长着鹿角的恶魔，母亲给的红领结直到死都戴在他身上，保持微笑的嘱托变成了象征癫狂的永久表情，甚至救下了妮芙蒂，一切都串起来了，这才是衣冠禽兽的绅士该有的样子,554,2025-11-02 15:12:55,0.999999998287413
seekingQwQ,广东,事实上，地狱客栈本身就是围绕着晨星来展开的，说白了官方没有必要花太大的笔墨写阿拉斯托，所以人设并没有崩，只是出场次数少了点而已，毕竟al也只是个地狱领主,535,2025-11-01 10:54:08,0.0251687996331188
Pixel_No48,上海,我传了英语歌词，现在还在审核，各位稍安勿躁,448,2025-11-01 00:25:11,0.5859079968797211
羊T院长,上海,快躺下，过几个月我们就是古董了！！！！！！！！！😋,419,2025-11-01 15:21:31,0.7108754489941663
PrincessMipha,湖南,这么一对比，黑狮鹫可比vvn更亲爹很多啊！不知道大家有没有感受到，虽然他给ala唱的歌只有四首（radio play就风格等等地方明显看出来不是和其他三首一个系列的，这里不作讨论），其中还只有两首有mv，并且其实风格更贴近动态漫，但是对于塑造ala的作用可比vvn一整季都充分和生动，（后面还有打不下了）,339,2025-11-02 02:21:17,0.9998113851432266
沉烬_不沉,广东,哇新力作，风格依旧，阿拉斯托口吻。讲述了一个纯良小伙（？）从被欺负到逐渐掌握权力再到用微笑颠覆这个世界（With his smile he turn the world upside down～），第二人称视角“his smile”到最后一句“my smile”感觉直接升华了，也是完成了优雅恶人的转变😋  大家也要记得保持和传递微笑哦（）,326,2025-10-31 23:18:16,0.999999999999585
死在取名中_,北美地区,黑狮鹫老师的这个同人生前哥比官方的那个感觉人设好多了😭（别打我，我官方同人都喜欢，更喜欢同人版）,285,2025-11-02 00:05:28,0.9992766163120097
樱苒sakura,安徽,已经崩很多了，第二季更是破防说自己为啥打不过亚当，试播集运筹帷幄，第一季又争爹又干那的，到底干啥啊，试播集最喜欢的就是ala了，结果第一季和试播集的味完全不对😔,266,2025-11-02 03:07:21,0.2743323037244978
Nobgfe,湖北,我宣布从今天阿拉斯托我只认黑狮鹫,2,2025-11-23 00:38:24,0.34656374810856627
电鹿真好吃,北京,😨😨😨希望不是真的…（跪）,1,2025-11-23 08:35:54,0.570719362786567
Nobgfe,湖北,感情线不一定指爱情，还有不得不说vvn对夏莉真的挺差所的，第二季卖cp一点也没考虑我们鹿推感受，拆双v不知道咋想的，官配也拆怎么当的官方，人物塑的不如同人。。。畏惧了，al真当黑狮鹫oc就好了😭,1,2025-11-23 00:36:48,0.404611796443184
渊吟sama,浙江,我去我啥时候点的,1,2025-11-23 00:20:47,0.4236993085506925
参天大树计划,贵州,我想要一个只有黑胶的队伍。[VIP],1,2025-11-22 23:27:06,0.28242747928086964
豫北青仓,广东,WOW！还是连续剧,1,2025-11-22 21:26:22,0.4599743530515792
平原打字蜜袋鼯,新疆,请幸福降临我推手心😭,0,2025-11-23 10:51:35,0.978652500152231
表达出诗人对重音的赞美之情,山西,躺,0,2025-11-23 10:24:01,0.4767441860465115
三七馅,福建,好耶,0,2025-11-23 10:22:58,0.5
魔法部可爱生猛硬派,江苏,谁有MV？(超大声)oVo,0,2025-11-23 10:06:52,0.2067932617072149
风雪压我两三年得了风湿甲沟炎,山东,我也不确定吧但外网已经传疯了 不知道是真是假,0,2025-11-23 09:42:37,0.181849256101294
B站疯哥Fengg,美国,躺了,0,2025-11-23 08:45:21,0.4767441860465115
洛绝黑白,浙江,我不像你们那么挑，我两边都爱吃✌︎( ᐛ )✌︎,0,2025-11-23 07:07:52,0.6218800088913139
嫉蠢,山东,喜欢发呆 喜欢和你,0,2025-11-23 01:01:09,0.7209438819290601
天命犯孤,四川,[心心][VIP],0,2025-11-23 00:48:51,0.7297953905324696
坠如枳念秋思,河北,我我我,0,2025-11-23 00:26:32,0.5262327818078083
Yiiau_u,河南,是的我也发现啦！！很有意思,0,2025-11-22 22:50:35,0.714839344029894
偏偏偏执_YXW,浙江,幸福的日子就是两人 三餐 四季,0,2025-11-22 22:34:57,0.9305351701656367
Leeeeeleeeeeee,四川,因为是官配[开心],0,2025-11-22 22:15:29,0.7007384630223658
小菅森,江西,这个不行。！vvn已经沉浸在自己的世界了,0,2025-11-22 21:54:47,0.9509486298823712
靴子就是用来走路的,浙江,没有一个微笑可算不上衣冠楚楚！每天都要笑一个哦～！[亲吻],0,2025-11-22 21:47:43,0.8813430290569508
Coisini-wyy版,云南,我也不是很清楚欸，也许是因为这首歌是两人合作完成的所以这样（？），毕竟从Insane开始就这样了,0,2025-11-22 21:11:17,0.6313900106290523
霓虹烁闪,湖北,躺尸,0,2025-11-22 20:48:04,0.551651857373853
学校我王超柠檬,广东,我来挖宝了😁,0,2025-11-22 20:20:58,0.7200082059979603
不要相信T先生的话,湖北,雷雨天就趴在床上玩手机,0,2025-11-22 20:00:53,0.2098983954322291
