用户名,用户城市,评论内容,点赞数,评论时间,情感得分
abcofabc,广东,另外，新的节奏若要带起，它的脑子需是死的，各位玩家务必远离节奏，自己全身心享受故事，以爱笑对人生[超好听],5392,2025-11-13 00:42:44,0.4419561067918284
宵宫重度依赖喵,安徽,想建一个全是“昔涟，明天见”的楼,4214,2025-11-13 00:09:01,0.2949612141533373
二月知冬丶,河北,纷争。关联：粉蒸。好吃。 浪漫。关联：馕，馒头。面食，好吃。 理性。关联：梨，杏。果子，好吃。 门径。关联：焖，劲。对食物的评价分析。 律法。关联：食品安全法。能吃好的。 岁月。关联：穗，栎。植物果实，能吃。 大地。关联：田地。能种吃的。 海洋。关联：海鲜。好吃。 负世。关联：辅食。食物,3724,2025-11-13 00:02:44,0.999999999699327
相星葵,陕西,大结局这个片尾曲给人的感觉很不一样，不同于匹诺康尼知更鸟的「希望有羽毛和翅膀」那样盛大振奋人心，也不同于「野火」那样激昂，反而给人一种电影就此谢幕，聚光灯打开，其他人都陆陆续续离场，而你还在座位上看着幕布久久不能平静的那种怅然若失的感觉,3146,2025-11-13 08:16:13,0.9999905657725996
绫乃_Ayano,江西,哔哩哔哩，希望你喜欢这七天来属于你的戏份🤓,2306,2025-11-13 00:08:49,0.8486285500165754
Admire風,安徽,昔涟，她只是游戏中的一个虚拟角色，现实中不会出现她的身影 而你，我的亲爱的朋友——烧鸡，我迟早会在现实找到你,2150,2025-11-13 00:34:10,0.9999705543260798
学朮垃圾制造机,广东,昔涟。是桃子。是爱。 昔涟。不喜欢眼泪。嘻嘻哈哈。 昔涟是。温柔。爱美。会写诗。 昔涟是。长不高的。会说话的。随风逝去后。仍被留下的。 昔涟是。每一句最后的。一直咯咯笑的。像是小尾巴的。 昔涟是。哭着诞生的。脆弱的。透明的。像是水晶的。 昔涟是。笑着道别的。柔软的。粉色的。像是花的。,1746,2025-11-13 00:16:50,0.9999999996552031
云音乐福利,北京,【福利】张韶涵/HoYo-MiX《昔涟》现已正式上线网易云音乐！再没有遗憾，再没有告别，他们会相逢、拥抱、成长，直至生命与银河相连。即日起，在【本单曲评论区】留下你的听歌感受，将有机会获得【艺人签名照】一张哦~快来参与吧~,1688,2025-11-13 00:00:59,0.9999977841582862
板板生存记,新疆,看到大家都没提，那我来说 请选择你过3.7的英雄: 1.阴阳怪气说怪话 2.迷迷粉丝(病友)交流会 3.列车长亦未寝 4.全世之座+个别玩家的逆天ID[多多捂脸],1302,2025-11-13 02:03:16,0.5031898508946058
微风阵起散于星,陕西,毁灭。关联：烩面。好吃,1250,2025-11-13 02:01:27,0.9250768336271196
卷卷_IfFi,陕西,快跑，这歌打的dot伤害,893,2025-11-13 09:27:36,0.9134746424718669
周棠芝,广东,支持！上周看到吵起来就果断扔下几个社媒软件，基本不点开，以前过完剧情都会去看杂谈解析的。反正这几天一直在货币战争……以及帮朋友币战上分，比看人扯头花舒服多了。,835,2025-11-13 06:10:29,0.993707603523459
厄月将升,广东,“往昔的涟漪”，反着读即“依恋的希望”，往昔的涟漪回到过去，依恋的希望走向未来,773,2025-11-13 07:21:14,0.9999414776166946
相星葵,陕西,那种怅然若失的感觉，就像飘落在湖面的思绪，荡起阵阵涟漪，回过神来，只留下一张现实的脸庞,667,2025-11-13 08:22:53,0.8123388983689596
红水晶m,天津,又一个巡海游侠诞生了[笑了],629,2025-11-14 12:32:04,0.9336062894046719
爱莉蒂克,重庆,昔涟只是爱莉希雅的仿制品，世界上不会有第二个爱莉希雅了，她只是米哈游拿来圈米的工具罢了,2,2025-11-23 14:50:51,0.9986356261370531
