用户名,用户城市,评论内容,点赞数,评论时间,情感得分
一天要睡二十五小时-,北京,网易云就这样保持，宇宁的每一首歌能不能都上线,1086,2025-10-24 23:17:44,0.8682161581841522
向好出发,河南,还是喜欢听刘宇宁这个版本,642,2025-10-24 22:38:25,0.947387028175482
用户7925732302,浙江,太好听了呜呜呜 不知道为什么宁哥一开口我感觉自己被甩了,445,2025-10-24 22:41:46,0.18219565741561738
珩殊_逐梦,马来西亚,如果懂事是一种礼貌， 那《自诩周全》就是懂事之后的叹息。 你唱的太轻，却正好唱到心口。,187,2025-10-24 22:05:36,0.9999344071657214
宁的菠敖饼干,福建,网易完整版快上线呜呜呜呜呜 根本不够听,162,2025-10-25 02:31:53,0.9341924172699805
点头尖尖,湖北,单押这首歌刘宇宁你是有品味的[很棒],162,2025-10-25 01:23:14,0.9339935569647659
欢乐发芽JackinHouse_E,河北,宁哥声音太有辨识度了，空灵的声音唱出了淡淡的伤感,133,2025-10-24 21:45:34,0.9952644811940116
欧大糖_Nina,广东,第一句“明知道我对你的妥协”出来的时候，谁懂吖！！戳中心巴啦💛,128,2025-10-25 01:21:20,0.935906178223074
牛油果左顾右盼,江苏,他一开口仿佛是他被渣了[难过],69,2025-10-26 11:18:39,0.8961588667107707
不只是野生蓝莓,山东,我去我是周深粉丝啊(一粒6年的生米)........但我觉得这首歌刘宇宁唱好好听啊,66,2025-10-27 23:45:24,0.9969068938025689
宁下云舒,广东,刘宇宁唱《自诩周全》太绝，情感浓度直接拉满！,64,2025-10-25 10:46:34,0.94979914397115
看的到我在微笑么,辽宁,确实好听，宁哥在音综上唱的好多歌都比专辑更抓我,56,2025-10-25 07:30:05,0.8659932150022702
玉风之夏,重庆,说实话，我好想他和深深合唱这首歌,45,2025-10-25 02:10:05,0.9725688304261454
Speciallls,四川,刘宇宁，愿你登高台，愿你摘清月，愿你抖落一身灰与嘈杂的流言，归来依然是张扬热烈的烈焰。愿此生兴致盎然，烟火灿烂。,35,2025-10-25 11:32:39,0.9991852274645684
瘦薄荷,湖南,不得不说刘宇宁唱商很高，光听就可以代入那些情节，脑海记忆画面回放,35,2025-10-24 23:01:02,0.9998565970104852
爱如火小宁,安徽,新歌都好燃。北京站演唱会现场真的跟好听呜呜呜,2,2025-11-17 22:55:28,0.8697314729123273
马卡龙夹心,安徽,感觉加入女声合更好听！！个人 🌚🌚狗头保命,2,2025-11-17 16:45:42,0.6972577393184476
锦上谁添花707,湖南,刘宇宁，太阳的一边是晨光，月亮的一边是繁星，你的一边是我，我们成为彼此的一边，平行且永恒！,1,2025-11-21 11:49:32,0.9962600483849575
锦上谁添花,湖南,刘宇宁 喜欢你，像日光倾城，春风十里， 像夏日的冰淇淋，清凉甜蜜， 像秋天一样清爽，充满诗情画意， 如冬雪般精致唯美……,1,2025-11-21 11:33:32,0.9999999994569575
锦上谁添花,湖南,不知不觉我们陪你七年了，希望我们的陪伴可以让你在追逐梦想的走的更加义无反顾，加油，不用回头，我们都在。,1,2025-11-20 10:43:40,0.999999863450616
琼玉生烟,山东,真的喜欢刘宇宁的嗓音，刚好我还喜欢听起来有故事性的歌曲，刘宇宁之前很多电视剧OST我都收藏了，真的戳我点上了,1,2025-11-19 20:01:20,0.9999859710109892
寶唄曉,重庆,他演戏也好看呀，努力的人在哪里都会发光[超绝],1,2025-11-19 15:30:39,0.9432581344977647
葱花蒜泥末儿渣渣,吉林,好听炸了啊啊啊啊啊！！！！！！！！！歌词太苏了啊啊啊啊啊！！！！！！！,1,2025-11-19 13:44:21,0.9732521351390302
攒一口袋星星的羡羡-_-,吉林,更伤了[泪目][泪目][泪目],1,2025-11-19 10:17:30,0.9411271316672168
漠念那伤,北京,刘宇宁版本好好听，非常有感觉,1,2025-11-18 14:51:58,0.9175915215532549
身骑白马的汪,北京,好听，最近单曲循环,1,2025-11-18 10:54:02,0.04308964961838935
杨肉肉1234,浙江,好听,1,2025-11-17 18:15:09,0.33333333333333337
十十十壹,广东,从上线开始每天都单曲循环播放,1,2025-11-17 17:47:53,0.057555414721567666
BH8562,上海,这首歌带给我的回忆太多了。丽，玲，珍，雪，惠，蕾，怡，若，娥，微，晴，碧，兰，怡，敏，笛，娇，婷，鸣，静，玉，宁，霞，倩，民，瑜，悦你们都还好吗？,0,2025-11-21 15:05:40,0.9999999999987408
何凌0824,湖南,刘宇宁 在所有的时光里，你是我最惊艳的风景，我永远都不会言语的怦然心动。,0,2025-11-21 12:12:39,0.9993189779940841
蓝久橙的蓝,江西,糟糕，单曲循环上了,0,2025-11-21 11:13:09,0.04047208367644717
蓝久橙的蓝,江西,这个好听点,0,2025-11-21 10:57:34,0.2585708921571178
羽墨loey,陕西,好听,0,2025-11-21 08:02:20,0.33333333333333337
羽墨loey,陕西,好听,0,2025-11-21 08:02:17,0.33333333333333337
羽墨loey,陕西,很好听,0,2025-11-21 08:01:48,0.48121642447271173
羽墨loey,陕西,很喜欢,0,2025-11-21 08:01:40,0.8119454297664431
羽墨loey,陕西,好听,0,2025-11-21 08:01:33,0.33333333333333337
羽墨loey,陕西,喜欢,0,2025-11-21 08:00:55,0.6994590939824207
羽墨loey,陕西,很好听,0,2025-11-21 08:00:51,0.48121642447271173
羽墨loey,陕西,超级好听,0,2025-11-21 08:00:48,0.2662574788262818
羽墨loey,陕西,好听,0,2025-11-21 08:00:44,0.33333333333333337
羽墨loey,陕西,好听,0,2025-11-21 08:00:41,0.33333333333333337
可可西里游泳的宁头,广东,所谓的自诩周全，换来的是自己的委屈求全！在一次次妥协里，将自己推入深渊！在宇宁的这个歌声里，又为年轻时的自己懊恼了一回！,0,2025-11-20 19:23:50,0.9493796108675394
CC66阿,江苏,啊啊啊刘宇宁的舒适区啊这是,0,2025-11-20 18:25:05,0.9114195459714564
小心不姓多,河南,太好听了，网易云加油躲收刘宇宁的歌！,0,2025-11-20 12:24:54,0.8861179284032535
何凌0824,湖南,刘宇宁 温柔细腻，质感嗓音，是暖阳春风，也是冰雪河流 ，用坚定的心唱响最动听的声音。,0,2025-11-20 12:08:52,0.9999961126246341
佳小仁,中国,来网易云听宁哥的歌,0,2025-11-20 12:03:52,0.8776974151888399
浅月寒风,辽宁,理智粉丝加分,0,2025-11-20 08:36:02,0.8795251812025578
miaoguda,北京,这个一开头三个音我还以为我死去的白夜极光呢……[哭哭],0,2025-11-20 08:34:59,0.9968945108286368
