用户名,用户城市,评论内容,点赞数,评论时间,情感得分
七猫seven,西藏,好听[西西机智],3,2025-11-03 21:40:01,0.952057268601964
猫猫炸毛0587,浙江,坐等这首歌火[心动],2,2025-11-05 14:13:44,0.8723478139682005
心碎小猫vvv,河北,前排前排,2,2025-11-04 21:06:08,0.4737672181921926
脚滑的栗子,广西,新歌好听[红心],2,2025-11-03 10:51:09,0.6349479101490102
何不弃吴钩_,浙江,为什么夹杂在韩语歌单里面，还不止一首,1,2025-11-06 13:44:51,0.7914435234147275
牧遥_Nv,安徽,老师可以私信一下合作嘛,0,2025-11-07 11:11:26,0.9601428777723449
-剑指离愁,宁夏,词很不错，适合夜深人静的时候听😜,0,2025-11-06 11:04:47,0.9139084229782606
-Crosstour-,广西,好听,0,2025-11-06 10:50:56,0.33333333333333337
雨花和萨摩,山东,火钳刘明,0,2025-11-06 10:50:33,0.7376669139551424
善解人衣小都比,安徽,来咯来咯,0,2025-11-05 21:01:35,0.43828421486726077
巨巨巨可爱的lynn,湖南,好听,0,2025-11-05 12:44:30,0.33333333333333337
-izyxybz,广东,治愈,0,2025-11-05 00:49:14,0.7499999999999999
