用户名,用户城市,评论内容,点赞数,评论时间,情感得分
卡布叻_小菜,江西,听得我好爽！！！！！！周果子你回来啦！！！！！良心你也来了！！！！！大家快去助力！！！争取解锁完整版！！！！！！,373,2025-11-14 20:44:18,1.1047210421777365e-05
三十六号选手,北京,《象人下：教堂里的神》,288,2025-11-15 12:49:54,0.5232332767500334
非是岁月不入酒,北京,一周两首新歌，呈现的质量还这么高，周深也太牛批了，他是铁人吗我天,285,2025-11-14 20:37:09,0.9918197698520973
团团圆圆小美满-,广东,给大家分享一下：这首歌的灵感来源于电影《象人》，原型是一个被马戏团当摇钱树展览的畸形人，在不被“正常人”当人看的异样眼光中，看清楚了世界真相。,234,2025-11-14 22:56:39,0.999999954635317
海盐云岫,江苏,“外表虽畸形， 可好歹有一颗真心， 他们看我用显微镜， 冷漠地热情， 拿一条命换多少金。”,146,2025-11-14 22:03:06,0.9985117670828222
卡布叻_欢颜-且待深音落羊城,广东,不要管别人怎么看你，你就是最真实的自己，你没有披着虚构的外衣，你永远是那个凭着真心一腔热血站在舞台上唱歌的小男孩！！！,113,2025-11-14 20:58:39,0.9524380133288374
天乐-LC,山东,张驰的版本和深深的版本都很厉害！歌词也有不一样的，一个是照妖镜，一个是显微镜！听着都让我鸡皮疙瘩起来啦！！！太赞了！！！[色][色][色][强][强][强],97,2025-11-15 02:16:02,0.7460066608224524
露子170617,四川,前面的歌词，让我想到了周深前几年的一些经历，加上今晚中国唱将上他哭了，又在抖音上看到了他的黑评。 他已经很厉害了，他真的对得起自己的每一份努力，对得起自己每一首歌,90,2025-11-14 23:30:03,0.9998600966240976
陌茶恣,四川,震撼误入，请问从哪个方向开始跪？,78,2025-11-15 02:34:44,0.18736962578829708
麦琪小兔子,辽宁,周深有一种恰到好处的，让人很舒服的“疯感”，疯这个度很难拿捏，多了会被反感，少了显得做作，周深天生的疯的刚刚好，疯的很艺术，又有强大的唱功，和极好的音乐审美，他想呈现什么样效果就能唱成什么样。好强大的周深,74,2025-11-14 22:46:36,0.9999999988977073
一枝槿_HaobenTVT,湖北,刚听到的时候就觉得这首特别合适深深，好像已经能想象到深深来唱了。看到深深爆灯，感觉哎呦果然如此啊！但是等真正听到深深来演唱这首歌时，还是太震撼了，开口跪，虽然前面畅想了一下，但是还是和想象中的很不一样啊啊啊啊。周深地每个舞台都可以期待！！要听哭了……歌词也特别好……太喜欢这首歌了,73,2025-11-14 22:29:50,0.9999999992441011
百凌star,福建,看了一眼，发现是李昂星编词编曲我的天……深深唱的超棒～～～,62,2025-11-15 07:45:24,0.9821312987608336
9z2s9,重庆,周深在《象人》中的演唱，是一次嗓音技术与艺术表达的完美融合。从深沉的低吟到缥缈的强混头声，他举重若轻，游刃有余。这不仅是唱歌，这是用声音在“雕塑”一个角色的命运与内心世界。[心动][心动],37,2025-11-14 22:55:27,0.9999999998104323
