用户名,用户城市,评论内容,点赞数,评论时间,情感得分
李沛恩Seeky,上海,我来了我来了，朋友们久等了！,6558,2025-11-04 19:00:26,0.5851692829482414
江衡_oc,上海,哈喽👋,6467,2025-11-04 19:09:50,0.5122783096101873
李沛恩Seeky,上海,你好优秀！告诉你我也拿过哈哈哈哈,2189,2025-11-04 19:09:29,0.9677837191075835
李沛恩Seeky,上海,比喻是担担面？[惊恐][惊恐][惊恐],2109,2025-11-04 19:13:59,0.2508682560115819
李沛恩Seeky,上海,我打出来你的名字，那就显得我就太自恋了[吐舌][吐舌],1977,2025-11-04 19:04:56,0.27777980286823056
江衡_oc,上海,轰隆一声巨响江衡闪亮登场,1917,2025-11-04 19:11:13,0.032241870254150484
李沛恩Seeky,上海,说好了！不见不散,1709,2025-11-04 19:13:24,0.4973214734389305
李沛恩Seeky,上海,一双迷人的眼睛,1695,2025-11-04 19:01:33,0.6434333342083577
李沛恩Seeky,上海,没关系，安慰一下你，现在我看到了。,1583,2025-11-04 19:09:58,0.6642304573831261
李沛恩Seeky,上海,祝你过！,1578,2025-11-04 19:08:01,0.848527647015352
李沛恩Seeky,上海,生日快乐[蛋糕],1499,2025-11-04 19:02:04,0.9924715748359354
李沛恩Seeky,上海,祝你过！,1425,2025-11-04 19:07:57,0.848527647015352
李沛恩Seeky,上海,谢谢大家前来，记得吃晚饭，学习忙的要吃晚饭，工作忙的也要吃晚饭～大家下次见哦～晚安！,1394,2025-11-04 19:30:51,0.9679838627399286
江衡_oc,上海,这是奖励啊,1182,2025-11-04 19:23:59,0.6153846153846156
江衡_oc,上海,好喽，又到和大家说再见的时候喽，祝大家在以后的每一天幸福快乐，开开心心,1120,2025-11-04 19:32:18,0.9997999916610774
旼感期,黑龙江,俩人演员为了粉丝唱的 圈外人没必要这么较真 你去听原版,29,2025-11-11 22:56:21,0.9937900342298872
又是喜欢沛恩的一天呐,山西,是我们左催右喊才出来的歌，一定程度是为哄我们开心的，可能不是那么专业，但是这一首歌让喜欢他们的粉丝很开心唉,14,2025-11-12 01:08:41,0.9974125153238965
爱宁哥哥吖,安徽,可以不听 没人强迫你  刚换这个app听 就不爽到,5,2025-11-12 01:21:02,0.02037969180956134
你是错过的烟火,江苏,[大哭]不认识这2人  我不懂 这哪里好听了   和原唱差很多   音色太粗糙了,4,2025-11-11 13:58:04,0.09135462641471492
想去tld见我担,四川,不是？是给你唱的吗亲？就在这说[问号]是唱给粉丝的好嘛，觉得不好听请听原唱，谢谢[许愿],3,2025-11-12 12:34:26,0.9831765264545461
抢险小队长,山东,怎么五万点赞，二十万评论,3,2025-11-10 19:32:16,0.7852677450141052
沐兮眠眠-恩,广东,奖励99  未来每一天都天天开开心心,2,2025-11-16 07:23:49,0.9844730702568844
沐兮眠眠-恩,广东,奖励99,2,2025-11-15 06:42:49,0.5455370938053228
沐兮眠眠-恩,广东,奖励99,2,2025-11-14 10:33:17,0.5455370938053228
沐兮眠眠-恩,广东,天天开心,2,2025-11-14 10:18:35,0.8834014393042217
沐兮眠眠-恩,广东,好听，单曲循环,2,2025-11-14 10:16:51,0.04308964961838935
r2v23rse,广东,评论区这么多机器人?,2,2025-11-11 10:55:10,0.2647090624452143
不知道叫啥名www,江苏,5w喜欢，20w评论吗？有点意思[笑了],2,2025-11-11 09:20:52,0.6963714831416048
