用户名,用户城市,评论内容,点赞数,评论时间,情感得分
LyuChenXi,广东,低调点，大家都是邓紫棋私信来的吧,98,2025-11-21 19:00:34,0.8128443405789418
SwangCat,云南,邓紫棋充满力量的中文流行唱腔与Anyma标志性的旋律Techno与赛博交响乐深度融合。歌曲在沉稳推进的电子节拍上，构筑起宏大的合成器音墙与悲壮氛围，宛如一场在未来战场上演的“神人交响”。最终呈现出的是一首兼具情感张力与视觉想象力的赛博圣歌，完美契合电竞的竞技精神与总决赛的盛大仪式感，为2025年英雄联盟总决赛打造了一首既属于当下、也属于未来的赛博圣歌。[钟情],94,2025-11-21 10:44:18,1.0
电音JUN,广东,终于来了！！！,92,2025-11-21 00:06:20,0.24969952818346963
Zerox_R3HAB_Remix,山东,你们怎么一个个和中国艺人合作起来就都变Alan walker了[问号][问号],42,2025-11-21 12:27:10,0.020304158245262882
Alwaysdawn,重庆,不能商业化？这首本来就是面向国际的，是别人英雄联盟主题曲，请邓紫棋来唱，这首况且是remix，在国外Anyma人气很高，而且melodic techno本来就是国外当下最火的曲风，本身也不是迎合你们听pop的人,38,2025-11-22 00:44:43,0.9955994855226876
LUXURI2001,广东,比anyma今年大部分歌好,37,2025-11-21 03:31:30,0.7939706506958354
PorterRobinson天下第一吹,广西,Faker第六冠献给Anyma的大机器人了,31,2025-11-21 01:34:31,0.6227295851174377
l_az-y,重庆,一个赞背一个英语单词！,30,2025-11-21 08:37:37,0.6996358992101562
就可以哒,湖北,来自解解的私信[爆笑],28,2025-11-21 09:50:11,0.9974130375503125
reach-back,新疆,额...我是Anyma的私信来的[心动],15,2025-11-21 23:43:14,0.7417095033711225
淋过雨-2-14,新疆,11月听邓紫棋的人都考上重高好吗[生日],14,2025-11-21 19:58:04,0.9371012046334672
Icec_cecl,天津,你自己听听好听吗,12,2025-11-21 19:24:40,0.7714872740513101
一只九乂,广东,当G.E.M.的高音遇上Anyma的电子脉冲，仿佛听到了一个灵魂在赛博格斗场上为梦想燃烧的声音——这就是我们的《争》。,12,2025-11-21 11:51:42,0.9975084550409156
unspokenmusic,上海,因为alan walker的风格很受国内喜欢 也比较流行 没那么电,11,2025-11-21 14:09:48,0.8504696104304957
Haskywion,福建,有人和我一样突然更喜欢原版吗[手动狗头],10,2025-11-21 13:27:23,0.7687090128094642
茶卡的鸵鸟,江苏,是真的,2,2025-11-23 09:33:47,0.5305096913137115
文明锦鲤,广东,唯一一个总决赛的中国人是邓紫棋[笑哭了]一眼看不到lpl的未来[汗],2,2025-11-23 00:53:25,0.9496265304873536
EMW-Jay,湖南,anyma也是好起来了[大哭],2,2025-11-23 00:25:03,0.7906206190647644
JinTao__,云南,好听,2,2025-11-22 23:50:11,0.33333333333333337
雾起爱正浓丶,福建,那是另外的价钱了,1,2025-11-23 09:58:43,0.6160714285714289
我的世界ffffff,广东,anyma来的,1,2025-11-23 08:29:04,0.5
帋片人,广东,我屁股有一条缝 很臭  合不上了 我是不是要死了[哭哭][哭哭],1,2025-11-23 02:59:03,0.05009916396524705
EMW-Jay,湖南,这不是能做好吗[大哭],1,2025-11-23 00:25:23,0.7675600365754559
6-_-6-_-6,浙江,点赞共享前排😋,1,2025-11-23 00:24:39,0.9680911237499389
Pen6-Fe18,贵州,我来占个楼  琪姐,0,2025-11-23 09:56:36,0.4556721400119952
GEM木苏,湖北,解解依旧权威！！,0,2025-11-23 09:09:23,0.6529840277158864
云村村民161624179929345,广东,哦哦，理解,0,2025-11-23 08:47:39,0.6498855835240274
占有江停,安徽,就是说电音感强啊。一首歌电音太多了吧，就显得很累赘，就不好听。艾兰沃克做的比较恰到好处的感觉。,0,2025-11-23 08:04:11,0.4057592457271537
占有江停,安徽,就是你关注了他，他到时候有什么新歌专辑什么的发布，他会自动私信你。,0,2025-11-23 08:03:48,0.6290273758108594
云村村民161624179929345,广东,姐姐私信什么意思,0,2025-11-23 07:39:18,0.9765743097246306
蓝冰瓜今天也在鸽曲子,山东,在现场配合亚恒的画面感觉挺带感，没想到是Anyma做的啊,0,2025-11-23 07:25:42,0.9027938048971527
ChiliCaren陈与义,广东,邓紫棋团队是打通了什么和电音任督二脉 太棒了也！期待多和电音艺人合作！,0,2025-11-23 04:40:41,0.06306230301287807
极品单字ID铖,河北,我想要百赞[亲吻],0,2025-11-23 03:36:53,0.9444058326867754
褚dad,浙江,气势恢宏！[超好听],0,2025-11-23 02:58:42,0.3166954252862806
雨雪其雱霏,山东,我不需要Faker用第六冠证明他的含金量[憨笑]，但我需要这个第六冠去对线[怒],0,2025-11-23 02:24:20,0.09569738558457441
黎染li,海南,来晚了,0,2025-11-23 01:19:40,0.38087520259319263
GEM恋,湖南,[亲吻]私信来的,0,2025-11-23 01:05:55,0.4737672181921908
熊大和哆啦A梦,安徽,电音版有惊喜啊！,0,2025-11-23 00:22:56,0.9033792624731863
_星之翼_,广西,可以，好听，但是没有泡沫好听[亲吻],0,2025-11-23 00:16:17,0.13765457469129982
Erliu6_,湖南,虽然但是 燃起来了,0,2025-11-22 23:47:03,0.5
