用户名,用户城市,评论内容,点赞数,评论时间,情感得分
野犬A,云南,我好喜欢这种因为心灵脆弱所以才危险的恶役，没有爱他人的能力，只是病态地依赖他人，只有从大众的眼中看见自己闪闪发亮的倒影才能确认自己有价值，务必需要我，相信我，依赖我，只要奉我为神明我就可以比天上任何星辰更闪亮……用凶残傲慢精心掩饰丑陋的自卑和脆弱的自尊，他好绝望（）,1133,2025-11-19 20:48:50,0.9999969162048236
PharyngitisYY,吉林,CB的嗓子能申遗了 vvn你最好是给CB的嗓子上了保险 我不敢想如果听不到沃克斯的歌我该多难过👋👋👋,681,2025-11-19 19:10:43,0.7076344233801577
传奇披萨猎人,山东,生前哥还是异瞳我原谅你了 歌好听啊以及总裁你真的是被电视砸死的啊...报应啊,510,2025-11-19 18:40:43,0.08593620248348155
PharyngitisYY,吉林,虽然剧情难以言喻但是vox你好帅…生前死后都帅得一塌糊涂 歌也无敌的好听简直是没有一首不好听的（后面那首乱七八糟的串烧里没有你难听的部分真是太好了）…沃门！✝️,330,2025-11-19 19:09:35,0.020878063795667923
披肩上起了个毛球儿_,山东,valentino把在发癫的vox脑袋干脆利落扯下来那一刻我惊呆了    满是窟窿的心怎么填，心魔怎么办，恶人组给的解法是我们不填了，战胜个屁战胜，把他的意识给我完整带出来就行，我只要他，剩下的都先见鬼去吧,220,2025-11-20 00:35:52,0.9999742386602662
scarecrow稻草人_6MPt,黑龙江,我是沃厨，其实第二季只有七集对吧，算了，我跳了，麻烦把前七集烧给我谢谢[流泪],220,2025-11-19 19:39:52,0.9773305594481005
你是我的猫叔,内蒙古,一直在想，Vincent杀死了那么多同僚伪装成意外一步步走上高位，那那根脆弱的电线会不会也是某个想要上位者为了他而精心策划的“事故”呢？,161,2025-11-20 11:12:28,0.9993035137218638
無色百草枯,四川,不是vox厨 虽然剧情差点意思 但是这季真的把vox塑造的很好,158,2025-11-19 21:07:33,0.7006923185906742
南木窗户,山东,好喜欢Vox发现一切都来不及了后反过来要拖着所有人给自己陪葬的觉悟，太癫狂了太美丽了。好爽。,97,2025-11-20 15:04:51,0.8423528072553816
云_azsn,江苏,我觉得还可以，比我想象中好多了，vox不是正派打败的，甚至都没有和velval吵架，除了总裁一直很小孩想单干。总体来说还是又帅又萌，后面疯的也很彻底，爽飞了，vox脆弱的感情真的支出了他。,93,2025-11-20 07:00:31,0.9998628203586369
Aiatto_,意大利,单人曲无敌的存在了,93,2025-11-19 20:34:58,0.8860700083702509
我是沃嬷,北京,对的对的对的,71,2025-11-19 22:25:06,0.5262327818078083
重生之我推爆改iPad,四川,总裁你的歌终于没有脏字了（）,42,2025-11-20 16:15:27,0.22375623983841153
昵称已经有人使用啦233,云南,这就是羁绊啊（）,40,2025-11-20 08:01:56,0.4737672181921908
笙歌101,湖南,积极拌在一起（）,36,2025-11-21 07:54:30,0.3104160936911723
