用户名,用户城市,评论内容,点赞数,评论时间,情感得分
赵梓航吃不胖,天津,我不懂离别的重量 直到冷空气裹挟着回忆涌入,379,2025-10-26 00:20:55,0.9089603462968744
不逢-郁,江苏,听冷空气的人 2025年一定会幸福,357,2025-10-26 10:33:08,0.9439554574291755
枯阅的爱感动天地,河北,留个句号证明你是古人🌚,172,2025-10-27 17:41:54,0.5372863912225282
修张wh,广东,我是预言家，这首歌会在2026年年初，或者2025年12月以后火起来[耍酷],143,2025-11-15 19:50:49,0.7532341345935588
赋生大王66,北京,[流感]女声打卡,142,2025-11-19 13:55:14,0.6184777508821596
殇心浅忆,浙江,给我点赞可以吗？我想弄那个百赞徽章[爱心] 放只小猫在这里给你们摸！ 　　　　　／＞　　フ 　　　　　|  　_　 _ l 　 　　　／` ミ＿꒳ノ 　　 　 /　　　 　 | 　　　 /　 ヽ　　 ﾉ 　 　 │　　|　|　| 　／￣|　　 |　|　| 　| (￣ヽ＿_ヽ_)__) 　＼二つ,127,2025-11-18 22:45:30,0.9999999878122153
LLLegenDERY,黑龙江,我真怕他下一句来了一句厌倦了吵架～厌倦了迷人的谎话～,73,2025-11-10 04:22:05,0.9736644233370411
醉烬三生爱如霜,贵州,我会和ssy一直在一起，大学毕业就结婚，2028年给大家发喜糖[爆笑][爆笑][爆笑],64,2025-11-19 01:45:04,0.9997562412096737
沦椿,河南,为了维持那段关系，我总是低头道歉，后来有人告诉我被爱的人无需道歉,59,2025-10-26 17:27:50,0.24363103776262862
Prajnaa,广东,这个赞好高级 居然是小蛋糕耶🤪🤪,51,2025-11-20 22:57:19,0.7944577327750549
蒲公英似的约定,上海,人在刚认识的时候是最好的，热情且虚伪，新鲜又浪漫,50,2025-11-02 12:03:56,0.9381578204515889
下雨天vo_,江苏,好无助啊。。。我也是女孩子啊，我也难过我也心好疼啊，为什么你就是看不出来啊，我帮你安慰了那个女孩一天，可是没人安慰安慰我啊…我真的快碎了…在意一下我好不好，哪怕一句话，所有人觉得我坚强，错了…她没靠山可是她有父母啊，我什么也没有，我从出生起就像一个拉圾一样扔来扔去，我也需要爱啊…,42,2025-11-15 22:25:45,0.9999786210538818
琵梨,北京,发什么伤感文案 他不爱你发遗书也没用,40,2025-11-18 18:21:21,0.9395437032350654
暴躁的西兰花Q,四川,停止用他人的回应丈量自我价值,27,2025-11-13 21:56:19,0.8950343598052177
懓燱,四川,某天晚上 突然心血来潮翻了自己的朋友圈 发现下面还有你的评论,27,2025-11-08 00:55:35,0.06743110232544658
小耱,江苏,我们都不懂离别的重量 直到某天冷空气裹挟着回忆涌入,3,2025-11-23 12:37:00,0.8596193230819578
次年秋相遇,湖北,我不懂离别的重量直到冷空气它吸入我怀中,2,2025-11-23 13:09:50,0.41014269276541093
嘎浪呀,广东,刚开始听的时候才2万赞 现在已经12万了[爆笑],2,2025-11-23 11:42:46,0.9775841215156916
张稚安-,山东,Z 。一個對我來說特別的字母。,1,2025-11-23 13:34:23,0.015490625693536542
悲哀信,陕西,彳亍,1,2025-11-23 12:27:21,0.4737672181921908
枯木畏逢春,云南,我不懂离别的重量直到冷空气它吸入我怀中,1,2025-11-23 12:27:06,0.41014269276541093
Morpho-AL,重庆,小泠 别伤心了[抱抱你],1,2025-11-23 12:22:13,0.7674859913118077
菩單,四川,一个月后我还会和她在一起吗,1,2025-11-23 12:19:06,0.38851902285602347
liar源,河南,好难过,0,2025-11-23 13:52:50,0.5849967206206758
風巻走了雲,江苏,[红心],0,2025-11-23 13:39:52,0.5
销声匿迹nj,河南,我恨你,0,2025-11-23 13:36:07,0.7159090909090907
滚滚滚老子很烦,广东,同个beat,0,2025-11-23 13:05:51,0.23082833962758653
滚滚滚老子很烦,广东,同个beat,0,2025-11-23 13:05:42,0.23082833962758653
枯阅的爱感动天地,河北,王炸[怒],0,2025-11-23 12:48:13,0.7289373373740657
小嘉大王111,江苏,加油[抱抱你],0,2025-11-23 12:22:36,0.9624885706296957
Morpho-AL,重庆,一定会,0,2025-11-23 12:21:27,0.5539033457249072
Morpho-AL,重庆,高考加油,0,2025-11-23 12:21:14,0.9884431103746639
Morpho-AL,重庆,蹲,0,2025-11-23 12:21:06,0.6428571428571428
冰雪抒情酸奶,河南,把玫瑰藏于盛夏把海棠藏于深秋.,0,2025-11-23 11:59:16,0.985194135971038
吃碗水煮鱼_,江苏,差点唱出来,0,2025-11-23 11:47:13,0.7165248089584297
伊条鱼卷,吉林,学校晚上的风特别大 身边的人都成双成对的走在一起 我抬头看了一眼路灯 眼泪好像就在眼睛里打转 我也时常在想你要是也在我身边就好了 要是我们在一个学校就好了 我想说我想你了,0,2025-11-23 11:45:51,0.9999924998072726
绽放光芒w,浙江,声音真的好好听！,0,2025-11-23 11:42:36,0.3726473208618919
你生命中的一部分,河南,好,0,2025-11-23 11:29:09,0.6558628208940429
你生命中的一部分,河南,高考加油,0,2025-11-23 11:29:01,0.9884431103746639
你生命中的一部分,河南,蹲蹲 祝你们幸福,0,2025-11-23 11:28:50,0.9938274387117007
