用户名,用户城市,评论内容,点赞数,评论时间,情感得分
里尔艾夏,四川,我有时开心但我有时也很…,713,2025-11-22 07:19:09,0.8084996338481093
VDVD8,四川,焦虑,707,2025-11-22 00:06:09,0.7499999999999999
herrrrt,河南,vd和亚洲的第四首合作曲 延续春节梦的千玺风格用梦核展开一个公司破产后焦虑的中年男人变成露宿街头醉汉故事 vd的旋律真的太适合在二胡等中式乐器上发挥了 快速渲染气氛把听众沉浸式代入焦虑后衔接亚洲欢快的verse 总之别每天忧愁苦恼了 无所谓大不了回家洗洗睡 明天又是崭新的一天,629,2025-11-22 00:04:43,0.9999999721575606
LiIAsian,陕西,别焦虑了,430,2025-11-22 00:00:18,0.7499999999999999
MlSTERK_,北京,东亚的夜晚，总亮着太多不肯熄的灯。补习班的荧光灯照着少年发白的脸，写字楼的格子间囚着青年疲惫的肩。怕落后，怕辜负，怕在比较中沦为背景板，这焦虑深植于骨血，是奔跑时扎进脚底的沙，疼，却不敢停。二胡旋律响起，在VD的歌声里，我们抛下焦虑，学会与自我和解，纵然悲伤可不曾气馁。,238,2025-11-22 00:08:57,0.9999683924113643
丞丞小趴菜,安徽,AV组合还是太超标了[大哭]这俩合作就没有一首不好听的,235,2025-11-22 00:05:56,0.007649866719951159
我只是出生在这个地方,天津,vd和亚洲就像吕布和董卓,138,2025-11-22 01:44:53,0.9710634397457246
三伏天吹西南风,新疆,听完后感觉跟第一次听春节梦似的，冬日寒风灌到骨子里的感觉,127,2025-11-22 00:25:37,0.9554568138589191
CheapCrowd,河南,我有时候开心 有时候焦虑,84,2025-11-22 00:06:30,0.9619732181558758
biton9,河南,四字弟弟都来了,60,2025-11-22 00:28:16,0.6489777716104105
上海市_孔雀,福建,东亚人的一生，无法与自己和解，父母的教 诲，嫉妒的同侪，势力的社群文化，极度功利 化的人生态度。 父母是倦在巢里的老鸟 他们的爱里夹着时代的冲突和钝感的痛 让我成为了情感淡漠的哑巴。 可他们没办法理解这种失望性的情感隔离 老一辈人觉得亲情是刻在骨子里的 自然也不需要什么呵护和培养,26,2025-11-22 10:05:47,0.999999999864521
MAYE021,四川,如果VD是美国音乐人，feat的是美国的嘻哈歌手，这张专辑提名格莱美or获奖，我觉得是再正常不过的事了，就是这样,26,2025-11-22 09:50:36,0.9728507412636844
Dklaj_,北京,真是一对苦命鸳鸯,25,2025-11-22 08:36:21,0.4780479805526724
东方木East,山东,基本可以说是全专最佳了,21,2025-11-22 00:33:09,0.5947863167919076
2007-10_07,黑龙江,我有点焦虑,21,2025-11-22 00:06:41,0.676634901811931
翊黎黎,四川,两个人的相性太好 为什么只有在 vd 的歌里才能听到这样如诗人一般的小亚洲,4,2025-11-23 13:05:06,0.9517948162286067
_土豆_-,广东,“我想用耳朵喝酒嘴巴听鸡汤”。现在的焦虑蔓延到了整个社会，大家每天都会听各种各样的鸡汤，可大多数时候很难缓解心中的焦虑。即使醒来后还是要面对一片狼藉，也许是苦中作乐，大家都会心照不宣地选择用酒精忘记暂时的烦恼。“或许这是一个土生土长自东亚家庭的人的通病，这酒于我，原是家传的。”,2,2025-11-23 14:08:20,0.9999645216067363
z-sunk,广东,vd有点太超标了，知道完美的使用小亚洲,1,2025-11-23 14:37:18,0.919043914857445
NAFLAMAFIA,广西,这笛子调调好像sinoffather和声,1,2025-11-23 13:57:07,0.058473825564050896
7ui1m,山东,在酒后醒来说是[很棒],1,2025-11-23 13:22:09,0.7375028755161309
Sandyy_Rui,江苏,我还沉浸在那场春节梦,1,2025-11-23 13:11:24,0.9893681810762914
FAnRrrrri,四川,亚洲这段太夸张了,1,2025-11-23 13:06:37,0.8443242403112885
果冻大暖男_,上海,全专最爱,1,2025-11-23 12:44:37,0.8177775206881549
光合火焰,湖北,是啊,0,2025-11-23 15:13:39,0.5262327818078083
onebb_,河南,前奏好熟悉啊,0,2025-11-23 15:11:11,0.8225132240156915
R--Rey,广东,春节梦pt.2,0,2025-11-23 14:59:28,0.658846281810839
婧天喝柚子冰,海南,已经成神了吧vd,0,2025-11-23 14:52:01,0.4737672181921908
巴掌印ba,江苏,多合作求你们,0,2025-11-23 14:46:28,0.12687958209920458
巴掌印ba,江苏,其实老板给他买的红眼经济舱,0,2025-11-23 14:46:03,0.40359991292584807
巴掌印ba,江苏,好听啊！,0,2025-11-23 14:45:32,0.33333333333333337
ChiggA_Tone,湖北,感觉不如春节梦啊,0,2025-11-23 14:23:53,0.552837241096767
冰属性宅,湖南,轩哥就是吊哦,0,2025-11-23 14:12:20,0.28585020308602893
-_-f0rsaken-_-,重庆,我还沉浸在那场春节梦,0,2025-11-23 13:48:17,0.9893681810762914
淋桪,辽宁,喜欢,0,2025-11-23 13:43:50,0.6994590939824207
苗唯木,北京,牛逼,0,2025-11-23 13:17:39,0.6923786120385603
Dylitup嶋壹,贵州,有一种春节梦Pt.2的感觉,0,2025-11-23 13:13:12,0.8383565214103627
异烟丁真测码,云南,春节梦醒了后,0,2025-11-23 12:58:48,0.7005862055752599
我是shn,辽宁,这首歌像春节后的初一,0,2025-11-23 12:45:30,0.9365861227506322
不怎么猪的真猪奶茶,云南,亚洲什么时候才能再见一面,0,2025-11-23 12:28:30,0.5797207662775162
寧望妳,广东,東部情緒是寫不完試卷和黑板上的高考倒計時,0,2025-11-23 12:25:10,0.5616140790997276
