用户名,用户城市,评论内容,点赞数,评论时间,情感得分
Ythoven,江苏,每一次听这首歌 都感觉在自己哄自己,98468,2024-03-25 07:43:09,0.6350709312107111
听听睡觉大王Oo,,“有我呢”这三个字 永远传达着一种像被冬日暖阳包裹般的温暖和踏实。,82037,2020-03-15 04:04:19,0.9155730145223401
达不溜哦w,吉林,我爱人的方式 恰恰是我想被爱的方式,44982,2024-06-04 13:33:18,0.9896369458903623
SeJeong_21,,如果世界对你不够温柔 那 换我做你的世界吧,41249,2020-03-14 23:20:11,0.9954287819096717
木子NSR,,这安静的歌曲又让我想起你，是啊 你可以全身而退，之后又开始新的恋爱循环，可我怎么办，每天都会无数次听到你名字的谐音，旁边的同学又开始起哄，每次听到你的名字，一惊后心脏又仿佛有针在扎。你是我的理想啊，但再也不是我的理想了[大笑][大笑][大笑][大笑][大笑][大笑],36194,2020-03-15 13:46:08,0.999986928258104
无法割舍的你,河南,大师 怎么npc也有这么多苦剧情,30583,2023-11-29 23:08:58,0.9510396207055972
hsthh,,正在听歌的那位  没错就是你  你以后绝对会有出息 真的✅,29071,2021-02-17 10:16:09,0.7272381093554806
叶泽show,,感谢网易没有访客记录,22763,2020-12-12 11:37:53,0.42517857792780867
悲伤小土豆TnT,上海,就像在盗版网站看纯爱漫画 周围都是打码的黄色动图 只有漫画里两个人在大雪中的暖色路灯下连手都不敢牵,19490,2024-02-15 08:58:49,0.08084792186551282
知秋解冬,江西,如果有人给我唱这首歌 我会哭的,17463,2023-05-16 00:14:51,0.993314627408315
Stoneovo9,,我会带你去遍所有的迪士尼乐园  去看周杰伦  去喝益禾堂的芋泥啵啵奶茶  给你带你最喜欢的礼物我说的是会  不是想,16047,2020-03-15 03:15:58,0.9903137911009823
里要乖乖,,因为淋过雨所以想给别人撑伞,16045,2020-03-15 22:52:09,0.9879534218231449
imkikiZzz,上海,听得好委屈 其实我一直都不幸福,15928,2024-05-18 15:55:06,0.9728706690662197
zhqi_7,福建,不幸福人的破防小曲[流泪][流泪],15883,2024-05-27 02:41:25,0.9559986139644271
9iik,,这三个字真的比我爱你还要动听,13212,2022-08-27 07:23:26,0.6506196379250069
回忆线__66D,湖南,给我点赞可以么 我想弄那个百赞徽章 放只小猫在这里给你们摸！ 　　　　　／＞　　フ 　　　　　|  　_　 _ l 　 　　　／` ミ＿꒳ノ 　　 　 /　　　 　 | 　　　 /　 ヽ　　 ﾉ 　 　 │　　|　|　| 　／￣|　　 |　|　| 　| (￣ヽ＿_ヽ_)__) 　＼二つ,3,2025-11-23 14:34:40,0.9999999369072146
澤-DaDa,河南,这首歌好奇怪 开心的时候听感觉很幸福 伤心的时候听又感觉很悲伤,2,2025-11-23 15:50:56,0.9999655780206553
心萌萌泪萌萌,河北,你变成小卡 变成玩偶 变成锁屏密码 最后变成我的眼泪,2,2025-11-23 13:53:22,0.9666181333582051
回憶葬在雨季,广东,我一定会成为马超高手,2,2025-11-23 13:49:34,0.535682976962115
春卷日記,山西,“有我呢”,2,2025-11-23 13:44:56,0.5262327818078083
adtx66,河北,我缺爱,2,2025-11-23 13:26:13,0.5518224083476
cn桉柠,四川,“原来我想走的路 是永远不会分开的路”,1,2025-11-23 16:13:18,0.6269441743469324
回首叹江南,山东,第一次听这首歌我们还在计划未来，可是现在未来只剩我一个人,1,2025-11-23 16:05:49,0.9897196653909163
小哩吻,安徽,善逸永远是爷爷的骄傲[哭哭],1,2025-11-23 15:42:44,0.9992324861832009
梧州刘亦菲_,广西,尽情地欣赏你的笑,1,2025-11-23 15:27:27,0.9880397356090447
丝旧物,湖北,如果幸福是能睡个好稳觉.,1,2025-11-23 15:11:04,0.4028850076606366
小羊硝酸-,山东,郭一凡你到底是什么人…为什么听得我一直在哭💧,1,2025-11-23 14:53:32,0.8296119189142138
墨菊檀香,湖北,郭城宇和姜小帅在每一个平行的空间里，你们都要抓紧对方的手，然后幸福的走下去。,1,2025-11-23 14:41:37,0.9990672201858796
借黛黛青山一点墨,河南,不要担心自己不配被爱，有我呢，我会接住全部的你🤲开心的你是我的，哭泣的你也是我的。,1,2025-11-23 14:40:40,0.9848966950429657
今晚打老虎-_-_1,安徽,别害怕  有我呢,1,2025-11-23 14:04:09,0.41860465116279044
腩桓,河南,77，我会拉着你手往前走...,1,2025-11-23 13:55:40,0.7027091267957409
路译,广东,刚醒，又梦到跳楼了。最近怎么老这样，真的能平稳的度过剩下七天吗。其实现在也不平稳。算了，就这样吧。,1,2025-11-23 13:53:43,0.9894632234052103
Ruka_0320651,湖南,祝我们,1,2025-11-23 13:51:34,0.8615384615384615
心萌萌泪萌萌,河北,自从爱上了你 我就分裂成了两个人 一个爱你 一个替你爱我,1,2025-11-23 13:50:52,0.6935158307922281
春卷日記,山西,好,1,2025-11-23 13:45:26,0.6558628208940429
玉米好人卡,江西,好听好听,1,2025-11-23 13:43:16,0.1837233963534416
月思云,重庆,我好想你真的,1,2025-11-23 13:22:42,0.5858796007828936
回忆痛苦怡心,陕西,又是一年冬天你还想他吗,1,2025-11-23 13:21:50,0.570461183750689
林嶜,福建,悦悦,0,2025-11-23 16:12:44,0.8200716305864784
一己私欲w,江西,一定会,0,2025-11-23 16:11:21,0.5539033457249072
姜小帅我记住你了,山东,爸妈我想你们了合体好不好 展丞99,0,2025-11-23 15:58:22,0.684520748704996
姜小帅我记住你了,山东,展丞99,0,2025-11-23 15:57:43,0.42865296929928376
姜小帅我记住你了,山东,展丞99,0,2025-11-23 15:57:22,0.42865296929928376
姜小帅我记住你了,山东,展丞99,0,2025-11-23 15:57:03,0.42865296929928376
姜小帅我记住你了,山东,展丞99,0,2025-11-23 15:56:55,0.42865296929928376
姜小帅我记住你了,山东,展丞99,0,2025-11-23 15:56:47,0.42865296929928376
姜小帅我记住你了,山东,展丞99,0,2025-11-23 15:56:42,0.42865296929928376
姜小帅我记住你了,山东,展丞99,0,2025-11-23 15:56:29,0.42865296929928376
摆烂那咋了L_,江苏,一定,0,2025-11-23 15:56:18,0.5262327818078083
姜小帅我记住你了,山东,展丞99,0,2025-11-23 15:56:02,0.42865296929928376
忧磉,上海,没有人对我说有我呢,0,2025-11-23 15:54:57,0.4334667866844516
幸福请降临chuuya,广东,一定,0,2025-11-23 15:49:39,0.5262327818078083
厌情緒x,上海,你总是这样 遇到难回答的问题就不说话了......,0,2025-11-23 15:46:18,0.09320237148495603
剑圣love源,黑龙江,会的兄弟希望你和我一样和你所喜欢的人永远在一起,0,2025-11-23 15:43:59,0.7776757526761338
泪忧小璟,广东,单相思的喜欢没用 至少我快撑不下去了,0,2025-11-23 15:42:32,0.19307723350061867
i到最后能留下什么,山东,有我呢 我在呢,0,2025-11-23 15:39:35,0.5262327818078083
Aversion-志鑫控,安徽,哥哥我不是你的梦女我是你的妻子对不对[流泪],0,2025-11-23 15:34:39,0.9949954862826672
崇景榆,江苏,加油,0,2025-11-23 15:25:38,0.9047619047619047
崇景榆,江苏,加油,0,2025-11-23 15:25:36,0.9047619047619047
您的昕昕已就位,湖南,会的,0,2025-11-23 15:22:17,0.5539033457249072
超级无敌泽神,云南,那是当然了,0,2025-11-23 15:15:02,0.5262327818078083
林烨-hn01,广东,你始终让我红了眼眶  他只伤你 因知你念旧  看不见的伤 说不出的痛  对你认真 是我犯傻  你承诺掺水 哪来永远  删我照片 你去拥抱新欢  算了 命运笑我天真,0,2025-11-23 15:14:02,0.9993315018295799
林烨-hn01,广东,因为心动 所以停留  你语音 我至今没删  你呢 还喜欢沉默的我吗  你转身时 我知道结束了  我一直等 只差你开口  你护她骂我 我懂了  再见的沉默 是爱未散,0,2025-11-23 15:13:44,0.8240221316781637
林烨-hn01,广东,你总夸我好 为何选别人  她为你改变自己 你也走了  我大概很差吧  曾以为真心能换真心  说不出口的痛 变成苦笑  承诺轻飘 像风说情话  人糊涂些好 太清醒太痛  或许早不爱了 只是习惯  原来相爱也会走散,0,2025-11-23 15:13:16,0.9991615621861705
林烨-hn01,广东,你说烦了 但我不想勉强你  热情耗完 我绝不挽留  永远像笑话 越说越可笑  我付出全部 你却说压力大  后来像你的身影 我总愣神  眼泪流干 心也死了  梦里和好 然后惊醒  旧事重提 我会崩,0,2025-11-23 15:13:03,0.8227660298129879
林烨-hn01,广东,说真的 我不想你看别人  时间非解药 只是麻木了  你不在乎 有些话我咽回去  旧账翻篇了 不再计较  人总是这样 爱时热烈 不爱冰冷  我们呢 到此为止了  你是我友情里藏着的暗恋  手就这么大 握不住沙,0,2025-11-23 15:12:46,0.943151574109274
林烨-hn01,广东,希望后来的人 配得上你放弃我  最近太疲惫 我想长久沉睡  看到某些场景 不再纠结  最笨的我 总幻想有以后  当我离开 你会偶尔愧疚吗  和好如初是童话 我们都变了  开始习惯 怀念有你的从前  回不去的何止我们,0,2025-11-23 15:12:30,0.9999929288928524
林烨-hn01,广东,有缘并肩作战 无缘看你幸福  还惦记 未必能复合 让痛归零  他说我太幼稚 我笑他太现实  快乐像烟火 绚烂却短暂  你的告别 我用酒精麻痹痛苦  誓言我亲手撕碎 到此为止  承诺是最高明的谎言  人间爱是残局 无解却难忘  你曾说永远的谎,0,2025-11-23 15:12:15,0.9999987010113663
