用户名,用户城市,评论内容,点赞数,评论时间,情感得分
爱成奢侈,广东,火花我不续了 再也不会舔着脸给你发信息了,7146,2025-01-14 00:38:20,0.0716972044006412
这个世界只有我在哭,河南,别哭了我爱你,2611,2025-01-14 03:33:55,0.864759160301737
林要像清水一样,湖南,感谢网易云没有访客记录,2449,2025-05-05 22:20:31,0.692070634712893
接识,河北,力力直播时一直在放哦！好好听ba,1561,2025-01-10 22:19:51,0.4945312296058545
这个世界只有我在哭,河南,闺蜜们发新歌啦快来听听！,1502,2025-08-04 19:28:46,0.9944972887369065
这个世界只有我在哭,河南,喜欢的可以关注一下我哦 接下来会有好多好多好听的歌(●°u°●)​ 」,1442,2025-02-04 16:32:32,0.7360484151031699
性癖是拥抱,湖北,年少时的qq密码是我们的电子戒指,1156,2025-01-26 12:19:02,0.5438598807065049
这个世界只有我在哭,河南,力力真的是个很棒很好很温柔的小女孩[流泪][流泪][流泪][流泪],1098,2025-01-09 22:54:57,0.9999974247943958
同一片天空有不同的心情,贵州,这个旋律配史都好听,1091,2025-07-09 20:46:44,0.5734514907063247
情绪伴长眠,河南,唉 好累 大家一起叹气吧,1018,2025-07-16 16:47:40,0.8589183958143055
浙江下雨雪,浙江,好好抽烟 按时喝酒 多熬夜别老是吃饭,963,2025-07-21 21:45:09,0.4551528993791746
这个世界只有我在哭,辽宁,喵喵喵爱你们喵喵喵喵喵喵,765,2025-07-19 17:42:15,0.536023716965333
晦涩难懂zy,河北,无聊的时候才找我我恨死你了,757,2025-08-06 03:35:42,0.05487880583449101
这个世界只有我在哭,河南,唉 永久永久 永久到底有多久？,641,2025-10-21 04:11:11,0.982157505716203
这个世界只有我在哭,河南,50w➕快乐呀🥰下周我会发一首特别特别好听的歌,637,2025-07-27 17:53:00,0.9803544403956163
柔吻你,广东,我常常幻想这个世界上 一定会有一个人能够完全明白我想表达的 能够理解我忽冷忽热的情绪 理解我这一路走来的心酸 心疼我这些年流的眼泪 懂我的隐忍和委屈 心疼我泛红的眼眶 爱我的素颜 喜欢我嘴笨和傻傻的样子 爱我的所有不完美 爱我时而温顺时而暴躁脾气 在我生气的时候会耐心的哄我……,3,2025-11-23 13:13:41,0.9999999998173403
如何诉说思念,河北,别哭了我爱你,1,2025-11-23 14:00:03,0.864759160301737
钰钰大王qwq_,河北,如果有人叫我钰钰,1,2025-11-23 13:51:36,0.5020084015608197
等一个没有snow的冬天,河南,讨厌一个河南人,1,2025-11-23 12:47:17,0.30430748512145944
你的蠢话太多333,浙江,我爱你,1,2025-11-23 12:15:10,0.7483050847457626
想要开心一点y,广西,再等等,1,2025-11-23 12:11:23,0.41272051996285974
灰郁依调,云南,我爱你,1,2025-11-23 12:02:52,0.7483050847457626
我心第一滴泪,陕西,我恨你,1,2025-11-23 11:58:40,0.7159090909090907
到底谁先落泪,云南,我爱你,1,2025-11-23 11:37:16,0.7483050847457626
为了你我哭了无数次,河南,无聊的时候才找我我恨死你了,1,2025-11-23 11:36:30,0.05487880583449101
黛黛要幸福,四川,天天开心,1,2025-11-23 11:16:01,0.8834014393042217
关于你的耳钉,河北,永远记得穿校服的你，记得发型，背影，记得鞋子，还有那不知名的洗衣液香味。,0,2025-11-23 14:26:13,0.9988684285890203
友利奈绪ai_,广东,苏,0,2025-11-23 13:57:35,0.9210526315789475
柔吻你,广东,冰馨馨^⌯𖥦⌯^੭,0,2025-11-23 13:14:31,0.44767845850986676
柔吻你,广东,我爱你,0,2025-11-23 13:14:00,0.7483050847457626
10男高的梦,陕西,我想你,0,2025-11-23 12:45:12,0.5441789912779675
10男高的梦,陕西,那时候我们连晚安都要重复说几遍,0,2025-11-23 12:44:51,0.7346107562398034
我本就不,湖南,如果有人叫我冰馨馨唉 算了,0,2025-11-23 12:40:21,0.9342609430720177
我本就不,湖南,陈,0,2025-11-23 12:39:37,0.7142857142857141
刀斩忠心,河南,一起散步吃饭睡觉,0,2025-11-23 12:35:59,0.9053269215612636
傻傻的好像你,河南,我想你,0,2025-11-23 12:30:14,0.5441789912779675
灰郁依调,云南,我爱你,0,2025-11-23 12:02:26,0.7483050847457626
到底谁先落泪,云南,我的心碎了,0,2025-11-23 11:39:27,0.9090909090909091
以泪铭记伤痛,山东,你发泄情绪的方式还是只有晚点回他消息吗,0,2025-11-23 11:30:44,0.8855196608838636
忘屿K,广东,这个世上到底什么东西才是永久的.  见一面都困难的人居然还幻想有以后.  思念是梅雨季节的反潮.  你把我生活搞的一团糟 然后又留下一条访客记录.  誓言都会作假唯有  我的眼泪不会说谎.  时间推动誓言 你我也再难回到从前.,0,2025-11-23 11:08:32,0.9956043842632509
