用户名,用户城市,评论内容,点赞数,评论时间,情感得分
郑润泽,四川,你做好新方向 后面是我和我的一切,115727,2023-02-04 00:00:14,0.859480998487979
绵雪斑驳千年,湖北,你随意敲打的文字 我却把它当做永恒的誓言,52469,2025-05-18 01:34:42,0.9992433354885544
Yii-oo,广东,别再遐想了 向前看轻舟已过万重山 万物更新 旧疾当愈 不同的列车都在开往更好的方向 一切都会结束 像走过的夜路 春过夏临  相逢的人会再次相逢 今天呢有开心吗,34662,2023-02-04 00:00:49,0.9999896371809501
余浔_,福建,爸，我讨厌你的教育方式和封建思想，但是我也心疼你在外面累死累活的模样,33601,2023-10-01 18:15:36,0.9456891819103224
犯困小尧,广东,总有人笨到连网恋都认真,32240,2023-03-06 00:52:32,0.5331320216311606
天灰像哭过,河北,这首歌没有高潮 可又句句是高潮,30710,2023-02-04 12:49:48,0.9955874162687884
9iik,江西,你不是恋爱脑 你只是比较认真 你会幸福的,24451,2023-06-11 03:02:45,0.9831721358303218
Woun2pain0,四川,终于等到了《遐想》 或许应该真的释怀啦 像歌词写的一样了 每次听到这首歌的歌词 就好像把我们的故事都讲了一遍 从初次再到回忆到想念再到最后 可是想念的时间比在一起的时间还长了 你当初问我好马不吃回头草还是相爱就能和好 可是 相爱怎么会分开呢 或许这就是最后 有缘自相见啦 我亲爱的谁 你也知道,23927,2023-02-04 00:01:09,0.9999999999460203
9iik,江西,你说你困了要睡觉了 我疲惫的眨了眨眼睛,10712,2023-02-05 19:33:35,0.7750341079805704
一叶梧桐解半萩,广西,那天我伤透了心 哭着把备注给你改成了原名,9689,2024-05-01 06:15:49,0.9057846809885903
-痛郁_,辽宁,我爱你 →     两  指  往  中  间  拉         ←,9648,2025-02-26 14:09:32,0.5855057217548869
m_霜降,辽宁,哥哥说过: “爱一个人要彻底，” “要专一，” “要公开，” “不能搞暧昧。” 哥哥也说过: “如果感到很累那就放手。”,9590,2024-07-20 19:30:29,0.9999976558669146
零壹泽,广东,对我来说这歌和《如果呢》真乱杀所有歌,9560,2023-02-10 18:45:09,0.8176854693333259
