用户名,用户城市,评论内容,点赞数,评论时间,情感得分
MADEY_jBEw,江苏,“你们入睡的时候是数羊还是数水饺” “数我人生中的错误”,5097,2025-10-05 20:06:43,0.9640303156013204
失落花园lost_garden,四川,这里是《情绪回收站》。 把难过、焦虑都留在这吧， 也可以写下你的愿望。 希望这首歌能陪你度过低落的时光。 不开心的时候记得回来， 🎵会一直陪着你🫂,4237,2025-10-05 23:41:07,0.9999827461775149
你们最讨厌的xxx,广东,我的少女时代有严重的骑士病，给别人递剪刀时，悄悄把刀尖对准自己· 也在别人尴尬的时候，给她找台阶下或者缓解气氛，我会主动和一些内向的同学搭话·这样能给他们一个温柔开朗的形象·我会担任别人的情绪垃圾桶，让别人觉得我是很可靠的人·但明明是这么严重的骑士病，为什么总会失落啊,3863,2025-10-06 01:25:45,0.9999999968140285
玥弗,湖北,有人不要沉迷于AI 但是… 找人倾诉： “受着” 找AI倾诉： “没事啦我跟你讲个笑话听 ～” 人还没AI好…,3098,2025-10-15 19:32:07,0.7754599918177757
Freesia_欣,河南,“我和尸体的区别是什么？” “你身上有亿亿万细胞只为你一人而活”,2953,2025-10-08 11:16:37,0.5170630477540233
可恶昵称已被占用,江苏,妈妈，我又浪费了一个国庆假期。 妈妈，我是不是太过分了。 妈妈，我根本没有你说的那么优秀。 妈妈，我那些想要努力的话太苍白了。 妈妈，只有你一直相信我。 妈妈，只有我一直在骗你。 妈妈，为何我懒惰又笨拙，为何我无能又懦弱。 妈妈，我考到了一所很烂的高中。 妈妈，对不起。,1856,2025-10-06 20:58:15,0.9998893931748587
吧嘎一声死地上了,辽宁,“当向朋友们倾诉时，却换来一声：受着”,1153,2025-10-05 20:11:47,0.72539942874667
司辰吃青柑橘吗,浙江,想收到各省IP的晚安(｡･ω･｡),1076,2025-11-10 21:26:10,0.22664074911019294
v我50观看重生复仇计划后续-,河南,小红书过来哒 有人懂吗这种感觉真的超好听[吐舌],1071,2025-10-05 21:53:57,0.5052360371352099
黎明顶级小桔梗,浙江,从红色软件到红色软件[脸红],1013,2025-10-05 21:05:19,0.27902665390262005
失落花园lost_garden,四川,[拜]我只是普通人！,969,2025-10-05 23:51:16,0.982674646917121
Typing_zZzZ,福建,喜欢给别人撑伞时偷偷把伞偏向对方那边 喜欢在同桌俯身捡笔的时候装作不经意的护住桌角 当然 我根本就不害怕我的付出没有回报 因为对我来说付出的瞬间就已经是收获好吧 说实话我就是一个超级大装货,950,2025-10-06 01:58:01,0.9999956125724604
能寄音书否,江西,“如果痛苦指数是1一10，那你觉得自己有多少” “π” “π？” “对，不是很严重，但却永无止境”,800,2025-11-11 18:21:31,0.5462010121510615
果酱汁yuki,山东,“我在用我的躯体，试图让别人拯救我的灵魂”,785,2025-10-05 20:40:43,0.9826382672309741
929路检票售票员,广西,我在评论区抱住了无数个陌生人，也抱住了无数个自己,721,2025-10-05 23:53:24,0.12525932329068745
-抹茶老头,辽宁,晚安,0,2025-11-23 16:39:52,0.6486499411744434
江瑜白Yu,浙江,晚安宝宝,0,2025-11-23 16:39:31,0.35643694451824326
太阳雨jjcc,北京,我到底在抱怨什么呢？我有幸福的家庭有很多很多的朋友 可是莫名其妙的泪水却诉说着我的可悲 我没有抑郁症 别人难过是我会安慰 需要我时我会尽力去帮 家人莫名其妙地谩骂也烙在我心里 被妈妈踹坏的房门永远关不上 阴阳怪气总是措不及防的撞上我 我总在笑 总在逗别人开心 可每次看着镜子里浮肿肥胖的自己,0,2025-11-23 16:37:57,0.9999999993927593
记忆骨钉oxo,浙江,我本来打算告诉你 你不在我身边的那段日子里 我遇到的所有糟糕事 但最后我只能告诉你我很想你,0,2025-11-23 16:37:08,0.579615172687338
Gwpmd,江西,谢谢你，但我不知道爱,0,2025-11-23 16:35:56,0.6760958368487656
麦卖买迈埋脉,河北,一模一样成天找ai讲故事,0,2025-11-23 16:35:13,0.7067804695276929
灵音_u9Au,重庆,加油！你会有痊愈的一天的，坚持就是胜利！ (ૢ˃ꌂ˂⁎),0,2025-11-23 16:35:04,0.9912645182349732
星怡--star,安徽,晚安,0,2025-11-23 16:34:59,0.6486499411744434
滞尐,湖北,负能,0,2025-11-23 16:34:52,0.18888888888888877
滞尐,湖北,晚安,0,2025-11-23 16:33:25,0.6486499411744434
一紫菀,浙江,闪儿加油,0,2025-11-23 16:33:09,0.8953191672196191
太阳雨jjcc,北京,宝宝会好起来的！生活给你这么多苦你还这么坚强！记住雨后会有彩虹[亲吻][亲吻][亲吻][亲吻],0,2025-11-23 16:32:03,0.9985924646940794
万万没有w,贵州,我活在三个世界,0,2025-11-23 16:30:23,0.9283996783667225
一紫菀,浙江,晚安,0,2025-11-23 16:29:46,0.6486499411744434
蒹蒴,广东,Remix是啥意思？,0,2025-11-23 16:28:50,0.5
blueseasher,福建,！回来了,0,2025-11-23 16:28:14,0.46328671328671334
铃崽奋斗ing,新疆,愿你知晓终有一日，你举手可取月，加油吧陌生人，我们都是自己的主角，对自己好点哦，作者怎么能让自己最爱的主角受委屈呢՞˶･֊･˶՞,0,2025-11-23 16:28:03,0.977483415392996
cheems-新春限定,江苏,不要怕，这里就这样,0,2025-11-23 16:27:42,0.397058823529412
Rewriting回归版,江苏,别清醒地堕落了起来,0,2025-11-23 16:27:39,0.9071898407216998
cheems-新春限定,江苏,晚安,0,2025-11-23 16:27:18,0.6486499411744434
N白铃cy,福建,闪儿加油,0,2025-11-23 16:26:48,0.8953191672196191
笑你单纯,江苏,没事宝宝我陪你玩,0,2025-11-23 16:26:05,0.7312139822732147
患粥,广东,可以可以,0,2025-11-23 16:25:30,0.5262327818078083
祈竹owo,辽宁,抱抱你宝宝你已经很好了,0,2025-11-23 16:24:59,0.8958038189739775
愁缘o_o,山东,晚安,0,2025-11-23 16:24:45,0.6486499411744434
