用户名,用户城市,评论内容,点赞数,评论时间,情感得分
可弃天书从旧游,安徽,你是宫里新来的吗朕以前未曾听过.jpg,4698,2025-02-02 14:30:09,0.5076743229047102
稠涟,广东,这首歌完全可以配给美强惨人设的[色][色][色],3435,2025-02-01 13:42:13,0.20614022722860625
离开这把刃,广西,朦胧的一生就这样朦朦胧胧结束了,2619,2025-09-12 19:08:17,0.7670112747606035
不零落的冬,安徽,朦胧 下辈子我们不进娱乐圈了好不好 我之前一直想让你火 现在不要了 你活过来好不好[哭哭][哭哭],2556,2025-09-11 23:32:58,0.9595177139688291
两份口服茴香,浙江,猜你喜欢：霁夜茶😉,1460,2025-02-07 14:26:06,0.962633829203708
4455337,广东,喜欢这首歌的一定喜欢《望江亭》《杜丽娘》《山林雨》《雨巷尾》《缘分如骤雨》《秋意返》[憨笑],1350,2025-02-21 16:55:09,0.9999998841607186
Dear-none,广东,好好听啊。。[流泪]有点像回到以前听周董古风歌的感觉，唱得也好，娓娓道来，就像这首歌的名字一样，细腻又温柔,1106,2025-01-15 21:52:10,0.9999921136455733
天凉好个秋0115,辽宁,感觉听起来是零几年播出的那种虐恋仙侠剧的配乐,1058,2025-02-10 23:32:04,0.9913444784203495
Sy-姜予-歌,云南,真的好适合于朦胧啊哎,1048,2025-09-12 22:18:34,0.780245214524227
远山霁林,江苏,你只隔岸一瞥就窥见 我一夜逢春惊醒的冬眠,779,2025-02-05 17:46:10,0.791034701449509
礼越十一,广东,有画面感了,739,2025-02-03 11:49:41,0.7404288886921222
鹿LAVANDE,江苏,这位新晋的小主确实有点特别,626,2025-03-20 15:36:21,0.7540914118404912
礼越十一,广东,我懂啊我懂[多多大哭]终于有人来喜欢前面的部分了,579,2025-01-24 17:28:31,0.9810547252834747
礼越十一,广东,高评了[多多大哭][多多大哭],565,2025-01-24 17:29:20,0.949897622731519
小菇凉Claudie,湖北,没看词的时候，以为是“躲开了我这一眼。”看了才知道是“多看了我这一眼。”究竟是谁多看了一眼，又是谁躲开了那一眼。,496,2025-03-30 00:34:03,0.9983435152713869
乖宅裕,河南,生日快乐 好好生活,1,2025-11-23 13:49:22,0.9922808868842181
乖宅裕,河南,晚安我再也找不到你了,1,2025-11-23 13:48:36,0.2108570792413027
许心愿-1108,江西,你问我想要什么 我看着你突然好想叹气,1,2025-11-23 13:20:15,0.8060076874516364
俺要多吃饭,广东,我想你应该很忙，所以你看前三个字就可以了。,1,2025-11-23 11:12:27,0.5738989719650147
雪山勤劳朋克,安徽,朦胧的一生就这样朦朦胧胧结束了,1,2025-11-23 08:40:14,0.7670112747606035
嘉稚敏,湖南,到此为止 我生命中所有最糟糕的时候都是我独自一个人度过的 所以我有时候会觉得去爱人或者被爱毫无意义,0,2025-11-23 13:45:06,0.9997331312424277
dyukk_iNyS,广东,仙白！🥹,0,2025-11-23 13:40:25,0.6149496759429113
拯救苍生-su,重庆,加一,0,2025-11-23 12:36:42,0.483455882352941
黎秋初,河南,雪遍苍山，爱怜洱海。,0,2025-11-23 12:32:03,0.1956519142229829
小迎控,广东,我不行了 好巧🌚,0,2025-11-23 12:14:34,0.3649456038993124
肅鳿,广东,好听,0,2025-11-23 12:12:49,0.33333333333333337
奶个橘,广西,十一月听江南雪的人都幸福,0,2025-11-23 11:34:33,0.9944895550790837
皓不哭,湖南,叹……,0,2025-11-23 11:17:10,0.9407675778126428
萌萌梦ovo,陕西,好好听,0,2025-11-23 10:50:46,0.46175896454978704
止痛药不止恸,山东,可惜江南没有下雪，我的心事你也不会了解,0,2025-11-23 10:31:45,0.538379046659288
止痛药不止恸,山东,少爷不哭，心理委员没来，安全委员来了！！！不哭哦少爷，安全委员没有奶瓶但是有一大堆要填的表，等安全委员把这些纸卖了给你买ad钙好不好？不哭了哦少爷,0,2025-11-23 10:29:32,0.7490593486622713
真太笨了,江苏,司徒岭下辈子为自己活一次吧[哭哭],0,2025-11-23 10:22:14,0.9852666346712486
林时叙,河南,好听哭,0,2025-11-23 10:19:27,0.5181554174258052
深深得我心呐,黑龙江,如果没有爱的话，那南岸离沙坪坝也太远了,0,2025-11-23 10:08:22,0.49204184135864026
不愿四季雨,四川,邹宇航,0,2025-11-23 09:37:09,0.4737672181921908
Adore16_,浙江,于朦胧晚安,0,2025-11-23 09:33:10,0.6243568786929874
发誓不再对谁心软,海南,算了我好讨厌我自己 明明喜欢着你 你也喜欢我 可你却说我不如以前的我 我愣住了 可能是我不够好 现在我还是没能相信真心 我好像真的不再把自己的心全部托给别人 没人能受的住我的小孩子脾气 我好后悔 如果我不提复合 如果我们还是朋友 我不应该在你说我不如以前的自己的时候而大发脾气 我再也承受不住,0,2025-11-23 09:32:40,0.01027202676136496
晚晚晚晚安---,安徽,[心动],0,2025-11-23 09:09:03,0.8095238095238093
小岛缤纷碎拍,湖南,好好听,0,2025-11-23 08:34:24,0.46175896454978704
解少女愁緒,山西,chy 你和那个男的一样恶心 我再也不要喜欢你了,0,2025-11-23 08:25:23,0.0949052042912023
