用户名,用户城市,评论内容,点赞数,评论时间,情感得分
小盐闲闲,陕西,这首歌给我的感觉是，明明一起走过了最艰难的路 但是对方已经忘记初心了。,46942,2025-04-12 11:58:32,0.9695147442022006
拌饭也很好吃,广东,谁懂这个前奏 真的好喜欢,23294,2025-04-16 19:22:38,0.8339266368500627
我才不是笨蛋77,山西,人总是因为片刻的幸福而原谅所有痛苦,18541,2025-04-06 03:46:11,0.8881574846020615
上上谦君心,浙江,be味好重，受不了了，听到就想掉眼泪,16385,2025-07-04 00:39:20,0.08110168313169619
_Yiii魚,内蒙古,一直纳闷男女主为什么不肯说话解除误会 直到我也变成哑巴,10367,2025-04-10 00:30:06,0.4031557006807146
L恨海情天Q,湖南,没有小众的音乐，只有迟到的观众,8944,2025-05-03 16:58:46,0.985822474006417
江户川千春,甘肃,其实抓住幸福比忍受痛苦更需要勇气,8641,2025-04-06 10:06:22,0.9735420555763153
jszywgddfx,广东,老子真没招了，怎么我就是幸福不了呢,7895,2025-05-02 09:19:47,0.6724946828123562
雪日失,河南,有种很难过但又很无力的感觉,5329,2025-04-13 14:00:29,0.9614850647302449
再读你的留言,宁夏,怎么就是没人好奇我呢 好奇我小时候是什么样子 我喜欢的餐厅是哪一家 我常去的地方是哪里 喜欢什么颜色 听什么歌 算了 了解一个人好麻烦 我自己都说的不耐烦了,4730,2024-07-26 22:07:00,0.993585353258753
芝士鱼丸_T,云南,为什么一听这个，就想到田栩宁和梓渝那些辛酸的过往[多多难过],4439,2025-06-30 19:41:16,0.9951033187475007
---吉他--,云南,在等七月听的那批人🤪,4255,2025-07-05 09:03:56,0.8202452414892676
7Sakura07,广东,一个个挂着个情侣标在这痛啥啊,4005,2025-07-30 09:14:14,0.3455972315672877
世界琐事喧嚣,重庆,爱到最后是一堆没有用的截图,3959,2025-05-06 13:09:54,0.5348143972701533
MONUMENT_L,,“有人认为爱是性，是婚姻，是清晨六点的吻，是一堆孩子，也许真是这样的，莱斯特小姐，但你知道我怎么想吗？我觉得爱是想触碰却又收回的手”---The Heart of a Broken Story,3927,2016-02-20 15:53:23,0.6499228954590706
孤独浸满长夜,安徽,我前年 去年 今年 没收到雪吻巧克力 没收到手织围巾 没收到尼泊尔本 没收到秋天四件套 没收到520 没收到蛋糕 没收到一束糖葫芦 却收到了一堆报应,1,2025-11-23 15:07:23,0.0008228936088061634
渝嬷,安徽,羁绊是我强行制造 眼泪也就由我承担,1,2025-11-23 15:06:55,0.7738589057531675
Ynnnnyyy,广东,书俊啊 今年又没幸福,1,2025-11-23 15:06:52,0.973297221709873
孤独浸满长夜,安徽,生日倒计时3天,1,2025-11-23 15:05:22,0.29492621873853986
1以前不算坏,广东,我一直想，什么时候会和你们见最后一面，还是说，已经见过了，,1,2025-11-23 14:36:22,0.2745797552934991
zhihebox,福建,我的彭大明星再幸福一点吧,1,2025-11-23 14:21:50,0.9643355535433585
世界欠我一个段嘉许,新疆,西施,0,2025-11-23 15:25:48,0.8333333333333333
腿毛怪叔叔叔叔叔,广东,是哪部韩剧得OST呀？觉得耳熟,0,2025-11-23 15:23:40,0.2382349946473601
洄雨枝宵_ShawEddy,广西,哦哦这样我也感觉…（为什么现在还有一堆入喜欢zy我不懂了。,0,2025-11-23 15:15:34,0.5403301466284728
誓如白纸u,安徽,和我交际的都是可爱鬼！,0,2025-11-23 15:11:26,0.981053880266222
-忧郁也是天赋,河南,如果离别是尽头 那相识的意义是什么呢,0,2025-11-23 15:09:44,0.8108146023355386
孤独浸满长夜,安徽,幸福,0,2025-11-23 15:08:10,0.9162790697674418
孤独浸满长夜,安徽,幸福,0,2025-11-23 15:07:55,0.9162790697674418
愿佳明媚天真,河南,小彤,0,2025-11-23 15:04:06,0.5
very幸福的狗,云南,宝宝怎么了（抱抱）[亲亲],0,2025-11-23 15:00:07,0.8635182489745389
DAYTOY_9806,湖北,小彤，要天天开心的哦[举手],0,2025-11-23 14:55:15,0.960882493709126
DAYTOY_9806,湖北,小彤,0,2025-11-23 14:54:40,0.5
粥了个粥Oo,四川,爱你爱你,0,2025-11-23 14:48:12,0.8883660397489329
粥了个粥Oo,四川,[抱抱你],0,2025-11-23 14:46:55,0.7499999999999999
小雨眠绵M,江西,我确实不是一个很好的人 遇到事情习惯冷漠 总是莫名其妙的有很多情绪 总是动不动心态就崩了 从来没有稳定的情绪 我还特别拧巴 我什么事情都不愿意说出来 我感觉我不会赤裸裸的表达自己需要的需求和感情 经常因为别人一点的好 就付出真心 每当曾经伤害过我的人稍微对我好一点我很清楚我是什么样子的人,0,2025-11-23 14:35:32,0.9999787313710138
是晨不是辰灬,河南,我想拼命抓住一切 可到最后我一无所有.,0,2025-11-23 14:35:19,0.5149757842532869
小怡怡Y-Y,广东,这首歌好好听！又有一点悲伤,0,2025-11-23 14:32:31,0.9913512126069801
江勾姜,湖北,你们推也是,0,2025-11-23 14:31:53,0.36842105263157865
江勾姜,湖北,快十二月了那㊗️12月听的人都幸福[吐舌][吐舌][吐舌],0,2025-11-23 14:31:41,0.9222470466369552
心疼如何给你描述,陕西,小彤,0,2025-11-23 14:30:17,0.5
