用户名,用户城市,评论内容,点赞数,评论时间,情感得分
黑夜鱼鱼鱼,,我怀念的是我爷爷还在的时候,373269,2014-10-31 23:28:58,0.9416393799682212
2小土,,过去的歌，都是这样好听到哭。,203828,2014-10-25 23:48:24,0.8750886572454322
常数不变,,演唱会孙燕姿唱到「我怀念的」 身旁的女生拨通了电话举着给对方听 副歌全场合唱时她对着手机喊谁懂我多么不舍得 喊完才看到电话已经挂断了 后半首歌女生一直低头哭着说 本应该是你坐在我身旁 而她身旁的座位也一直空着到终场 ”已经结束的感情 也许真的只剩下你在怀念”,194040,2015-06-08 01:54:00,0.31636401849200013
一颗珂仔,,人要是矫情起来 所有歌都是写的自己,145766,2016-01-04 01:02:00,0.5362689435694978
小兲王,广东,“偶尔怀念一下就好了，脚下的路更重要”,63849,2022-12-01 21:35:31,0.94476264120656
狂暴军医,,七年后，你结婚了。听说那天新娘很美，眉眼温柔。听说那天你爸妈很高兴，让你拉着新娘的手挨桌敬酒，你从前是一杯倒，如今却怎么喝也醉不了。兄弟们凑到一起，开你和新娘的玩笑，新娘娇羞的笑，你却忽然神情恍惚，因为你不合时宜的想起，以前你拉着的另一只手，还说要天荒地老。,57041,2016-04-29 18:06:02,0.999993335199961
12mino,,我喜欢的那个男生也许永远永远也不会爱我 但是我真的很怀念他 很舍不得和他的友情舍不得那些曾经,48789,2014-11-02 17:20:02,0.9999869994945138
不吃香--菜,,我妈去世三年了。。。时间长了，。亲戚也疏远了。。老爸每天工作。。现在考驾照每天一个人在家。。前些日子煤气中毒差点死掉。。我怀念的是有人关心的日子[流泪][流泪][流泪][流泪],37832,2016-03-28 17:18:03,0.9999665748942131
草莓佬臭臭,,我放手，我让座，假洒脱，谁懂我多么不舍得，太爱了，所以我，没有哭，没有痛。都说回忆是种消极生活方式，可是不知不觉已经这样消极了3年。。。现在都不知道怎样去爱一个人。。。太习惯这样的状态了。,37376,2014-11-09 23:26:20,0.9999952947276883
-解忧杂货屋,,一首歌唱哭了多少人,32267,2014-12-06 23:25:49,0.9840327524502717
低调的见佛,,三年以后，男和女相遇，男：你好吗？女：好.女：你好吗？，男：好。女：她好吗？男：好，他好吗？女：他刚刚告诉我他很好。,29188,2015-02-11 20:52:03,0.9978491301807516
