用户名,用户城市,评论内容,点赞数,评论时间,情感得分
VDVD8,四川,一个醉汉的一晚上。,731,2025-11-22 00:03:49,0.7916214073552147
Aziva527,山东,"“Zion”出自《圣经》，原本指的是耶路撒冷的一座圣山，后来被抽象为救赎和自由。  VD在这首歌里写到 “Rains coming down i think dat maybe road to zion” 不仅是对Damian Marley和Nas的同名歌曲《Road to zion》的致敬，同时也象征着他自己追求的""heaven""……",491,2025-11-22 00:00:30,0.9999999743488739
星期天的冰红茶最甜,北京,vd，我是一名学生，平常管理不了自己的手机，今天早上为了听都市醉汉起了个大早，但是我老汉把我手机收走，提防着我，我俩大吵一架，我真的不明白为什么我什么事都不能自己做主，感谢你的音乐救了我,183,2025-11-22 07:06:30,0.9761814218377926
束明轩你晓得吧,江苏,好听，但感觉元素塞的有点多了,94,2025-11-22 00:03:20,0.5030724854380776
moon_ovo,广东,这是intro，看他小视觉就明白这是总括专辑概念，当然作为单曲确实元素有点多,52,2025-11-22 08:12:18,0.9930774144857979
喜欢听点福音,吉林,vd擅长用采样使人的情感激发出来 甚至单纯靠beat采样就能感受到情感 路易bb立大功 现如今 rapper和制作人真的需要有共鸣才能做出吊的东西 这两张专辑就是很好的例子 他们做出来的音乐是有故事的 很完整的一张专辑 下半张真的无敌 沁人心脾,48,2025-11-22 08:40:13,0.9999999947469551
3岁倒背圆周率,江西,不让你听 你不会打他？,44,2025-11-22 10:14:49,0.3091642494484764
bboybeef,广东,也许这就是醉汉的世界,33,2025-11-22 09:16:07,0.9385340453527541
odecxxcca,山东,他不一直这样哈哈,29,2025-11-22 00:04:03,0.3693910911319984
Jvcki_wa1,上海,他一直这样 然唱歌也喜欢用假声 可能不是科班出身 听起来太轻飘了 有时候还喜欢乱叫 配上塞到满的编曲听起来就有点乱了,25,2025-11-22 10:06:19,0.09724235325096797
bobbyqwq,四川,绵阳的骄傲,20,2025-11-22 00:04:06,0.7772164303464911
星期天的冰红茶最甜,北京,感谢VD的new better voice 要不是因为要听你的新专辑我可能就去跳河了,17,2025-11-22 07:22:13,0.8701814694205299
cheated_nobody,江西,每次都没有理由拒绝VD的intro,15,2025-11-22 08:54:57,0.17099333227157676
西门之子-,四川,一分钟的钢琴致敬了runaway吗？,14,2025-11-22 12:20:07,0.7604029789079807
柚蒽叉,福建,这个intro感觉像听了一整张专,13,2025-11-22 12:20:56,0.20107449605836825
罗宇霆,湖南,一分钟这个地方应该是有致敬kanye的runaway的前奏和鼓点吧,3,2025-11-22 21:14:14,0.529229603370303
凫皿,湖南,按顺序听完后才知道这首intro的杀伤力,2,2025-11-23 01:48:36,0.24348400968572947
烦人吃过,湖南,希望人有事,2,2025-11-22 23:05:15,0.3863400022504161
我告诉你别叫哦哦,江苏,这个前奏的吟唱真的就像夜深人静 荒无人烟的小巷街口一个醉汉在歌唱[流泪],2,2025-11-22 22:58:51,0.9474631134309176
KuoKuoBroke,广东,去年11月份第一次听到vd 到现在刚好一年了 感谢这张专辑的出现 也感谢上天发明了vansdaddy 也感谢我能听到这样的音乐 我是个很普通的高中生 成绩很不好 我很厌恶学习 所以我选择音乐这条道路 昨天晚上和父母大吵一架 一边在被窝里哭一边听着这张专辑 很感谢音乐的出现拯救了我 感谢音乐里有你们陪着我,2,2025-11-22 22:30:50,0.9999524812508898
琏娜na,澳大利亚,这审美太牛逼了。,2,2025-11-22 20:01:11,0.4264917281274869
前辈小猪,河南,vd终于发新专辑了，我听完专辑盯着评论区不知道该写什么，嘴巴手脑子轻微当机，变笨蛋。评论划不到头，我这点笨拙的感谢之情，被压缩成几千分之一，但还是几乎松一口气，今年也是有vd新专的一年。不会是很糟的一年。2025年找工作顺利！ ​,1,2025-11-23 01:39:07,0.006553381935431757
许长生Official,湖北,老汉 多少次了,1,2025-11-23 00:51:22,0.44655748093210856
不听爱缪的你,广东,你们这要求也太严格了……一个intro还不能塞太满？。。。,1,2025-11-22 22:40:14,0.08556064966983046
张angang扬,山东,1分钟进鼓的时候让我浑身鸡皮疙瘩都起来了[爆笑],1,2025-11-22 22:15:20,0.05678516834208913
COCAINENOSE,安徽,天晴 好像在電影⛅️🤍,1,2025-11-22 21:08:21,0.6533773433632183
Fadeddddddd,广东,感觉像总结全专的一首,1,2025-11-22 20:45:33,0.7134038954719487
ianndiorfff,河北,这歌让我一下down一下high的 好跳脱🤓,1,2025-11-22 19:45:17,0.6404821376509374
于圭圭,湖南,我985的能被vd发工程吗🌚,0,2025-11-23 09:59:51,0.2920925504536802
DDDDDDABABY,山东,runaway,0,2025-11-23 09:18:19,0.5
我也挺可爱的,重庆,太nb了哥哥,0,2025-11-23 04:27:35,0.931477365972033
脆脆鲨ling2,四川,有点意思,0,2025-11-23 01:42:47,0.5262327818078083
执拗mil,陕西,速跳,0,2025-11-23 00:33:34,0.20459963305012785
哥们废了_yu,山东,crazy,0,2025-11-22 23:29:06,0.5
近水m_,四川,他这个专辑，特别的有808和mbdtf的味道，主打的就是一个极繁主义，我是完全不觉得乱,0,2025-11-22 22:38:35,0.06626899678202891
恒温路,辽宁,李镕轩牛逼,0,2025-11-22 21:59:14,0.5699321576215295
Ayu4,山东,来也,0,2025-11-22 21:31:00,0.5262327818078083
bwozzygxdsy,陕西,我嘞个豆,0,2025-11-22 21:23:19,0.651550125148366
ASEN杨和苏结婚,海南,艺术成分太高了,0,2025-11-22 21:11:19,0.9180152312263838
pleasedontsmile,河南,天晴,0,2025-11-22 20:00:51,0.35676982934468593
