用户名,用户城市,评论内容,点赞数,评论时间,情感得分
DOUDOU_Official,北京,这首如此动人的歌，我们想努力在另一个语言里，把它变成另一种“眼泪”——静静地，落在这个世界。,4370,2025-11-02 00:17:12,0.9999989506972885
DOUDOU_Official,北京,很高兴可以用中文来演绎这首我们非常喜欢的歌～“玲芽”在日语中，有“非常非常微小的事物，几乎微不足道”的含义。每个渺小的灵魂都在和这个庞大的世界进行对抗、和解，所以我们把这首歌叫作“小小的眼泪”。,3396,2025-11-02 00:16:19,0.9999999998179154
小丫嘛小冯冯,天津,lemon中文填词应该让doudou来,1562,2025-11-02 17:06:41,0.870486180946697
澄槭_DOU,新疆,像是自述，像是说众，可能只有DOU粉才懂。每次的歌声、每个新编曲，都藏在你与我的亲密之中。“漫长啊漫长啊，走不完的水洼，倒映着不肯褪色的花。”走过冰雪飞，走过福禄寿，走过小森川，到达现在的DOUDOU，我们的故事依旧继续。 “当暴雨来临，我听见你声音，缓缓说着‘都会过去’。”我们，仍在！,1525,2025-11-02 00:05:56,0.9999999754516625
奇异新-,江苏,本来知道要中文填词之后还担心会不会出现一些直译带来的问题……听完一遍之后安心了，一看就是你们自己用心填过的、很漂亮的歌词。谢谢你们在这里在秋天给我们带来温暖[爱心],1116,2025-11-02 00:03:13,0.999999969668705
tsing陈岁安,江苏,一人血书求《当我们举起火把》上线,1034,2025-11-04 11:22:24,0.09529678520247686
沙雕贩卖机_,北京,前两天“一起听”时恰在方庄附近。当时一股能量自内而外笼罩全身，我想这是来自全球近4k福星的欢笑、悲歌与共鸣凝聚而成的。这或也是DOUDOU想给的：每个至暗时刻，总有微光拭去小小的眼泪，裹住苦难，牵我们前行。微光相聚，便成星河。感谢你们所有人，让我的世界多了一个温柔的拥抱❤️,660,2025-11-02 00:00:09,0.999999207883453
稀饭annn,湖北,分享一段电影台词： “我一直以来都给忘了，最重要的东西，早在很久以前，就已经全部得到了”,474,2025-11-02 00:03:51,0.997469408306238
东京腊肠,江苏,恭喜拉德温普斯迎来20周年里程碑！优秀的中国乐队DOUDOU翻唱得也非常好听！希望DOUDOU多多与这样东方色彩的音乐人合作，向前辈们学习。希望下个阶段能钻研你们梦想中的电影配乐，好好闭关作曲，期待你们为电影、动画游戏配乐的那个时候！,427,2025-11-02 00:00:28,0.9999999935732156
小城里来的青年,广东,DOUDOU的歌不是要给我们讲道理，告诉我们什么是好，而是陪伴，是一起堕入深渊，看一看至暗的景观，然后升起一点点对美好的憧憬,367,2025-11-02 00:07:22,0.9988773575825414
叉烧猫_LcQ0,山西,你别说，DOUD〇∪这种风格翻唱那首应该挺契合,358,2025-11-02 18:47:53,0.9398140516870712
卡佩西娅扬帆起航,浙江,豆咪经过岁月的洗刷感觉沉静了太多。。。有种返璞归真的儿时歌谣之感 火把是这样娓娓道来 概念mv也是这种风格。姐妹们明明已经到了慢慢被粉丝们叫妈妈的年纪，但曲风却从兰若度母变成了现在这样纯真、写着带点童真的歌谣…打出这段字思绪乱乱的，但又有点哀伤…宝贝们我会永远跟随你们的好吗,336,2025-11-03 00:53:12,0.9999999999999996
捏捏小贤,广西,感谢两位杜小姐在百忙之中哄我们睡觉,314,2025-11-02 00:17:23,0.6846502199214074
ingueei,广东,一翻评论区发现都是大家听歌时的感受和自己与她们的音乐的故事 她们的音乐真的像一趟可以留言的列车 听众无论是匆匆过客还是在此逗留的乘客 都留下了自己的痕迹 那种被她们用音乐和大家聚合起来的感觉太难用语言表达了 总之谢谢她们创造的福禄寿宇宙 谢谢在福禄寿宇宙让我和这么多同频的人相遇,224,2025-11-02 00:30:18,0.999996720269564
Uzumibi,日本,让我们恭喜这个radwimps20周年好吗[爆笑],222,2025-11-02 09:15:20,0.9926591467233209
伊茶拾俞,山东,铃芽，温柔，喜欢,3,2025-11-23 01:42:50,0.9082870096233309
久望江水ToT-,重庆,今天听的时候刚好下大雨了,2,2025-11-22 23:30:32,0.7827369896888982
东方心情愉悦日式清酒,新疆,加油[笑了],2,2025-11-22 22:42:53,0.952282434831195
许慕gh,北京,我和尸体有什么区别[可爱]。。,2,2025-11-22 21:15:17,0.6753341570354142
伊茶拾俞,山东,suzumi，yasasi，suki,1,2025-11-23 01:43:12,0.5
醒辰CZ,河北,加油,1,2025-11-23 01:20:09,0.9047619047619047
椿筏夭,云南,加油,1,2025-11-22 22:35:37,0.9047619047619047
_狂徒_,黑龙江,这首歌肯定会火,1,2025-11-22 21:39:40,0.6542266275253125
妍妍Fly,广东,支持,1,2025-11-22 21:36:30,0.626712328767123
墨兰不当洗发水,陕西,加油💪,1,2025-11-22 20:49:11,0.8953191672196191
烧麦aaaaa,海南,加油,1,2025-11-22 20:48:40,0.9047619047619047
清野66689,山西,加油,1,2025-11-22 20:27:50,0.9047619047619047
回易yi,福建,加油！,1,2025-11-22 19:58:35,0.9047619047619047
