用户名,用户城市,评论内容,点赞数,评论时间,情感得分
______Mariya,新疆,hah jeni da soy misa sini man soygidak yirig kaldima,35,2025-11-03 08:03:25,0.27984147275311977
______Mariya,新疆,azaplar da bitap bolginim da yatnig bagiri da yurginig ni unut kinim yok yana sini yar  digudak yirig kaldima [撇嘴],23,2025-11-04 01:27:46,0.0466707792721196
外力0903weli,陕西,Alamat   yardey   maga   ma   wu   nahxa     wayjan   payzei   [强][强][强][强][强][强][强],11,2025-11-03 18:40:08,0.9548483144277017
爱情Fak2206,新疆,特别好听好像在说我 [难过][难过],10,2025-11-10 11:33:40,0.6435337308236101
GulQiman_10_11,新疆,听到这首歌心碎[心碎]了,10,2025-11-06 10:55:47,0.9955593687231629
扎提0726,新疆,“有一种感觉，不能说，不能表达‎‮能只‬‎安安静静‎‮心到放的‬‎里”,10,2025-11-04 10:01:28,0.9667971260374525
古丽6891,新疆,总有人说你变了，但没人问你经历过什么……[心碎],10,2025-11-04 00:56:54,0.8486276136946134
_108_,上海,mangga  ahkan xiu.nayrangliring  yat aldda tizla  qandima [爱心],10,2025-11-01 02:40:22,0.7338035726385996
久久久久_1,江苏,💔,2,2025-11-17 07:36:15,0.5
久久久久_1,江苏,🤐,2,2025-11-17 07:35:40,0.5
Ta依尔038,新疆,꯭突꯭然꯭就꯭不꯭想꯭抱꯭怨꯭了꯭，꯭很꯭多꯭话꯭憋꯭着꯭憋꯭着꯭就꯭懒꯭得꯭说꯭了꯭，꯭好꯭多꯭事꯭失꯭望꯭多꯭了꯭也꯭就꯭不꯭在꯭意꯭了꯭，꯭被꯭忽꯭略꯭的꯭次꯭数꯭多꯭了꯭也꯭就꯭没꯭那꯭么꯭想꯭分꯭享꯭了꯭，꯭不꯭想꯭，꯭不꯭说꯭，꯭不꯭期꯭待꯭，꯭不꯭作꯭，꯭不꯭闹꯭，꯭不꯭纠꯭缠꯭，꯭看꯭淡꯭了꯭也꯭看꯭透꯭了꯭，꯭心꯭心꯭念꯭念꯭的꯭东꯭西꯭一꯭旦꯭打꯭碎꯭,1,2025-11-18 00:11:45,0.018149639715696164
多歌--,新疆,好听 ，歌词里面全身真话🥺,1,2025-11-17 22:14:57,0.5609124579222198
一AYBEM,新疆,safari 5,1,2025-11-17 10:32:27,0.4332368318449278
乐山_NO,新疆,回头看看，一个人确实走过了很多路＂☝,1,2025-11-16 12:36:00,0.8875895026836829
_eibraym,浙江,[邪魅一笑][邪魅一笑],0,2025-11-18 21:49:07,0.9992184700133105
_eibraym,浙江,没事都是过去的,0,2025-11-18 21:48:00,0.48659985789008564
n520你,新疆,ajap payzi nahxika,0,2025-11-18 21:06:30,0.44767845850986676
punisher007,新疆,咋这么好听呢,0,2025-11-18 20:41:45,0.33333333333333337
apla_爱错了_886,新疆,我希望     使她的工作更轻松，这样她就不会累。,0,2025-11-18 14:36:29,0.8825820586068818
蓝莓果酱_iu,广东,妈呀看不懂 有没有翻译,0,2025-11-18 00:05:26,0.3669727398882823
多歌--,新疆,yatni soygan axu liweg neg， man soy gidak yiri kaldima 🥺🥺😔,0,2025-11-17 22:17:31,0.25917217081084476
tatlik3886,江苏,❤️‍🔥,0,2025-11-17 20:25:53,0.5
soskam-,新疆,isil  nahxa    [脸红][脸红][脸红][脸红][脸红][脸红],0,2025-11-17 18:06:14,0.02861876018980336
kuDLet-,新疆,哈哈[大哭],0,2025-11-17 00:59:45,0.7096766696975894
江小白的故事铺,新疆,这场雨不打伞，或许更浪漫~💦,0,2025-11-17 00:21:08,0.9826819423570015
星空T7F2,新疆,好听,0,2025-11-16 23:53:13,0.33333333333333337
风陵渡口忆榴莲,北京,这首歌我听前奏就爱上了,0,2025-11-16 22:55:30,0.9248424404727278
nazuk-1221,新疆,yatni soygan axu liwignig man soygudak yiri kaldima[伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心][伤心],0,2025-11-16 11:58:07,0.8052839440954458
sssss-1314,新疆,yatni  soygan axu liwigni man soy gudak yiri kaldima[心碎][心碎],0,2025-11-16 11:56:12,0.9692271729886103
哥____Bg,新疆,𝐖𝐚𝐝𝐢𝐥𝐚𝐫𝐧𝐢   𝐀𝐠𝐥𝐚𝐩    𝐊𝐨𝐲__•𝐔𝐡𝐥𝐚𝐩   𝐊𝐨𝐩𝐤𝐢𝐧𝐢𝐠𝐝𝐚__𝐔𝐧𝐭𝐮𝐩   𝐊𝐚𝐭___🖤,0,2025-11-15 23:19:11,0.39649036561138595
Ayoliem,四川,rasla,0,2025-11-15 21:04:46,0.5
努尔斯曼姑丽N,新疆,yar degdak yerg kaldema,0,2025-11-15 18:27:23,0.421874597530976
努尔斯曼姑丽N,新疆,yatni soygan axu liwig nig man soygidak yiri kaldima nadan yar,0,2025-11-15 18:17:11,0.25917217081084476
