用户名,用户城市,评论内容,点赞数,评论时间,情感得分
黄子弘凡_421扩音元,浙江,黄子弘凡的歌声如清风拂过山涧，在《无想》的旋律里织就一片澄澈之境。他以温润声线勾勒出面对世事变迁时的从容姿态，只似一片月光映照心潭，照见生命本来的自在——不为外境所染，如云朵舒卷于广袤天际。,281,2025-11-20 09:04:59,0.9999999997892675
蕲州志,浙江,像是一份来自《除了快乐禁止入内》的最终试卷 所有停下都是为了更好的出发，我们抛开焦虑和烦恼，在平流层后下个日出，所有上升的一切必将汇合，允许停下来，允许不完美，我还有很多我想成为。 成为任何样子，只要成为我自己。,191,2025-11-20 10:35:46,0.9999953198956991
蕲州志,浙江,“我崇拜流浪、变化和幻想，不愿将我的爱钉在地球某处”,130,2025-11-20 09:02:23,0.9999592631393326
孜然蟹黄堡,天津,我劝你们还是喜欢黄子弘凡吧。曾经有位科学家做了实验，把一个喜欢黄子的人和一个普通人一起从天台扔下去，喜欢黄子弘凡的人看到黄子弘凡帅成这样直接原地飞天，那个普通人直接被吓到当场坐下。这就是喜欢黄子弘凡的好处。从小喜欢黄子弘凡真的比什么都重要。,46,2025-11-20 09:41:18,0.9999946758116118
Cr菲比,福建,黄子子新歌「无想」，以“having no problems or not being worried about anything”为概念阐述无想，巧妙地解构了“无想”这一主题。「无想」不是指向思维的停滞，而是内心不再被问题所困，也不再为万事万物所忧虑。黄子子万事顺遂无忧无虑~我们也是！,28,2025-11-20 09:00:16,0.999999546949142
拾午iris,北京,很爱黄子的原因之一是他不吝啬于通过歌曲展现自己的人生态度，从《我和我》到《玻璃弹珠》，从《成为你想成为的大人》到现在的《无想》，他的纠结、困惑、勇敢、与自我的和解，每个时期的状态都可以从他自己的歌听出来，且心境一直在进步。思想太重就无法飞向太空，不用多完美，你有更多自己可以成为！,19,2025-11-20 09:27:25,0.9999999885754717
蕲州志,浙江,每次的新歌都特别有power，各种意义上的，你的歌曲里总在传达这些积极温暖的东西，想说的话都写进了音乐里🥹,18,2025-11-20 10:43:42,0.9973097502581858
pcjxj198059,四川,这首歌来的真的刚刚好，像是来拯救我的，现在高三压力好大，最近崩溃了，肠胃功能紊乱。今天刚去看了医生。就碰到这首歌发行。黄子，我真的又要更爱你了[亲吻][亲吻],14,2025-11-20 21:20:02,0.9973729949416876
Lars-元堡热恋,重庆,在这个快节奏高压力的时代，很高兴能听到黄子弘凡带来如此轻盈的歌曲。祝我们的每分每秒都在为自己奔跑，祝我们的爱意和真诚永不熄灭。,14,2025-11-20 09:05:00,0.9999991370774585
沂竹_,浙江,黄子弘凡真的好适合这种风格的歌 一股学长的感觉[举手],13,2025-11-20 20:19:38,0.9776474122454666
一颗煤球_,上海,！听完演唱会更喜欢了[脸红],4,2025-11-23 09:24:08,0.8163850140958613
mikokozz,上海,昨天看到了live 小黄舞蹈进度超大的！新歌好好听,1,2025-11-23 11:03:03,0.7456969655733634
Lars元周率,四川,《无想》超级适合黄子啊 听到很放松 大家一起放下烦恼💛💜,1,2025-11-23 08:50:59,0.9418784708047174
埃里温常规新世纪音乐,浙江,黄子弘凡的歌声如清风拂过山涧，在《无想》的旋律里织就一片澄澈之境。他以温润声线勾勒出面对世事变迁时的从容姿态，只似一片月光映照心潭，照见生命本来的自在——不为外境所染，如云朵舒卷于广袤天际。,0,2025-11-23 11:41:48,0.9999999997892675
张烨烨烨烨烨珍,河北,国考好焦虑 我选择这首歌做我的解药,0,2025-11-23 11:20:38,0.9971435994906502
睡觉是唯一特长,上海,上海场的舞蹈超级可爱[害羞],0,2025-11-23 11:04:56,0.9308359280597732
Carambola_nono,上海,昨晚听到了全球首唱！！,0,2025-11-23 10:55:41,0.6145918825367787
姜雪饼人,上海,跳的特别特别特别好！这么牛呢！真是超级厉害的人呀！！,0,2025-11-23 10:28:31,0.3798809613399442
青提籽是who,上海,听到全球首唱➕唱跳了🥹,0,2025-11-23 10:25:29,0.9158987846394053
不准熬夜7,上海,好好听！,0,2025-11-23 09:44:21,0.46175896454978704
一心且向你,福建,像是一份来自《除了快乐禁止入内》的最终试卷 所有停下都是为了更好的出发，我们抛开焦虑和烦恼，在平流层后下个日出，所有上升的一切必将汇合，允许停下来，允许不完美，我还有很多我想成为。 成为任何样子，只要成为我自己。,0,2025-11-23 08:58:48,0.9999953198956991
田木儿_113,中国台湾,会有突如其来的惊喜，始料不及的运气！,0,2025-11-23 08:45:31,0.9670692501529415
是小吴吖_HZ,上海,在《无想》中，黄子弘凡化身为时间的诗人，他的歌声如同浸润过月色的溪流，温润而动人🌙那些对未来的惶惑，仿佛沉入水底的石子，唯余涟漪轻荡，终归于一片波澜不惊的静谧与安然💫,0,2025-11-23 08:35:52,0.999999952608428
