用户名,用户城市,评论内容,点赞数,评论时间,情感得分
柚之谦,湖南,人 潮… 潮汐哄着湖 睡了又醒 我们不过是它退涨时 偶然搁浅的贝壳…,1110,2025-10-31 20:30:33,0.13361712289825478
上升期张同学,四川,“既不能挣脱，那只能沉默”,1021,2025-11-02 11:45:32,0.49704437529934786
杨不是煬,陕西,其实薛老师在歌曲表演完说的那句话，类似就是说孩童总是天真无邪，我们面对这样的环境我们企图做些什么，但随着我们年龄表达，最终还是沉溺于湖泊，我们知道环境危险，但是又不能做到改变大环境的壮举,880,2025-10-31 20:49:19,0.9999999783059152
小新和薛之谦,云南,救不救？扶不扶？愿世间多善！愿世界和平！,829,2025-10-31 20:54:31,0.9988416259812658
巧克力泡芙蛋挞-,四川,看节目就秒猜中了哥你会喜欢这首歌，听到这首歌词暗喻网络暴力后就的更加坚定，最后看到你认真的表情我就知道一定是这首了,463,2025-10-31 20:56:21,0.9998309619350556
-星河暗恋记_,江苏,愿中国青年都能摆脱冷气，只是向上走，不必听自暴自弃者流的话，能做事的做事，能发声的发声，有一份热，发一份光，就令萤火一般，也可在黑暗里发出一点光，不必等候炬火。此后如竟没有炬火，我便是唯一的光,417,2025-10-31 21:24:19,0.5441149724912927
梼焘,贵州,再一次万人血书《爱好》！！！[哭哭][哭哭],367,2025-10-31 21:41:05,0.9928116838367507
值钱小狗-z,辽宁,哥唱商真的顶尖 人一生都活在湖泊里 小时候孩子向往湖泊 想在感受湖泊的宁静美好.…..成长后老人想远离湖泊 想远离乱流怕水淹没头……中间的高潮是呐喊挣扎又是无奈妥协...,356,2025-10-31 21:43:57,0.9999999984356154
请给我一本你的攻略吧,河南,“孩子问妈妈，那人能不能获救” “快走，别看了，快走” 孩子的天真和成年人这种冷漠的“少管闲事”心态形成了对比，“看客”就是这样传递下来的,320,2025-10-31 20:54:06,0.9999757390477046
Wabi-sabily,辽宁,这个断句 好像在湖泊中呛水快淹死 在水面上一口接不上一口得靠着本能尽力呼吸的感觉,261,2025-11-01 00:31:06,0.6950627974095086
灰蓝天日记,广东,这首比“顽疾”更耐听啊，但“顽疾”还是好听的，只是这首听完更有深意啊，现在老薛走的方向也是这种类型，期待两首的录音版，肯定更不错[爆笑][爆笑],166,2025-10-31 23:11:18,0.999999946904553
qsr717,安徽,我觉得这句写的好好“我卷入了乱 流，水快要淹没头” 这句歌词是一个高度凝练且有力的比喻。它用“卷入乱流”和“水淹过头”这两个层层递进的意象，生动地刻画了一个人在混乱的外部力量或内心情感中失去控制，并濒临精神或生理崩溃的极限状态,118,2025-10-31 21:50:47,0.9999998794575876
海霞171225,上海,谁懂那声笑啊 我直接死了啊啊啊啊啊啊啊[哭哭],112,2025-10-31 23:17:04,0.9738576771910796
-雾与晴-,英国,明天要去一场非常难的考试…不知道能不能过[哭哭]…祈祷可以，可以的话给大家报喜,106,2025-10-31 21:06:34,0.9625818712060127
-雾与晴-,英国,大家！！！！我过了！！！！过了！！！！！呃啊啊啊啊啊,89,2025-11-01 23:37:37,0.04710091790682891
悄悄地学习卷死别人,上海,“老人”，“小孩”，“妈妈”都是意象，作为“代号”，暗示心性。 【小孩】指天真的自己，在妈妈的庇护下，幸运地无知着。 【老人】指经历了世间的恶意，启动自毁程序前，感到疲惫，厌倦着一切，最后被动地沉入水底的人。,5,2025-11-15 22:19:59,0.9999999599741558
悄悄地学习卷死别人,上海,漂浮，坠落，悬溺…… 临死前，恍惚间， “老人”想起了还是小孩时那个湖泊里奇怪的人， 突然间，老人什么都明白了。 明白了袖手旁观的人，明白了举着摄像头的人，明白了拉着自己快走的妈妈……  老人好像又变成了小孩， 独自一人站在拥挤的湖泊边， 静静地看着自己沉下去…,5,2025-11-15 22:14:36,0.9999959949976598
悄悄地学习卷死别人,上海,“快走， 别看了， 快走。”  小孩问问题的时候在想些什么呢？湖泊里的一切都是那么新奇，葆有着纯粹的无知的小孩，看不懂淹没在湖泊里的人，看不懂岸上形色各异的人群，看不懂妈妈忌讳高深的脸色……  直到小孩有一天，不再是小孩。在某个纯粹的暗夜里，同样坠入湖泊……,5,2025-11-15 21:56:55,0.9719171943443814
左丘即墨,湖南,高一被孤立，其实我什么错都没有，只是因为我是他们所谓的“娘娘腔”，一个月回家一次，中间那一个月是最难捱的，阴阳怪气的室友和刻薄的言论。我每天都独来独往，一个人上课吃饭回寝室。直到有一天我听见两个女孩子，她们说他一个人好孤单，我们去找他玩吧。然后我们一转眼就认识了七年,5,2025-11-11 18:05:54,0.999026659852389
悄悄地学习卷死别人,上海,“既不能挣脱，那只能沉默。”,3,2025-11-15 22:23:11,0.8422292568483768
西瓜全糖加冰,广东,我过着平庸的生活，租购着廉价的屋子，患上了难治的顽疾，最后睡着在了安静的湖泊..,3,2025-11-12 05:01:18,0.006392815277346253
straylon,云南,小时候不会游泳的跟略年长几岁同村人一起去池塘边 说教我游泳 被哄骗不深能踩底就进去了 然后溺水陷入挣扎呼救 冒头四五次次呼喊之中看见他们的笑脸 刺耳的嘲笑声 入水睁眼的黑暗 求生的本能让我短暂的学会了踩水 加上离岸边不远 自我获救 至今没有下水游过泳,3,2025-11-11 02:37:01,0.9999999635491847
唐大鈺1234567,山东,给我点赞可以吗？我想弄那个百赞徽章[爱心] 放只小猫在这里给你们摸！ 　　　　　／＞　　フ 　　　　　|  　_　 _ l 　 　　　／` ミ＿꒳ノ 　　 　 /　　　 　 | 　　　 /　 ヽ　　 ﾉ 　 　 │　　|　|　| 　／￣|　　 |　|　| 　| (￣ヽ＿_ヽ_)__) 　＼二つ,2,2025-11-11 10:18:30,0.9999999878122153
IchiharaYuko41,黑龙江,应该是这季我的top1了，不敢多听但还是想听的一首，太喜欢了！,1,2025-11-21 00:30:00,0.3990149003196607
windygirl1812,河南,这个边编成一个舞蹈一定很好！很有剧情，很有画面且很引人深思[心动],1,2025-11-20 11:37:07,0.9986704031885456
兴放克电子乐,山西,我高中写作文老爱用这句,1,2025-11-20 10:14:02,0.8485059733583125
广廴壬讠堇,广东,宝宝请你 →     两  指  往  中  间  拉         ←,1,2025-11-19 19:46:22,0.33346330954364956
文声212,陕西,听完骆驼听听湖泊，这是我的想法。,1,2025-11-19 12:51:19,0.9901631933280394
