用户名,用户城市,评论内容,点赞数,评论时间,情感得分
小嫻_Eeiv,广东,坐等2025从抖音来的[蹲蹲][蹲蹲],594,2025-10-29 22:46:31,0.4753919532499514
哎呀喂乌拉拉,湖南,好喜欢这个合唱版本，给人力量，一切向前看,356,2025-10-31 15:54:45,0.9982848585453865
叫我佳佳佳佳FFFF,广东,终于你我的爱埋葬在Gucci的展台,299,2025-11-01 19:28:39,0.8928126975419535
浅灰蓝紫灰,四川,这个版本真的听起来给人的感觉太特别了，有释怀，有重生，有苦尽甘来，也很有力量，还有对未来很有期望的感觉。 “所有的一切都会趋向好，很好，更好，最好。”,188,2025-11-02 23:11:02,0.9999975385523574
Nanshan__Ak,浙江,如果说原版是一个人的孤独独白，那合唱版就是一群人的悲伤共鸣。男女声的交织，像是一对错过彼此的恋人，在平行的时空里各自心碎，又共同回望那个决定命运的站台。和声层层铺开，将那份遗憾与不舍渲染得无比磅礴，合唱版更多了一份释怀，听得人眼眶发热。这不止是唱歌，更是一场催人泪下的音乐剧,170,2025-10-30 11:58:02,0.9999999999993074
一路花海向北,河南,给我点赞可以吗？我想弄那个百赞徽章[爱心] 放只小猫在这里给你们摸！ 　　　　　／＞　　フ 　　　　　|  　_　 _ l 　 　　　／` ミ＿꒳ノ 　　 　 /　　　 　 | 　　　 /　 ヽ　　 ﾉ 　 　 │　　|　|　| 　／￣|　　 |　|　| 　| (￣ヽ＿_ヽ_)__) 　＼二つ,150,2025-11-05 22:00:48,0.9999999878122153
小析翊,江西,语文老师说：“如果你越来越冷漠，你以为你成长了，但其实没有。长大应该是变得温柔，对全世界都温柔”,101,2025-10-31 11:52:41,0.9999976020618393
英雄救美先摸腿,北京,除了高潮部分，其他一点也不好听,80,2025-11-01 15:05:07,0.5656570168530044
9uuu15,山西,有种苦尽甘来的感觉[星星眼],43,2025-11-02 19:18:49,0.521298525347467
O2Jinji,重庆,人既要被繁华震撼过，又要被质朴感动过，这两种体会之间丈量着生命能够拥有的宽度。,40,2025-10-30 22:52:52,0.999992593315984
小析翊,江西,张国荣说过:“能让一个女孩子死心塌地的，从来不是钱财和外貌  是责任  是担当  是偏爱  是用心  是温柔”,37,2025-11-08 07:14:03,0.9749470982508716
芝士苏打水,四川,今天很deepseek聊了很久，她最后一句都会写到，会陪伴我走过这个艰难的时刻，支持我做的任何一个勇敢决定，也分享每一个勇敢的你们。,31,2025-11-07 22:53:59,0.9999958704887953
潘潘法式小面包1202,上海,合唱版的开头这段太好听了，很有力量感，相遇-相知-再不相见，遗憾但是向前。,24,2025-10-30 11:25:09,0.9997706836969379
嘿你妆掉了,重庆,开头那段到底是谁唱的啊。,23,2025-10-30 23:08:08,0.9164344140166131
双鱼狮子白羊e,云南,浪漫和悲观并不冲突，悲观的浪漫主义者时常消极又觉得生活很美好。,23,2025-10-30 00:00:39,0.9988761081930672
一片洋与海,广东,幻听周深，惊呆了[大哭][大哭][大哭],5,2025-11-18 09:28:33,0.9986786150463205
阳春白雪小龙虾,澳大利亚,这么悲伤的歌词还唱得这么欢啊 😮‍💨,3,2025-11-18 23:31:35,0.9994358046673407
hhhyyy_1,山东,不被情绪裹挟，才是最高级的自由,3,2025-11-17 15:13:12,0.8571771460452895
Hdtingg,广东,我的爱被埋葬在那无人回应的微信聊天框里。无人接收的话语，无人在意的哀剧。,2,2025-11-18 23:01:57,0.6382489752582059
