用户名,用户城市,评论内容,点赞数,评论时间,情感得分
我帅的你无法自拔,北京,冬天来的时候 不知道你还在不在,295,2025-10-24 19:49:31,0.2385255974077679
芋圆小狗Puppy,海南,很抱歉各位 由于我的高冷和忧郁导致全国都开始降温了,273,2025-10-24 20:30:23,0.3412214750111797
愿痛似雪,重庆,坏了这个是真的好听,79,2025-10-25 03:49:45,0.18692960392700342
羊先生2,广东,听的是gay[西西发怒],77,2025-10-31 00:05:59,0.6420985086443123
玻璃心Eis,北京,兄弟我就在隔壁,73,2025-10-24 20:56:02,0.18074877942238954
玻璃心Eis,北京,都怪你,71,2025-10-29 20:26:45,0.385597018948576
Iuxuoc,湖南,不听的是拉！,45,2025-11-02 08:57:12,0.4149947168548521
Auqcen,吉林,冬天最适合表白了 因为鼻子冻的红红的看起来像小丑,40,2025-10-24 19:51:59,0.23345429952591423
joyCEPOT,湖南,这个歌一定会火[愤怒],30,2025-11-07 21:28:31,0.48971623638315975
锐病,四川,小宝 沿着两条虚线对着滑 有惊喜哦 -- -- -- -- -- --＞         ＜-- -- -- -- -- --,27,2025-11-13 00:20:34,0.9023113918317248
玻璃心Eis,北京,什么是假的！,25,2025-10-25 04:41:36,0.5
止泪日,广东,没人觉得这首俩人声音更可爱了吗🥰🥰🥰🥰,22,2025-10-24 20:29:59,0.6385571125846284
我偶尔也想打怪升级,陕西,玻璃心你去打败伍六七统治伤感说唱,21,2025-10-30 12:43:10,0.9914567620754192
喵叽咪-,陕西,这个好好听，对戒什么时候上啊[哭哭],18,2025-10-24 20:24:45,0.38825831231540764
玻璃心Eis,北京,我没同意！,16,2025-11-10 22:11:18,0.20286884670567473
首尔不眠夜,安徽,我难过的时候已经不会换头像了，这就是成长吧，我太可怕了，我已经成为一个冷漠的人类了，对吧！,2,2025-11-22 09:33:25,0.44696913376792036
沉默是一种无法与人诉说的绝望,广东,我的名字在你生命中沉没时 是否激起一滴泪的涟漪,2,2025-11-22 01:59:35,0.9417525845127674
帧帧雪落回忆,江西,？彳亍,1,2025-11-22 21:18:28,0.4737672181921908
叫啥haha,湖北,阴天的间奏,1,2025-11-22 19:14:33,0.511955456636431
Tmipl,贵州,蹲,1,2025-11-22 17:12:37,0.6428571428571428
我的猫名小一,广东,想收到来自全国各地ip的天天开心,1,2025-11-22 15:05:04,0.9019015934993484
淡青色血管,江西,？时日,1,2025-11-22 11:10:51,0.7499999999999999
我不该太悲冷,湖北,冬天了 希望春天到来时我的心上人还在我身边,0,2025-11-22 22:37:52,0.9978320597515311
撕扯痛病,河南,游乐园好像有个项目叫旋转什么来着,0,2025-11-22 21:35:56,0.9891174578279457
还是看不惯你,吉林,好好听啊[流泪][流泪][流泪],0,2025-11-22 21:20:14,0.9701272862999862
痛骨誓,浙江,阴天好像是这个,0,2025-11-22 20:26:54,0.30787567869566446
窝僵,四川,我支持[奸笑],0,2025-11-22 20:23:53,0.655782482383905
悲剧本,云南,好滴谢谢啦,0,2025-11-22 20:20:00,0.724947282980072
忧郁de烤乳猪,安徽,这么伤的歌词怎么配这么甜的背景音乐，听的我一阵死一阵暖的^ ^,0,2025-11-22 20:16:50,0.9253322261851835
仞戀愛,广西,惹气死我了,0,2025-11-22 19:01:26,0.2927997833629108
永远也无法接受,广东,伴奏是什么,0,2025-11-22 18:42:33,0.5
煤果超级鸡蛋,四川,我喜欢你 jwx,0,2025-11-22 17:48:11,0.6769293492516186
你不要不理我嘛,河南,救命。我要爱死了。玻璃心能不能赔我点钱。这歌到底啥来头 咋嫩好听,0,2025-11-22 14:54:58,0.052185077456368245
我还是跟之前一样敏感,广西,他对我的爱！,0,2025-11-22 13:55:50,0.7483050847457626
止泪日,广东,！校医🥴🥴,0,2025-11-22 11:21:49,0.8964127932540086
病痛伴我长眠,陕西,转瞬即逝,0,2025-11-22 10:41:20,0.8182313426953005
悲痛唱片z,河南,读不懂你的心 我懂我们的距离,0,2025-11-22 09:35:17,0.8457938498923708
-貓Lin,河南,好好听,0,2025-11-22 05:22:09,0.46175896454978704
明天见-日安,重庆,雪花再一次飘落 这一次能不能握紧我的手.,0,2025-11-22 03:58:39,0.011001791893397339
你就怪我那时候太坏,广西,那片乌云我走不出来，伞在哪里？,0,2025-11-22 03:19:52,0.8951309643989934
