用户名,用户城市,评论内容,点赞数,评论时间,情感得分
无名还阴啊,福建,在虚无中永存不是中国的莫扎特，他就是他,960,2025-11-02 19:44:57,0.9738235213467523
渡鸦内的苍灵歌,河北,长生树，长生树，不见故人与前路。 你问老树生长何处？ 链接天与地之处。 短命鬼，短命鬼，没了生命不能归。 你问那人死在何时？ 即将黎明破晓时。  不归途上短命鬼，平安年中长生树。 一年之刻花已落，终不见那年少者。 百年之约早已过，此地空留不老树。,768,2025-11-02 18:04:45,0.9999798302896818
生姜大户1212_昭愿,福建,"「长生树 」 ""一叶藏天地，一树阅古今""",745,2025-11-02 16:06:05,0.9666504274375886
阳光开朗履硎者,上海,聪明的古人已经留下印记了,503,2025-11-02 16:07:41,0.6491775068512426
云村村民165009485978923,广东,「我的尸体漫山遍野地跑，路过山风和野草」,447,2025-11-02 16:13:37,0.06755427599193586
譩漁,黑龙江,点赞即可复活  　　　　　／＞　　フ 　　　　　|  　x     x l 　 　　　／` ミ＿꒳ノ 　　 　 /　　　 　 | 　　　 /　 ヽ　　 ﾉ 　 　 │　　|　|　| 　／￣|　　 |　|　| 　| (￣ヽ＿_ヽ_)__) 　＼二つ,395,2025-11-05 21:35:28,0.9999999886811298
Mandala-flower,湖北,大家可不可以写一些自己想说的话，我会标上大家的ip 折成星星纸在罐子里 ，真的很需要 谢谢,345,2025-11-03 20:34:00,0.2019340537572326
忄emmm,上海,对于“跑”和“踩”一类的字眼，她比我还敏感，她又悄悄地出去了 她出去了，就再也没回来 邻居们把她抬上车时，她还在大口大口地吐着鲜血。我没想到她已经病成那样。看着三轮车远去，也绝没有想到那竟是永远的诀别。 ……,339,2025-11-02 19:23:24,0.09362815092376586
棺材装毛豆,天津,庭有枇杷树，吾妻死之年所手植也，今已亭亭如盖矣。,281,2025-11-02 20:59:49,0.9870186957222121
是fate不是shsjansksnh,上海,快躺下，我们很快就会变成古人里！！（大喜）,246,2025-11-02 16:15:16,0.9512777692059481
某雪呀,广东,他不是中国的莫扎特，他是中国的虚无中永存,241,2025-11-03 20:45:25,0.973056665404146
叫兽tz,辽宁,肉体不能长生，但记忆可以永存…,222,2025-11-02 15:59:22,0.6121416920257896
加载中-_-_tD5g,广东,“爹从粪缸上摔下来摔死了” “娘是病死的” “有庆抽血抽死了” “家珍累死的” “凤霞难产死了” “二喜被砸成肉泥” “苦根吃豆子撑死了” “福贵，你家里有八口人啊” “福贵，你家里有七座坟啊” —《活着》,172,2025-11-09 08:39:58,0.8641407993250062
m-m-m-m-m-l,上海,啊，不朽的树！时光的银刃，于汝额前卷刃，  汝是大地写给苍穹的墨绿婚约；  四季的马车徒然从汝身畔飞驰，  只撒下斑驳日影，难损汝分毫荣耀。  死神骄傲的镰刀，在汝脚下谦卑地生锈，  而汝将生命滴淌，汇成琥珀的蜜酒。  哦，但愿我的诗能铸成汝一片叶，  在汝永恒的枝头，咏唱短暂的夏夜！,156,2025-11-02 16:04:37,0.9999999827644838
云默z,上海,bxl，我们下辈子还做好朋友，好不好…（我朋友被车撞死了……）,154,2025-11-02 16:20:40,0.9877430441092662
_可食用魚餅_,广东,有英雄主义，不过没有清醒梦[外星],1,2025-11-23 12:59:03,0.979824524482541
猫吃鱼骨头-,浙江,如果不能做到让所有人都喜欢 那就只爱自己就可以了,1,2025-11-23 09:56:44,0.5934450449626674
周平的筷子,辽宁,极道万岁,0,2025-11-23 13:30:16,0.2564646491799746
XUmmnn,江苏,累了就休息一会吧,0,2025-11-23 13:24:48,0.13880827280276142
netzach_-,内蒙古,一切最终都会消失，而我们奋斗的目的是亲眼见证它们的消失,0,2025-11-23 13:13:49,0.995132934967188
沦陷区的呐喊,山东,第一次当古人有点激动,0,2025-11-23 12:56:57,0.8722079261006288
程光丶CG,广西,太阳，和一生的爱人,0,2025-11-23 12:56:00,0.959282079072411
夜半钟声_owpb,重庆,（躺）,0,2025-11-23 12:46:12,0.4767441860465115
秋霜飞行影院麻辣锅,江苏,1,0,2025-11-23 12:20:10,0.32689832689832665
秋霜飞行影院麻辣锅,江苏,「他出生了，在大树下，他死了，可大树还在，仿佛他还在一样，不是吗，他的灵魂寄于树上，正默默守护着，守护着，一切……」,0,2025-11-23 12:18:16,0.9999994892069637
蛾子爱好者,广东,长生树，长生果，独匿山中看蹉跎；爱别离，谁之过，长生树下长生祸,0,2025-11-23 12:12:04,0.9974130967048009
opal_opal,北京,我希望幸福快乐，希望死的时候体面一点，快点一点,0,2025-11-23 11:58:03,0.9923565280185824
在初中死命挣扎的画师,湖北,"""死去的灵魂，总该是我的吧。/我是从恶鬼到爬出来的饿死鬼现在我只属于我自己了”",0,2025-11-23 11:54:35,0.8963578389739938
映易玫瑰,内蒙古,星星之火，可以燎原。,0,2025-11-23 11:41:22,0.4737672181921908
点点唯,湖北,希望爸爸妈妈少点忧虑,0,2025-11-23 11:40:12,0.9850078267919026
朽棢,广东,可惜生命太过漫长，在你记忆的丰碑上没有我的一丝一毫,0,2025-11-23 11:34:55,0.8926801744932749
三七馅,福建,我想成为芩七的恋人,0,2025-11-23 11:26:49,0.8866786380984363
洛音希617567,广东,歌曲前奏却是有一种在缓慢的万物竞发的生长着的感觉,0,2025-11-23 10:58:38,0.999388436088303
五氧亻七二石粦,浙江,请别忘记我右侧的心跳,0,2025-11-23 10:49:28,0.02002507487852001
homl落,内蒙古,／＞　　フ 　　　　　|  　  =      = l 　 　　　／` ミ＿꒳ノ 　　 　 /　　　 　 | 　　　 /　 ヽ　　 ﾉ 　 　 │　　|　|　| 　／￣|　　 |　|　| 　| (￣ヽ＿_ヽ_)__) 　＼二つ,0,2025-11-23 10:44:05,0.9999983719122983
谢枝梧,贵州,厉害,0,2025-11-23 10:39:54,0.35964912280701733
Yfloe_,北京,上次看才27个评论，你知道为什么999+了？,0,2025-11-23 10:38:14,0.17637950109714762
风起过间,福建,神本无相,0,2025-11-23 10:26:03,0.6480966918913796
暗雨恋季,河南,想要成年后妈妈还在身边,0,2025-11-23 09:53:16,0.9437987139644848
朕的名字又被抢了,天津,“镜头前的鲜活，是藏不住的热爱”,0,2025-11-23 09:47:54,0.9275531296198356
